Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
Dear sir our dearest PM Just do not understand why some company like the one at no 8 admiralty st #07-10 Creganna medical pre LTD There had being a OVER crowded environment in their workforce Kindly note  Thank you,4/5/20,37,Circuit Breaker,38,2,-13.68582898,7,0,1,6.793444478,1,0,0
"We can see that government had put in lot of efforts in handling and we , nation as a whole are cooperating to fight the war so that we can go back to normality life and economy can regain but yet there is this irresponsible self trying to sing different tunes and deliberately doing it despite warning . Lawful dealt with , revoke PR , sent to frontline to do community services ",4/5/20,68,Circuit Breaker,68,3,-10.71324615,17,3,1,5.568679166,1,0,1
"We have the Singapore Spirit.  I am proud of Singapore.  A tough time but we are sailing. Brave it,  go go go!  We are doing great. Singapore United!",6/5/20,28,Circuit Breaker,28,2,-10.16318087,8,1,1,16.50550866,2,0,1
Thank you very much sir for your helping hand and in Shalla by the grace of Allah we will see sunshine Singapore again.,5/5/20,23,Circuit Breaker,23,1,-11.37219016,2,1,3,13.81653873,2,0,0
"so funny .. everyone speaking into the same microphone??? isnt it un-hygiene, esp during these times???",5/5/20,14,Circuit Breaker,15,1,-12.4969868,0,0,0,36.84829056,4,0,0
"Greetings to a wonderful strategy by the leaders of Singapore, Singaporeans are really grateful for it",5/5/20,16,Circuit Breaker,16,1,-10.736234,1,0,0,20.41697144,3,0,0
Very measured and calibrated steps taken by multi ministry task force .. kudos,6/5/20,12,Circuit Breaker,12,1,-14.06172564,3,1,0,19.83630002,2,0,0
"When we open our airports.. please think thoroughly on measures to contain those who are  asymptomatic, coming in or in transit. Not reactive. ",5/5/20,23,Circuit Breaker,23,1,-11.14763523,6,1,2,36.16300906,4,0,0
Pls consider giving SDA n enforcement officers to eat n rest at Food courts other then NPP as CCs are usually closed 😅,5/5/20,22,Circuit Breaker,22,1,-13.94285799,4,1,0,9.101596778,1,0,0
" Thanks PM and group! Hopefully by 2June, allow small group to resume the outdoor activities, like playing tennis!",5/5/20,17,Circuit Breaker,18,1,-11.91513155,2,1,0,15.46335949,2,0,0
"Well done. Keep it up.Discard the negative, embrace the positive. ",5/5/20,9,Circuit Breaker,11,1,-11.10276883,2,0,0,408.4470075,4,0,0
We need to hv firmer actions at FW dormitories. It is dragging the economy down. If FW flout rules..then punishment should be meted out.,4/5/20,25,Circuit Breaker,25,1,-12.50576681,6,1,0,13.0804743,2,1,0
"When the going gets tough, the tough get going. Thanks to all our leaders. ",5/5/20,14,Circuit Breaker,14,1,-9.508037054,3,0,1,36.84829056,4,0,0
"Dear PM, why no action is take on the dormitories operator and the owner? Will all the FW medical fee charge to them?",4/5/20,23,Circuit Breaker,23,1,-10.90472403,2,1,0,9.264009927,1,0,1
"I think what we want to know more will be, what will happened to that So call 'I am Sovereign' lady... here we are doing and listening to what the government said and there she is bending every law... We want and need to see justice being uphold.. Did I mention she went out today without a mask again?(Yar her photos are everywhere.)",4/5/20,64,Circuit Breaker,64,3,-10.38661984,19,1,2,8.150067483,1,0,1
The weather is cooler n healthier. Hope that long term measures are planned n taken to keep it that way.,5/5/20,20,Circuit Breaker,20,1,-11.12238964,6,0,0,26.3301345,3,0,0
"Dear PM Lee, May I suggest that we as a nation to tap on the Divine Power, by calling prayer for Singapore by all Singaporean according to their own believes to a certain time. Recently in Bavaria, Germany Dr Markus Söder - Bavaria Minister President and MoP called for a National Prayer which I find it very good. Here it was: https://deutschlandbetetgemeinsam.de/",8/5/20,59,Circuit Breaker,61,3,-11.67769026,8,1,3,3.684180556,0,0,0
"Dear PM, referring to the covid19 support grant, one should submit documents to proof either retrenchment letter or salary bring reduced by at least 30%.   Both documents require company endorsement. I would like to ask during CB, no company is allowed to open and how can an employee get such document? Also, for low income job, it is pretty hard to ask HR to get such letter after retrenchment. So, if a company refuse to or dragging in providing such document, the retrenched employee will be stucked. Imagine this group of people who have to support family but failed to get documentation will be very difficult.  Why can’t the criteria be a bit flexible such as the ability to provide Cpf contribution history as a document proof- such as no contribution for X months then can tab on to the grant? Hope you can kindly consider. ",19/5/20,146,Circuit Breaker,146,4,-11.07607008,29,6,1,2.130490404,0,1,1
"Dear PM, while all in Spore are doing our best to support gov measures and make sacrifices to contain the spread of covid-19 here, the cross ministries task force ought to take note of the influx of imported cases by travellers from US later. Their gov seems to give up on pandemic fighting but more keen to win re-election and reopening of economic activities.  Their gov's attitude and acceptance of current infection rate and death toll really worrying. It will put all our sacrifices and circuit breaker effort here in last few mths meaningless. Thks for yr attention.",9/5/20,96,Circuit Breaker,98,3,-11.9237138,13,6,3,2.161012155,0,0,0
Thanks to all those people who had done the wonderful Jobs during this period of crisis,5/5/20,16,Circuit Breaker,16,1,-10.0033394,2,0,0,20.5002706,3,0,0
I am fr the Merdeka Gen. and would like to appeal to you to continue with the JSS for these vulnerable group.,5/5/20,22,Circuit Breaker,22,1,-10.67385232,4,1,1,36.84829056,4,0,0
"Thank you to the Ministerial Task Force, all essential and frontline workers and volunteers. #SGUnited",5/5/20,14,Circuit Breaker,14,1,-11.93239237,0,1,1,16.34226202,2,0,0
"Sir, when can we go back to our nomal lives??",4/5/20,10,Circuit Breaker,10,0,-11.18843048,1,1,2,56.27175551,4,0,0
There are something not right regarding to containing Covid-19! Numbers are not really coming down with almost one month circuit break! Are the testing numbers sufficient? Workers in dormitory must be tested faster! ,6/5/20,33,Circuit Breaker,33,2,-11.43142868,9,0,0,12.30334156,2,0,0
"TRACE-TOGETHER APP ( Providing an incentive to use it ) This App could be a great help in our efforts to contain COVID-19.  We are now required to log-in our personal credentials every time we enter a building, mall or shop.  To encourage people to download and use the Trace-Together Application should be modified to automatically check-in/ Check-Out people via Bluetooth when visiting malls, office buildings, shops etc..  This could be done utilizing the PC’s currently used for manual scanning of IC’s at entry points.",7/5/20,80,Circuit Breaker,83,3,-12.51935795,20,3,3,3.29221738,0,1,1
"Thank you, PM Lee, for all your efforts in keeping Singapore safe.  I am very puzzled to see the infections outside the dormitories still persist despite the CB measures.  Just wondering who is passing on these infections and what ELSE we as a community can do to stop it in its tracks.",8/5/20,52,Circuit Breaker,52,3,-10.86097471,10,2,3,5.605320081,1,0,0
Great Efforts! But is it really safe to relax on the Circuit Breaker measures at this point or wld it be more effective holding on alittle longer??? I'm alittle worried as we start opening up at this point.  Singapore cannot afford a massive wave of transmissions. I hope u can keep the schools closed for another month more and instead allow homebased tutors and enrichment centres to operate.,5/5/20,67,Circuit Breaker,68,3,-11.59113659,15,3,1,5.861609092,1,0,1
Government is do all the best but I live in yishun blk 752 ppls every night is drinking call police also nothing can be done?,4/5/20,24,Circuit Breaker,25,1,-11.91618841,7,2,1,13.87762478,2,0,0
Dear PM  lee hope action will be taken against L T and people voice as they have been posting bad about the government handling this convid 19.,10/5/20,26,Circuit Breaker,27,2,-11.5846983,9,1,0,11.67582871,2,0,0
"Good evening Mr PM Lee. Thank you for sharing the COVID 19 situations . We thank you for Your leadership amongst the Team to work out resolutions to resolve the COVID Virus problem . As we stay united and work together to fight against the COVID Virus , everyone's effort is equally important and useful to the community to decrease the spread. Wishing all Keep Safe and Healthy for the sake of Singapore",4/5/20,68,Circuit Breaker,70,3,-11.5122662,9,2,4,3.158371202,0,0,0
Gov still needs to test more foreign workers as there still are widespread among them! ,8/5/20,15,Circuit Breaker,15,1,-10.30616891,3,1,0,56.27175551,4,0,0
SG is continued to provide leadership to other members of ASEAN in this COVID19. ,4/5/20,14,Circuit Breaker,14,1,-11.22114551,3,0,0,26.8352074,3,0,0
"Now dat takeaways are in, more plastic containers are being used. I like to propose idea of washing them, accumulate n donated or sold to a central organisation.",11/5/20,28,Circuit Breaker,28,2,-11.66296208,10,1,0,26.8352074,3,0,0
Can we suggest small company that less than 10 workers/ staff (included boss) can start work? And car trade can allowed to do only making appointments?,6/5/20,25,Circuit Breaker,26,2,-10.88847211,6,0,1,16.87838266,2,0,1
Sir why no action taken against Lim Tean and people voice as they have make so many bad comments on the government,7/5/20,22,Circuit Breaker,22,1,-10.88661827,4,1,0,13.6548459,2,0,0
Sure we stand with you PM,4/5/20,6,Circuit Breaker,6,0,-10.47598979,2,0,2,408.4470075,4,0,0
Circuit Breaker has converted to Short Circuit...,4/5/20,7,Circuit Breaker,7,0,-13.16919835,2,0,0,29.94906687,3,0,0
Is there any chance in buy Singapore shares?,4/5/20,8,Circuit Breaker,8,0,-11.31046806,1,0,0,26.30534077,3,0,0
They are not providing a PROPER distancing working environment As such  It post a danger to fellow workers Kindly look into it  SIR,4/5/20,23,Circuit Breaker,23,1,-12.18050829,6,0,0,16.87838266,2,0,0
When can we know the relax of circuit breaker? Long time never eat at foodcourt,16/5/20,15,Circuit Breaker,15,1,-11.57722012,1,0,1,16.235624,2,0,0
Sir please take action against lim tean and people voice. They are making more bad comments about the government,7/5/20,19,Circuit Breaker,19,1,-11.39313024,3,1,0,13.6548459,2,0,0
"Dear sir, if can please help . My husband work in F&B Company , his company Deduct 20% of his salary and we still need to deduct 20% CPF. Total deduct is more than $500. His working hr can’t let him wk extra job. Im a freelance makeup artist and from Jan till now $0 income. How we going to survive??   Izzit possible to let’s most of us don’t deduct cpf for this few months ? Please give us some better solutions. Government cover 75% wage to employer . But it don’t mean the employer will not deduct employee salary. Most of us still get pay-cut or unpaid. Lots of families like us will be financial down. Temporary relief fund given to those who deduct 30% of the salary, he can’t even apply. Government Money to employer does not mean the money will reach to us . Please help . ",5/5/20,143,Circuit Breaker,145,4,-11.46800802,30,6,6,2.052967405,0,0,1
Singapore please disclosed How many are discharage and recover?,4/5/20,9,Circuit Breaker,9,0,-12.95508722,3,1,0,36.13113141,4,0,0
Can we go further together with other country?,4/5/20,8,Circuit Breaker,8,0,-10.15885695,1,0,1,106.4913813,4,0,0
Will India take over Huawei?Can is it possible?,4/5/20,9,Circuit Breaker,9,0,-11.60464746,2,0,0,56.27175551,4,0,0
Should we continue lead the World?,4/5/20,6,Circuit Breaker,6,0,-10.12713468,2,0,1,106.4913813,4,0,0
Together we will go through.. SG United 💪,4/5/20,7,Circuit Breaker,7,0,-11.65209596,1,0,1,56.27175551,4,0,0
Thank you Sir & all our Ministers for all your hardwork in handling this pandemic. Let's stay united and overcome it together!!! ❤❤❤🙏🙏🙏👍👍👍,5/5/20,20,Circuit Breaker,21,1,-11.80159968,2,1,3,20.83225589,3,0,0
"We can't remain close after 1 June, we need another financial support package from the government, we are dying.",6/5/20,17,Circuit Breaker,19,1,-10.47364536,5,0,1,26.40715086,3,0,0
"For better or worse  we stay true to our pledge.""We the citizens of Singapore pledge ourselves as ONE UNITED People ..."" !🇸🇬❤",6/5/20,21,Circuit Breaker,21,1,-11.1750897,1,1,3,18.09907957,2,0,0
Quite a comfortable marathon lockdown thus far nt so busy SG market the economy .,4/5/20,14,Circuit Breaker,14,1,-13.61895762,0,0,0,26.8352074,3,0,0
"One people, one nation, one Singapore! 🇸🇬🇸🇬",4/5/20,6,Circuit Breaker,6,0,-10.34357893,0,0,0,35.54487094,4,0,0
Where are the China FW’s and their dormitories... have they gone missing...,4/5/20,13,Circuit Breaker,12,1,-11.27228174,4,1,0,26.36209918,3,0,0
Together we will overcome this!,4/5/20,5,Circuit Breaker,5,0,-10.43213111,1,0,1,408.4470075,4,0,0
"Thank you PM Lee and team. We appreciate all your efforts and hardworks. We pray that God will continously grant you wisdom and understanding until this pandemic comes to an end. May God cover, keep and protect all of you. Thank you for all your concerns not only to all the Singaporeans but likewise to all PRs, migrant workers, and foreigners. With all our respect.❤️❤️❤️🙏🙏🙏",5/5/20,65,Circuit Breaker,65,3,-10.89311651,9,6,6,5.396346894,1,0,0
Thank you Sir.. You n Ministers work hard. We..pray hard.. Singapore will be Better Safer..Thank You again.,5/5/20,19,Circuit Breaker,19,1,-12.72616241,4,0,2,15.15429043,2,0,0
"Dear PM Sir With your able & strong Leadership, competent Ministers ( esp Min Lawrence ) & Civil Service...with Sg ppl together...we will pull thru' this difficult but defining period! Juz a sugg:  On Natl day-  Do a F15/16/35 Flyby in honour & gratitute to all the wonderful ppl (esp Health professionals) ?",5/5/20,48,Circuit Breaker,51,3,-14.91868509,4,1,2,3.318526497,0,0,0
Thank you Ministers for working so hard for us all. Take care and be bless,5/5/20,15,Circuit Breaker,15,1,-10.46569092,2,1,2,20.83225589,3,0,0
Thank you all the MPS for working so hard for us ... thank you very much 🙏🙏🙏🙏🙏,5/5/20,15,Circuit Breaker,15,1,-10.32855066,2,0,2,44.94915342,4,0,0
Thanks for your support on behalf migrants worker,4/5/20,8,Circuit Breaker,8,0,-10.88679669,0,0,1,20.83225589,3,0,0
Thanks you....#SGUNITED we will do it together.,4/5/20,7,Circuit Breaker,7,0,-11.29139143,1,0,2,56.27175551,4,0,0
"Sir, I have a question. You keep highlighted only one member in a family can do the supermarket shopping. But i keep seeing so many couple or family go supermarket in a group. I feel confused. I went to NTUC finest this evening, I was queuing to scan IC and took temperature, I made a question to the lady who scan my IC, our prime minister keep said only one person in a family can go shopping buy grocery, but so many comes with couple or family and NTUC allow them to go in? She reply me as long as you scan the IC family can go in. Sir, I doubt, and I confused. Please enlighten me. Thank you.",5/5/20,119,Circuit Breaker,119,4,-10.70660648,28,5,8,3.660367668,0,0,1
