Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
Love&respect from my heart Mr. PM.  Thanks a lot for take care all of local & overseas workers. May allah bless you & your country...i love singapore From my heart.,17/4/20,30,Foreign Worker,30,2,-11.69049238,5,0,5,2.394494736,0,0,0
We are very very grateful to you and Singapore for your great kindness and care.   May God bless Singapore as well as us 🙏❤️Thank you very much dear SG,17/4/20,28,Foreign Worker,29,2,-11.13025189,1,1,4,4.146183083,0,0,0
Thank to almighty and also thanks to everyone who is taking care of him,17/4/20,14,Foreign Worker,14,1,-9.726283396,3,2,0,9.23374887,1,0,0
Really you are a great leader in the world. Hope you will be more success in your future. We are really grateful for your kind consider. Thank you so much. 🙏🙏🙏🤲🤲🤲🤲.,18/4/20,30,Foreign Worker,30,2,-9.585589676,4,0,5,5.033131839,1,0,0
Thank u PM Lee . you are great leader & thanks to Singapore 🇸🇬 doctor a do great job maintaining during this period I wish u god bless you ,17/4/20,26,Foreign Worker,26,2,-11.85433973,4,0,1,3.088635882,0,0,0
"Wishing him & family all the best. Survived after 2 months in ICU, really a miracle.",17/4/20,14,Foreign Worker,15,1,-11.4265488,2,0,0,9.23374887,1,0,0
Thank u Mr.PM.Lee .all the patients speedy recovery.,17/4/20,7,Foreign Worker,10,0,-12.25661478,0,0,0,12.54897875,2,0,0
Good Job to all the frontliners and the good governance of SG. Salute Sir!,17/4/20,14,Foreign Worker,14,1,-11.90331859,0,1,0,5.950380586,1,0,0
you are a great leader.  I respect you Thank you so much sir❤,18/4/20,13,Foreign Worker,13,1,-9.730888147,3,0,1,36.03068706,4,0,0
"Salute to all the health workers for ur untiring care to this brother who battled for his life in two months♥️♥️♥️..i can't imagine all ur struggles to save his life abd this brother to keep on fighting with the virus..im glad for all of ur success..and the family of this brother in bangladesh ended their tears and worries😥😥😥..ohh men what a second life u have, get well and be strong to work again brother. Your family i guess very eager and happy to hug u very tight. Love ya'll health workers♥️♥️♥️🤗🤗🤗🤗😷😷😷😇😇😇",17/4/20,93,Foreign Worker,95,3,-11.44337988,15,2,2,1.392906548,0,0,1
"Thanks a lot SG  PM  Great recovery🙏 Wish you Singapore done a very good job  I,m Proud Of SG Because Of SG Government taking care all of us",18/4/20,29,Foreign Worker,29,2,-12.99285857,3,0,2,2.837841117,0,0,0
"It was so joyful, and brought tears to my eyes, to know he has been moved out of ICU. I somehow felt my prayers has been answered 🙏🏼🙏🏼🙏🏼  Thank you all who are doing a first class job!  Thank you Sudesna Roy Chowdhury (& your folks) for doing what you did 🙏🏼🙏🏼🙏🏼  Indeed the fight cannot be won by any single individual and I will continue to support in prayers, and in  observing the CircuitBreaker measurements  #break #the #circuitbreaker #04may2020  #sgunited #singaporetogether #stayhomeforSG",19/4/20,73,Foreign Worker,73,3,-11.5940738,18,2,6,1.968227869,0,0,0
thank you so much pm.we are proud of you sir.God bless you. lots of love from we are Bangladeshi workers. we are sailut from you.,17/4/20,23,Foreign Worker,27,2,-10.73171669,5,0,3,6.847954677,1,0,0
The superman  of Singapore 🇸🇬 ...  Thank you so much prime minister ..  We love you..  N we will always..  We wish your long life,18/4/20,22,Foreign Worker,22,1,-10.99864865,2,0,3,5.950380586,1,0,0
"Really i am proud i working in this country and thanks a lot  PM. Sir take care your health, i pray to my Allah give u long life and safe u always.",17/4/20,32,Foreign Worker,32,2,-11.66015338,7,2,4,3.302571933,0,0,0
Singapore medical teams are great... Keep up the good job Singapore medical team's,18/4/20,12,Foreign Worker,13,1,-11.90930453,1,0,0,8.252755262,1,0,0
Thanks for sharing this love from Nepal jay pashupatinath,17/4/20,9,Foreign Worker,9,0,-13.51783292,1,0,0,7.253660895,1,0,0
"We are grateful to you, we are truly delighted and proud to have a leader like you.  And the best wishes and gratitude to the doctors for your sincere efforts.",17/4/20,30,Foreign Worker,30,2,-9.66615112,3,2,3,7.253660895,1,0,0
You are great  leader sir. we are proud & thanks Pm and health  care members.,18/4/20,14,Foreign Worker,14,1,-11.2368212,2,1,0,5.033131839,1,0,0
It is really so inspiring mr. prime minister.we are so much proud of you for caring all the foreign workers.you are a great person. GOD BLESS YOU AND HAVE A LONG LIFE.  Thank you sir.,18/4/20,33,Foreign Worker,37,2,-12.01430669,6,1,4,3.42251449,0,0,0
Together we can make it and do not worry of what some people said but send some staff to check it out what is their real troubles. Maybe they had no one to help them how to go about though they had  meet the peolpe session. Sometime we needs to do a lilltle bit more milestone to look into the people needs so that we can gain their trust what our gov. had done. Eg. Still Today situation we had handed it well with love & care. What our Nation's Father Honorable Lee Kuan Yew and his loyalist members build a poor Nation into a rich Nation. So as my dearest Honorable Lee Hsien Lonng,20/4/20,113,Foreign Worker,114,4,-11.09641634,21,4,6,1.114697778,0,0,1
"Great news Hon.PM  Sir, you and team SINGAPORE is doing marvellous work untiringly. God bless you all. ",17/4/20,16,Foreign Worker,18,1,-13.23004908,3,1,2,5.950380586,1,0,0
Well done Singapore healthcare team. 😍😍,17/4/20,5,Foreign Worker,5,0,-12.14553854,1,0,0,12.54897875,2,0,0
Thank you  sir. we are all people proud of you.,19/4/20,10,Foreign Worker,10,0,-9.410349871,3,0,1,19.03066659,2,0,0
"Thanks you for your support, The medical team done excellent job. Thank again Singapore and The leader PM Lee .",17/4/20,19,Foreign Worker,19,1,-10.98461165,1,1,2,3.834386858,0,0,0
Congrats to you and Wife for the birth of your baby.wish you a speedy recovery and soon will be able to see your Wife and baby 👶.,17/4/20,25,Foreign Worker,27,2,-10.4595253,2,1,2,6.641816558,1,0,0
"A great News . Thanks for sharing of P.M Lee and thank all doctors , nurses and healthcare workers !  Congratulate him n his family ! Best Wishes to P.M Lee and Singapore 🇸🇬",18/4/20,31,Foreign Worker,31,2,-11.59982606,3,2,0,3.131225514,0,0,0
Salute mr. pm of singapore 🙏🙏,17/4/20,5,Foreign Worker,5,0,-15.76035974,0,0,0,12.54897875,2,0,0
Well Done ! Medical Teams ... Awesome . ,17/4/20,5,Foreign Worker,5,0,-12.43348214,0,0,0,9.23374887,1,0,0
great thanks to healthcare team and gov support!....,17/4/20,8,Foreign Worker,8,0,-10.7215528,1,1,0,12.54897875,2,0,0
Thank you frontliners and Singapore government,17/4/20,6,Foreign Worker,6,0,-12.28409256,0,1,1,8.882708681,1,0,0
I am proud to be a Singapore migrant worker ... love you SG,18/4/20,12,Foreign Worker,12,1,-11.35302071,3,0,1,12.54897875,2,0,0
That’s good news PM Lee we appreciate your team good work to ensure everyone is well taken care of SG United🙌💪,17/4/20,22,Foreign Worker,21,1,-11.25138086,4,0,2,4.355014118,0,0,0
You owned our respect 🙏you care about a day labour even their family’s no words to explain 😍🙏🙏 dear Mr Leader we are proud to being a labour then🙏🙏🙏❤️❤️❤️,17/4/20,29,Foreign Worker,28,2,-10.84160485,6,0,3,4.206580416,0,0,0
"Really great Singapor parliament all the members, thanks for supporting us in this Situation🌷",17/4/20,14,Foreign Worker,14,1,-11.74785139,1,0,1,9.23374887,1,0,0
Thank you so much dear pm Mr.PM take care worker.,17/4/20,9,Foreign Worker,11,1,-11.85588064,1,0,1,7.253660895,1,0,0
Thank you honorable PM. God bless you and your country.  A lot of love and respect from Bangladesh. ,17/4/20,18,Foreign Worker,18,1,-10.36101933,0,2,3,3.834386858,0,0,0
"When problems happened, let’s solve them together instead of pointing figures - PM Lee, I salute you as you truly walk the talk! All frontliners n back of the house supporters keep up the great job, 加油！Majulah Singapura !! #SGunited! ",17/4/20,38,Foreign Worker,38,2,-12.73302599,8,1,2,3.42251449,0,0,0
DEAR PM: HOW COME THE AUTHORITIES  CCB IS NOT ACHIEVING  RESULTS: DAY AFTER DAY WE HAVE INCREASING CONVID19 CASE:PLEASE LOOK INTO THIS : THANK YOU PM,17/4/20,26,Foreign Worker,26,2,-19.69291927,0,0,2,1.341291838,0,0,0
one of the great prime Minister in the world. Thank you so much sir. God bless you 🙏,17/4/20,17,Foreign Worker,17,1,-9.60937363,0,0,1,5.950380586,1,0,0
Thanks sg health care members.. respect from🇧🇩,17/4/20,7,Foreign Worker,7,0,-12.71453046,2,0,0,9.23374887,1,0,0
We are all Proud of you pri minister thanks to all. and ahead,18/4/20,13,Foreign Worker,13,1,-10.32224131,2,0,1,12.54897875,2,0,0
Thanks to honorable  Prime minister all the best singapore,18/4/20,9,Foreign Worker,9,0,-12.0622971,0,0,0,9.23374887,1,0,0
"Mr president Lee, Thanks for all the concern and support that u had given to all singaporeans. Really proud to be singaporean. ",17/4/20,22,Foreign Worker,22,1,-10.8853598,3,1,0,4.355014118,0,0,0
You are a great leader thank you so much Singapore 🇸🇬 government 💙🇸🇬💙,17/4/20,11,Foreign Worker,11,1,-10.34691874,1,0,1,8.882708681,1,0,0
Singapore prime minister is very good I always wish you good luck.,17/4/20,12,Foreign Worker,12,1,-11.3417621,2,0,2,12.54897875,2,0,0
"Alhamdulillah. Sincere thanks to the healthcare team, and to others concerned.",18/4/20,11,Foreign Worker,11,1,-10.85429941,0,1,0,5.950380586,1,0,0
Thank you sir... Love and respect for you sir,19/4/20,9,Foreign Worker,9,0,-11.16659793,2,1,1,12.54897875,2,0,0
"we have nothing to say.we just want to say, thank you so much honorable prime minister. You are a great prime minister.",18/4/20,21,Foreign Worker,23,1,-10.06889153,5,0,2,15.37950829,2,0,0
"Dear Honoroble Singapore PM Sir, We appreciate your help and are grateful to each one of you. God bless you and all foreign workers and all of your families and all Singapore people's. 💖",17/4/20,32,Foreign Worker,33,2,-10.99565103,2,2,4,2.841556931,0,0,0
Thank you very much sir for take care of as.and thanks a lot to doctor's.,17/4/20,13,Foreign Worker,16,1,-9.90244416,2,1,1,5.033131839,1,0,0
"Dear PM, thanks for sharing such a wonderful news about the fighting spirit of the nation which includes the Doctors,Nurses including all health care workers , the patient and all those who are continuously wishing for the recovery of every single person who is unfortunately suffering for COVID -19.  I am sure, very soon it will be time for more and more happy news now.. we are fighting tough with the virus under ur guidance. 😊 Stay safe and healthy always dear PM. 🙏🏻 ",17/4/20,81,Foreign Worker,82,3,-11.03291609,13,3,1,1.540620237,0,0,1
Many Many thanks of Singapore government and the doctors.  Wish you all the best and stay safe.,17/4/20,17,Foreign Worker,17,1,-10.07652687,2,2,1,8.882708681,1,0,0
"Thanks a lot honourable Prime Minister Sir for taking  care of every workers who working in Singapore. May, Allah bless you.",17/4/20,21,Foreign Worker,21,1,-11.46541252,2,0,0,2.926671992,0,0,0
"Thank you sir for what you are doing for foreign workers like us, we will always remember that!",23/4/20,18,Foreign Worker,18,1,-10.04006117,4,0,3,17.98042144,2,0,0
"I am grateful for Singapore honourable prime minister Mr.Lee , I am proud of work at Singapore.",17/4/20,15,Foreign Worker,17,1,-11.70461715,2,0,1,10.80762626,2,0,0
Thanks God.. salute to all frontliners of Singapore..God bless Singapura.. Thanku to all Doctors and Nurses that taking care of their patients. May God protect u always from virus.🙏🙏🙏  #healasone,17/4/20,30,Foreign Worker,30,2,-12.96470473,3,1,0,2.477202063,0,0,0
Thank you so much honorable Prime Minister❤. I'm glad and I'm so happy to stay here. Singapore one of the best country in the world. Love you Singapore forever 💘💘💘🇸🇬🇧🇩,18/4/20,27,Foreign Worker,29,2,-10.21007528,1,1,2,6.641816558,1,0,0
Respect from heart mr pm. Thank you sir.,18/4/20,8,Foreign Worker,8,0,-12.89857393,1,0,1,7.253660895,1,0,0
I am  proud & thankful to  PM and health care members,17/4/20,10,Foreign Worker,10,0,-10.58343308,1,1,0,9.23374887,1,0,0
"Thank you so much love and gratitude to you, you are truly great, thank you from the all of Bangladeshi from the heart, God bless you,",17/4/20,26,Foreign Worker,26,2,-10.14597584,1,1,1,5.033131839,1,0,0
Salute to the team of doctors and nurses for taking good care of them.❤❤❤,17/4/20,14,Foreign Worker,14,1,-9.684073504,1,1,0,7.253660895,1,0,0
"We salute you, sir & proud of your kindness",17/4/20,8,Foreign Worker,8,0,-11.66696688,2,0,2,36.03068706,4,0,0
Thank you mr. prime minister for great full helping ,17/4/20,9,Foreign Worker,9,0,-12.38581562,2,0,1,19.03066659,2,0,0
Very happy to hear that  Salute to Doctors and Healthcare People 🙏🙏,18/4/20,11,Foreign Worker,11,1,-11.45535135,1,1,0,9.23374887,1,0,0
All the best on your fatherhood and stay in good health. Thank you So much Mr LHL,18/4/20,17,Foreign Worker,17,1,-10.59833661,1,1,2,7.253660895,1,0,0
Great leader. We proud of you. Thank you ,18/4/20,8,Foreign Worker,8,0,-9.248482312,2,0,0,36.03068706,4,0,0
thank you honorable pm.thank you singapore. ( love you.singapore),17/4/20,6,Foreign Worker,10,0,-13.43803407,3,0,2,36.03068706,4,0,0
Thank you  Most loving PRIME MINISTER.,17/4/20,6,Foreign Worker,6,0,-14.49015225,0,0,1,19.03066659,2,0,0
"Thanks God & all of doctors, Nurses & healthcare workers !",17/4/20,8,Foreign Worker,8,0,-12.20772672,0,0,0,6.847954677,1,0,0
"Oh great leader, what a fantastic job your government is doing!",17/4/20,11,Foreign Worker,11,1,-10.50765138,2,0,1,12.06173931,2,0,0
Extremely good news.. wishing him speedy recovery to have his first meeting with son 🥰,17/4/20,14,Foreign Worker,14,1,-11.36693025,2,0,0,9.23374887,1,0,0
You owned our respect 🙏you care about a day labour even their family’s no words to explain 😍🙏🙏 dear Mr Leader we are proud to being a labour then,17/4/20,29,Foreign Worker,28,2,-10.84160485,6,0,3,4.206580416,0,0,0
I feel proud to stay working in Singapore. PM you are so great. Also this time covid 19 you taking care us a lot. Thanks PM. I love Singapore 🇸🇬🇸🇬🇸🇬🙏🙏🙏,17/4/20,28,Foreign Worker,29,2,-10.60923414,8,0,3,6.137518328,1,0,0
"You are a great leader, thank you very much from all the expatriates love you Singapore 🇸🇬 ",17/4/20,16,Foreign Worker,16,1,-10.42944956,2,0,1,12.54897875,2,0,0
u did great job sir we all support sg bcoz sg care for us stay home stay safe,18/4/20,18,Foreign Worker,18,1,-13.49665287,5,0,2,6.641816558,1,0,0
God works so MIRACULOUSLY. What a cutie baby 😘. Medical staffs did effortlessly job 👍 to save the Bangladesh worker. Alhamdulillah 🤲. Hope he can see his baby n giving big hugs 🤗 to his wife n his baby 💙,17/4/20,35,Foreign Worker,35,2,-12.14904549,5,0,0,2.682727875,0,0,0
