Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
Use Disenfection to control the situation.,3/3/20,6,Vaccination,6,0,-11.67056639,1,0,0,15.89559935,2,0,0
no but no one talks about basics in immune system building why do you always run to big pharma for your eating disorders....,3/3/20,23,Vaccination,23,1,-11.17023061,4,1,2,9.299331385,1,0,0
where is donald duck when we need his 'inspiring' speech,4/3/20,10,Vaccination,10,0,-12.06711037,2,1,1,25.06360687,3,0,0
"I'm so happy to count myself among those who are testifying about Mrs Stephanie Littleton trade. It's was like a dream come true because I never believe I was going to receive my profit from her till I received notification of incoming BTC in my wallet from Mrs Stephanie Littleton and I made my withdrawal successfully.  To all investors facing some challenges, or all newbies in binary options trade i recommend  Mrs Stephanie Littleton to you all , she will help you to recover your losses. You can gave her a try via  https://www.facebook.com/Stephanie.Littleton1Trader",4/3/20,90,Vaccination,92,3,-11.83841361,17,2,6,1.817783626,0,0,0
A scene from the movie the purge. Only difference the killer is a virus,3/3/20,14,Vaccination,14,1,-9.649989958,1,0,0,7.340937424,1,0,0
So what is WSJ is going to stay 'SICK ___from America,4/3/20,10,Vaccination,11,1,-12.22738841,4,0,0,25.06360687,3,0,0
Thatâ€™s is very very sad to happen in nursing home they are there for safety and this has to happen to them. Trump have to act fast itâ€™s going to be like wildfire in US! And it is happening as we speak! ,4/3/20,42,Vaccination,44,2,-10.04820526,13,1,1,9.299331385,1,0,1
Use Mao-Tai or Vodka for prevention as suggested by some naturally arrogant aristocrats here.,3/3/20,13,Vaccination,14,1,-13.69970672,1,1,0,11.59359296,2,0,0
May God bless them all ðŸ™ðŸ»ðŸ™ðŸ»,4/3/20,5,Vaccination,9,0,-16.61380229,2,0,0,25.06360687,3,0,0
Please stay positive stay strong this will end soon .ðŸ™ðŸ™ðŸ™ðŸ™,3/3/20,9,Vaccination,13,1,-15.25961322,2,0,0,25.06360687,3,0,0
Whatâ€™s the best way then?,4/3/20,5,Vaccination,6,0,-11.59749059,1,0,0,47.76364542,4,0,0
Then that nursing home will have to close down... cause no more elderly exist there,3/3/20,15,Vaccination,15,1,-10.54294547,3,0,0,16.3881304,2,0,0
The thing that pisses me off is they mention specifically that you can't choose the type of vaccine they inject into your body. So even if they run out of Pfizer and start using China-made ones... good luck to all of us.,19/2/21,40,Vaccination,42,2,-10.77496052,9,3,3,5.753072637,1,0,0
"Ministry of Health, Singapore... it is not stated in the letter to my mum (seniors above 70) that she has to bring the letter even though I had registered for her and got the confirmation. The registration booth at Canberra CC had requested for the letter though eventually she was accepted to proceed w/o the letter. Pls review your process to reduce unnecessary anxiety caused. Thks!",24/2/21,66,Vaccination,67,3,-11.04487142,15,4,3,2.28440713,0,0,1
Hopefully Seniors Health  History & Daily medication dose may be checked thoroughly before they are  Vaccined,20/2/21,15,Vaccination,15,1,-13.84349274,4,0,0,6.130328421,1,0,0
Go Singapore!  Both my elderly parents have had the vaccine!  They have had no side effects except my mums arm was a bit sore for a day. Like when she had flu jab. They had it a few weeks ago.  As soon as I and my family are offered the vaccine we are definitely going for it.  I trust this government.  One of the best In the world for looking after us all in covid! Singaporeans must be v proud! ,20/2/21,80,Vaccination,80,3,-10.22590388,15,2,6,1.754570493,0,0,0
"""About the vaccination work- flow at CCs.  ""We need tell the vaccine organizers, please put the repetitive instructions on an overhead TV screen. No need repeat to  each of us the same instructions and advice. Their masks get wet, and it's dangerous for all involved.""  Also allow jab into the gluteal muscles if requested. No need privacy screens, the staff nurses are competent enough. Easier if patients wear elastic waistband type of pants.",20/2/21,72,Vaccination,73,3,-12.08245974,12,4,1,1.37661442,0,0,1
"What about the ofw,do they have the vaccination too",19/2/21,10,Vaccination,10,0,-10.36674902,2,0,0,24.22567592,3,0,0
Great job MOH and PAP government🧧Thank you very much🧧🍊🍊🧧,20/2/21,10,Vaccination,10,0,-12.39855059,0,1,1,11.94874885,2,0,0
Orh oh....the pressure is building up now and in no time it would be mandatory.,20/2/21,16,Vaccination,16,1,-10.22947084,4,1,0,16.3881304,2,0,0
Will the dialysis ageing patients suitable for vaccination to prevent CoVid-19 pandemic!?,20/2/21,12,Vaccination,12,1,-14.08937623,2,0,0,11.54854128,2,0,0
Can a senior who has done a balloon surgery on his heart 5 months ago go for the vaccination? ,20/2/21,18,Vaccination,19,1,-10.32822396,3,0,0,8.717792325,1,0,1
What if any senior who dun want the vaccination at the moment or should I say wait n see see lor...,20/2/21,21,Vaccination,21,1,-11.55404341,4,2,1,11.54854128,2,1,0
No need to check medical history? Just go to get vaccine? What if elderly got underlying medical conditions?,20/2/21,18,Vaccination,18,1,-10.84422024,5,1,0,11.51657661,2,0,0
Then if anything happen? U gonna say not due to the injections again. ,19/2/21,13,Vaccination,13,1,-10.21755114,1,1,0,9.299331385,1,0,0
will singapore complete all vacine in 6 month. this september we can travel again without quarantine 7 days or more,20/2/21,18,Vaccination,20,1,-12.17097324,2,1,1,11.59359296,2,0,0
Are we receiving any letters  from MOH to go for the vaccination ? Can MOH advice ?,20/2/21,15,Vaccination,15,1,-11.81742422,2,0,1,10.2449481,2,0,0
When is the vulnerable individuals turn. Those with disability,20/2/21,9,Vaccination,9,0,-9.939970527,2,0,0,25.06360687,3,0,0
"When the booking for the centre is full, there is no option to save your personal details and these will need to be keyed in again to schedule a slot.",22/2/21,30,Vaccination,30,2,-10.04723663,7,1,1,9.299331385,1,0,1
"I'm anxious, I'm 63, I work in a restaurant.",20/2/21,6,Vaccination,9,0,-10.30817975,1,0,1,47.76364542,4,0,0
may be they want the senior go first so less problem.,20/2/21,11,Vaccination,11,1,-9.450952099,3,0,0,47.76364542,4,0,0
I hv lots of drugs allergy so received letter than go there than they access me before the jabs right or what?,20/2/21,22,Vaccination,22,1,-11.20992326,3,1,1,7.558528054,1,0,0
"Weird...minister take vaccine shot, nurse never use gloves. Senior citizen take vaccine shot, nurse need to use gloves.. 🤷🤷🤷",20/2/21,19,Vaccination,19,1,-12.7425492,4,0,0,5.017682681,1,0,0
"If vaccines fail to reach the desired acceptance rate, or fail to confer sufficient efficacy for people to go mask free with herd immunity, there's this, with proper biochem warfare protocols for border control, to prevent virus leaks through our border, after we eliminate local transmission:  https://www.pennlive.com/coronavirus/2021/01/expert-says-use-of-n95-masks-would-stop-the-pandemic-report.html",20/2/21,45,Vaccination,46,2,-13.57559304,7,1,2,2.431211254,0,0,0
Although it is not a silver bullet against absolute protection against the existing virus but it offers a placebo effect to have a layer of protection than none.,20/2/21,28,Vaccination,28,2,-10.68831936,4,1,0,5.766310987,1,0,0
"Are Pioneers,with Multiple health problems like Heart decease,surgery made with High blood,colesteral,urinary,Arthiropathy,Joint & Muscle pain, eligible or compolsary to be Vaccinated?",20/2/21,26,Vaccination,26,2,-15.18235689,3,1,0,2.762399551,0,0,0
Finally mask free for those vaccinated,20/2/21,6,Vaccination,6,0,-12.00862103,0,0,0,187.4342956,4,0,0
🤣🤣🤣no thank ya...later kena cardiac again say nothing to do with vaccine...you can keep it for all the you know who la😅😅😅,20/2/21,24,Vaccination,24,1,-11.11522175,6,0,1,8.963978707,1,0,0
To MOH: I've received 2nd covid-19 vaccine dose. Do u think it is a good idea to update this record in Health Hub app?,22/2/21,22,Vaccination,24,1,-12.50486748,4,0,0,5.069837742,1,0,0
PLEASE DONT SAY LATER THAT THIS VACINE HAVE NOTHING TO DO WITH WHAT HAPPEND NEXT TO THE PERSON  CAN WE SINGAPOREAN CITIZENS ASK FOR GARANTY ABOUT IT THANK YOU IN YESHUA THE MESSIAH🙏☀️🌎💖🙏,20/2/21,33,Vaccination,33,2,-19.9206696,1,1,2,1.139514126,0,0,0
Sadly these centres are operating few days only. People ended up getting their second half of the jab far from their home.,21/2/21,22,Vaccination,22,1,-10.79747643,4,0,0,7.558528054,1,0,0
Why at the senior first? You wanna test product first is it? Skali the senior got lots of problem after vaccination lagi bigger problem.   If Im the senior at that age I wouldn't be bother to go vaccine dah tua.. give the vaccine to the young one cuz they have long way to go..,20/2/21,53,Vaccination,54,3,-11.22735095,10,0,1,3.087717615,0,0,1
why security officers cannot take also  front line,19/2/21,8,Vaccination,8,0,-10.77973016,2,1,0,15.89559935,2,0,0
"There have been so many cases of side effect ""unlink"" to e vaccine.. but it again state e vaccine will cause side effects.. who pay e price?",20/2/21,27,Vaccination,27,2,-11.6504877,5,1,0,4.581278055,0,0,0
Better opt out ..if good no need wear mask Liao ,19/2/21,10,Vaccination,10,0,-13.08209649,1,1,0,16.3881304,2,0,0
Share to all eligible seniors pioneers and merdeka generations.👍🏾👴👵,20/2/21,9,Vaccination,9,0,-13.59388474,0,1,0,11.94874885,2,0,0
how about the helper  Maan /Sir  also   vaccine?,20/2/21,8,Vaccination,8,0,-12.44721634,1,1,0,15.79657832,2,0,0
"How about SBS bus Captains, Taxi n PHV drivers? Aren't they getting the vaccine first?",19/2/21,14,Vaccination,15,1,-14.01007601,1,0,0,6.111149617,1,0,0
Many old ppl going to die soon 🥺,20/2/21,7,Vaccination,7,0,-11.40691774,2,0,0,47.76364542,4,0,0
"Vaccination save life and prevent stupidity from brain damage. For those already stupid, I suppose there is no longer a need to be vaccinated... Already stupid",20/2/21,26,Vaccination,26,2,-11.36981872,5,1,1,7.3097478,1,0,0
I go the Vaccine but on that day I go I kana rejected  on the spot due to my allgey problem.. so may I know I still got chance to take ? Doctor only tell me to wait another few more months... so will be have another chance  for me?,2/3/21,49,Vaccination,49,2,-10.40562359,11,2,3,4.820474232,0,0,0
"Hello. My father suppose to go for his 1st injection, 1830hrs today which he had booked at CC. When he was there, he was asked to call MOH hotline to change appointment as it is overcrowded with people queuing for 4 to 5 hrs.  I want to know was it due to any of the following?  1. Are there people who went for injection without booking? 2. Did the booking system block dates or timing if it is full? Or is it due to lack of staffs?  And because my father was told to rebook, will there be any case where by he would be put to the last of the list as he misses his first injection?",27/2/21,112,Vaccination,118,4,-10.27731532,27,2,1,1.990010608,0,0,1
"I am not fussy about which vaccine to take. To me it is like toothpaste. You can choose, Colgate/Darkie/Oral B. They serve the same purpose! If I want to choose, I will go the private hospital to do so.",20/2/21,41,Vaccination,41,2,-10.59956335,9,0,2,8.963978707,1,0,0
Will we receive a certificate of completion for vaccination after that?,19/2/21,11,Vaccination,11,1,-10.62666742,1,0,1,15.83767576,2,0,0
Migrants worker When get vaccine?  Every 14 days we need swab test it’s so difficult and painful,22/2/21,17,Vaccination,17,1,-11.94421453,1,2,1,6.111149617,1,0,0
"Dear MOH, is it MOH intention or SOP to make elderly wait for at least 3 hours for vaccination?   Me, my hubby and kid went all the way from the south to the north to fetch my mum from Yishun to Woodlands Galaxy CC on Saturday 27 Feb. My mum waited 1 hr for a queue number ticket. The PA staff (I assume) advised the crowd to return home, register for a new date again and come back another day. Some were dismayed and argued with the staff, some feedbacked they don’t know technology. I told the staff that “this is last thing I wanna hear after coming all the way here”.  I was bewildered, if you have expected weekends to be so crowded and tedious waiting, why set these seniors appointments on Saturday? Not to mention young people are also allowed to register during this period which I thought is supposed to prioritize the seniors... if not for the staff to suggest we could collect a queue tix, leave for dinner and come back 2 hrs later to take the jab, I would be more annoyed. He has provided an App to show the queue status.   After returning to the CC, my mum had to wait for another hour seated in the indoor auditorium to get the jab.. we were all beat and exhausted, I am sure other seniors and their caregivers also feel the same.",28/2/21,234,Vaccination,237,4,-11.07272374,52,11,9,0.46633966,0,0,1
Anyone experine OTP issue when registration online? I waited long time & when I key the OTP its always error.,8/3/21,19,Vaccination,19,1,-12.61317624,2,2,1,5.930125913,1,0,0
"I can appreciate how SG has just started on the covid vaccination initiative for the elderlies.  someone just came to my door this morning... volunteers for the Covid-19 vaccination... supposedly meant to help elderlies make their vaccination appointments.   Regarding these volunteers who came to my door... How could MOH release / divulge my dad's personal data to them?  It wasn't a random knock on each residence, but they specifically came to look up my dad because they were given his name and address, and not sure what other data.  These are volunteers... Not MOH staff.. How could they be authorised to handle personal data?   Would this be considered a breach of PDPA?  And we have had cases of scammers/pranksters going around carrying out their act of deceit in the name of MOH during this pandemic.  It is unnerving to get strangers coming to one's doorstep without being first informed by MOH regarding this form of enthusiastic outreach towards the elderlies.  I look forward to receiving a verification from MOH at the soonest possible.  Gan Kim Yong Gan Kim Yong",23/2/21,176,Vaccination,179,4,-11.80859119,35,2,4,0.92786999,0,0,1
"Anyone falling seriously ill after the jab, despite all the warning, please claim gao gao from government since they say it is safe:  https://www.straitstimes.com/singapore/health/financial-help-for-those-suffering-from-serious-side-effects-related-to-vaccine",20/2/21,23,Vaccination,23,1,-13.55536569,3,0,0,5.930125913,1,0,0
Let us try and see the need for a stronger unity in this chaos irrespective of all information ,20/2/21,18,Vaccination,18,1,-10.09117644,3,1,1,9.299331385,1,0,0
Steven you can have my share of Pfizer Vaccine and I wish I can wait for the China One. Any comment MOH?,20/2/21,22,Vaccination,22,1,-10.99313965,3,1,3,5.093688631,1,0,0
The thing that pisses me off is they mention specifically that you can't choose the type of vaccine they inject into your body.,20/2/21,22,Vaccination,23,1,-10.75478873,6,0,3,11.51657661,2,0,0
"Vaccinate our medical professionals, emergency responders or services, armed forces and essential services providers like transport, cleaners and security staff or other front line staff. I believe we don't need to vaccinate those 🇵🇭 dh urgently or expeditiously. Just ask the FW or DH to get vaccinated at their embassy.",20/2/21,48,Vaccination,49,2,-12.37507599,9,4,2,2.449861904,0,0,1
