,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
722,DabaoRight 🇸🇬,2378555354601467761,2020-08-18 15:51:55,dabaoright,"Photo by DabaoRight 🇸🇬 on August 18, 2020.","It’s Climate Action Week by @msesingapore ! Running until 21 August, this year’s program covers topics including food sustainability, composting, urban farming, plastics and energy efficiency.

Here’s one that particularly caught our eye — a discussion with @nlb.singapore and @wwfsg on rethinking our relationship with plastic in our shopping habits and daily life. 

Eye popping facts from the event blurb… Did you know that Singapore households have generated an extra 1334 tonnes of plastic waste during the circuit breaker? That’s the weight of 92 double decker buses! 

Also, the frequency of households who bought their groceries online has jumped by 50%! Imagine how much extra packaging waste has been created… 

If you, like us, are interested about this topic, come join the webinar this coming Thursday, 20th August (7-8pm) through the link in our bio! 😉

Meanwhile, remember to BYO, folks!",Singapore,18,1
723,MLL,2378547150349788003,2020-08-18 15:35:37,nevertrustascrawnyfoodie,"Photo by MLL on August 18, 2020.",The #botanicgardensingapore after #circuitbreakersg is much nicer than during. It no more overrun by throngs of people cos everyone is back to work ✌🏻the chicken population seems to be thriving and I found a bunch of them nesting in the tree at dusk. On another note whenever I see a rooster I think of the cocks comb that I ate at one of the yakitori restaurants - the red colour disappears when cooked and it just looks brown. #randomthoughts #sgfood #sghome #instasg,Singapore Botanic Gardens,42,6
724,jasmine su,2378535543703988047,2020-08-18 15:12:34,asfixiado,Photo by jasmine su in Singapore.,"🌊🌊🌊🌊
#instafood #foodporn #sgfood #sgfoodies #instafood_sg
#foodspotting #sgig #instasg #singaporeinsiders #visitsingapore #exploresingapore #yoursingapore #thisissingapore #singapore #sg #oursingapore #circuitbreaker #circuitbreakersg #savefnbsg #sgunited #supportlocal #ikura #uni #japanesefood",Singapore,36,1
725,Fatimah Mahmud,2378533618726575211,2020-08-18 15:08:48,slimfit_with_fatimah,,"PILIH CIRCLE YG POSITIF
.
Circle yg POSITIVE mempengaruhi EMOSI
.
EMOSI POSITIVE akan menarik perkara2 yg POSITIVE dlm hidup kita
.
JOM masuk group-coaching kalau keen nak turunkan berat badan
.
💝 Watsapp Group Mentoring & Coaching
💝 Meal Plan c/w resipi sihat
💝 Makan 5-6x sehari
💝 Grocery list & snack ideas
💝 GROUP SUPPORT YG AWESOME
💝 Free workout videos 
💝 Recognition & Award

❌ Kurus tanpa stress
❌ Kurus tanpa berlapar 
❌ Tak wajib bersenam
❌ Bole makan masakan Melayu",,4,1
726,Destinie Wong,2378529545830699289,2020-08-18 15:00:39,destinie2435,"Photo by Destinie Wong on August 18, 2020.","Replaced charcoal and claypot with gas stove and non-stick pan to cook “claypot chicken rice” for dinner tonight, I miss the version cook with Ipoh lap Cheong! 

煤气炉+不沾锅版砂锅鸡饭

#circuitbreakersg #homecooking #homecookedmeal #claypotchickenrice #chinesemushroom #chinesesausage #lapcheong #砂锅鸡饭 #腊肠",,64,3
727,Dιყαɳα Dҽҽ 💋,2378509786104104787,2020-08-18 14:21:23,gothicscarlet81,"Photo by Dιყαɳα Dҽҽ 💋 on August 18, 2020. May be an image of 1 person.","Phase 2: Sixty days
WFH: 139 days [inc Sat/Sun & PH]
End of Circuit Breaker: 78 days

Weighing 93kg here

#postcircuitbreakersg #circuitbreakersg #sgunited #stayhomeforcovid19 #stayhomeforsg #sgunited
#sgtogether #nomakeup",,13,1
728,JOHN YEONG | SINGAPORE DIARIES,2378484921483100863,2020-08-18 13:31:59,johnyeong.diaries,"Photo shared by JOHN YEONG | SINGAPORE DIARIES on August 18, 2020 tagging @kellylatimer, @latimerbarbara, @sport_singapore, and @getactivetv. May be an image of 2 people and text that says 'GETACTIVE! SINGAPORE The ionima & BARBARA Show WITH KELLY'.","// 5 days. That was the only runway we had to prep all our 7 x daily shows at the start of #CircuitBreakerSG in April this year for the launch of @getactivetv as the Covid-19 pandemic hit Singapore hard. 
⠀⠀⠀⠀⠀⠀⠀⠀⠀
From ideation of each of the individual shows, to the preparation, execution and running of daily operations. From hosts, to talents, crew and staff all working together.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
It was a mammoth effort to pull it off, a crazy one never done before in my life, and I have a stellar cast to thank for pulling through. 
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Over the course of the next few weeks, I will be mixing in throwbacks and some funny behind-the-scenes footages taken from the past 5 months into this IG journal of mine, to go with motivational posts and photos of everyday friends and people I hold dear to my heart.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Thank you for being a part of my life, and for making 2020 bearable.
.
.
.
@getactivetv
#GetActiveTV
#SGUnited
#GetActiveSG 
#BehindTheScenes",Singapore,40,7
729,🍀🌻🌸Juewee🌸🌻🍀,2378467031526640027,2020-08-18 12:56:26,limjuewee,"Photo by 🍀🌻🌸Juewee🌸🌻🍀 on August 18, 2020.","🌻May the longtime sun shine upon you, all love surround you, and the sweet light within you guide you on your way.🌻 Last night, I finally had some quality sleep and I feel 元気です = energy for some cute foodart. 🤩 So, I created a bear, Hello Kitty and Mickey Mouse egg, ham and cheese sandwiches using bento moulds bought in Japan. Also highlighted the character’s features with chocolate syrup!  I think the final product looks quite pretty, especially with chiffon grass created from my baked Pandan Chiffon Cake. This is a unique pairing as I don’t think we will ever spot Kitty hanging out with Mickey elsewhere! 🤣 I might do this sandwich foodart again soon coz they look really cute! 🥰 ❤️❤️❤️
#happyquote 
#jwmiwa
#staycalmandwfh
#circuitbreaker
#circuitbreakersg
#stayhomesg
#sgunited
#breakfast 
#jwmiwabreakfast
#いただきます
#チョコペンアート
#homecafe
#instaworthyfood 
#chocolateart
#funwithfood 
#funfood
#sgfood 
#foodplating
#foodart
#chocolatepainting
#foodstyling #hamcheesesandwich #hellokittyfood #mickeymousefood",,21,0
730,Reshape▪️Fit▪️Healthy,2378465060991112542,2020-08-18 12:52:31,yuniiiiee,"Photo by Reshape▪️Fit▪️Healthy in Malacca. May be an image of text that says 'SAYA DAH CUBA MAGAM- MACAM MAGAMSTILLFAIL.MEH! MEH! STILL FAIL. SAYA NAK BA6I MEAL PLAN TURUN BERAT -SK6. KOMEN ""NAK SANGAT"" SENANG TERUS CLICK LINK'.","YES, SENANG CLICK LINK JE HEHE
-
saya pasti semua kat sini cuba untuk turunkan berat tapi still gagal walaupun dah cuba banyak kali ni Alhamdullilah kat sini saya nak share simple meal, makan banyak pun boleh turun berat dengan best
-
jgn buat sorang2 tau, buat ramai2 baru ada motivation. amazingly, kita akan share topic-topic tentang diet. knowledge ni masyaAllah
-
🌈 @yuniiiiee _ 0142761700
.
🌿Program dengan benefit 👇🏻👇🏻
.
🌈meal plan + resipi best best
🌈makan 5 - 6x sehari
🌈workout combo
🌈topik & ilmu amazing
🌈group coaching session .
.
.

TAG & SHARE dgn family dan kawan2 🤗
.

#beautycare #makansihat #easymealprep 
#sihatsg #gengnakkurus #circuitbreakersg #islamsg #makansg #tudungsarung #tudunginstant #naelofarsg #fashionvaletsg #tudungsg #muslimahsg #kekalsihatsg #bellathebel #activesg #hpbsg #hadymirza #mediacorp_suria #nikah #sitinordiana #wuhan #shopeesg #meletop #singapore #hpbsg #activesg #singaporediet #fitnesssg #makansg #beritahariansg",Malacca,4,1
731,Carlene Tan,2378445528202993596,2020-08-18 12:13:43,eattolovelovetoeat,Photo by Carlene Tan in Singapore.,"Full day of calls today and my #nonvegan aunt’s longtong is the best for a quick #worklunch 😍 so yummms and satisfying!
#workfromhome 
#circuitbreakersg 
#phase2reopening 
#vegan 
#veganofig 
#vegansofsingapore 
#beingvegan 
#veganlife 
#veganlove",Singapore,12,0
732,The Crossing Church,2378441835897327949,2020-08-18 12:06:23,thecrossingchurchsg,"Photo by The Crossing Church in Singapore. May be an image of text that says 'Watch Online JESUS: REALLY GOD OR MERELY MAN? Sunday, 23 Aug, 10am JESUS: INTOLERANT OR INCLUSIVE? Sunday, 30 Aug, 10am Zoom Webinar JESUS: LEGEND OR LEGIT? Monday, 24 Aug, 8pm JESUS ON THE MEANING OF LIFE Tuesday, 25 Aug, 8pm JESUS: DEAD OR ALIVE? Wednesday, 26 Aug, 8pm ESUS ON SUFFERING Thursday, 27 Aug, 8pm JESUS ON HEAVEN & HELL Friday, 28 Aug, 8pm The Crossing Church Sign up: thecrossing.com.sg/jesusunmasked JESUS UNMASKED WHO IS He REALLY?'.","While it’s important for us to mask up now during this pandemic, it is even more important that we unmask Jesus! 

Jesus Unmasked is a series of talks that are aimed to reveal who Jesus is. Come join us and investigate his claims about his identity, legitimacy, life and death, and his claims on topics such as suffering and the afterlife. 

Jesus Unmasked kicks off on Sunday 23rd August. Sign up and get reminders here :https://thecrossing.com.sg/jesusunmasked/",Singapore,93,3
733,Wildfire Burgers,2378440634582003498,2020-08-18 12:04:00,wildfireburgers.sg,"Photo shared by Wildfire Burgers on August 18, 2020 tagging @mottainai_lamb. May be an image of text that says 'WAGYU OF LAMB ""HIGHLY PRAISED AS THE QUEEN OF LAMB AND REFERRED TO BY MANY AS THE WAGYU OF LAMB, IT HAS BEEN SCIENTIFICALLY BRED TO TASTE CLEAN AND TO HAVE A GREAT AMOUNT OF FAT TO MAKE IT TENDER.' -BANGKOK POST'.","Now we're definitely not taking this lightly. @mottainai_lamb, also known as the 'Wagyu of Lamb' is the only lamb meat in the world comparable to the second-highest grade of Japanese wagyu beef!

Mottainai Lamb is highly refined and completely different from regular lamb. It is intensely marbled, with thick threads of healthy fat, giving it a lustrous quality. Tastes even better than you can imagine! 

6 days left to the launch of the incredible Ottoman Lamb Burger!

#wildfireburgers #wildfamburger #singaporefnb #bestfoodsingapore #foodinsing #instafood #foodporn #sgfooddiary #sgfoodtrend #foodgasm #eatoutsg #singaporefoodie #igfood #singaporeinsiders #circuitbreakersg #delicious #foodblogger #burgerssingapore #sgburgers #yummyburgers #bestburgersinsingapore #singaporeburger #mottainailamb",Wildfire Burgers,43,1
734,#SGB • All About Singapore,2378438898474260200,2020-08-18 12:00:33,singaporeguidebook,Photo by #SGB • All About Singapore in CHIJMES with @winnie.loves.,"👉🏻Nih, rekomendasi tempat hangout sama temen-temen kalau nanti ke Singapore! 🤘🏻🔥
.
🌟CHIJMES, pernah dengar? Yang udah nonton Crazy Rich Asians pasti tahu! Nggak cuma ikonik arsitekturnya yang jadi tempat shooting film layar lebar tersebut, Chijmes juga merupakan sebuah lot yang ditempati beberapa cafe dan resto. Hmm, emang agak pricey sih tapi bener-bener nice for dine in! Coba kesini dari sore-malam, dan pastikan kalau cuacanya cerah karena mostly areanya outdoor☺️✨
.
⛪️ Arsitektur Gothic yang dimiliki Chijmes juga bikin orang-orang berdatangan untuk sekedar foto! Yup, ini salah satu spot instagrammable di Singapore yang SANGAT POPULER! Agree? 😏😏
.
🚇How to get there: Naik MRT turun di City Hall Station
⏰Opening Hours: 09.00-24.00
📍Address: 30 Victoria Street
.
👉🏻Yang pernah mampir kesini coba share donggs pengalamanmu di kolom komentar~ 💗
.
📸Photo by: @winnie.loves 🌹
.
#TravelWithSGB
#CityTourWithSGB",CHIJMES,987,29
735,Ricky,2378432873507115190,2020-08-18 11:48:34,ricky_weebc,"Photo by Ricky on August 18, 2020.","village doggie
.
.
.
.
.
.
.
.
.
.#m10 #leicam10 #leica #m10monochrom #monochrome #monochromephotography @leicastoresg #streetphotography  #streetphotography @leica_galerie_sg #summilux35mm #mySPC #mySPCstory @natgeoyourshot #yourshotphotographer @natgeotravel @natgeo #streetphotographers #streetphotographerscommunity #streetphotographersmagazine @leica_fotografie_international #covid_19 #circuitbreakersg @covidstreet #covidstreet @malaysiaphotographyclub @leicastorekl #malaysiastreetphotography #junglevillage #dog #cutedog #villagedog",,14,0
736,𝓚𝓾𝓻𝓾𝓼 • 𝓡𝓮𝓼𝓱𝓪𝓹𝓮 • 𝓕𝓲𝓽 • 𝓜𝓪𝓴𝓪𝓷,2378415482431872034,2020-08-18 11:14:01,fitnesswithnazlinda,"Photo by 𝓚𝓾𝓻𝓾𝓼 • 𝓡𝓮𝓼𝓱𝓪𝓹𝓮 • 𝓕𝓲𝓽 • 𝓜𝓪𝓴𝓪𝓷 in Melaka. May be an image of text that says 'SAHAM CUBA MACAM- SAYA DAH MACAM MAGAMSTILLFAIL.MEH! MEH! STILL FAIL. SAYA NAK BA6I MEAL PLAN TURUN BERAT -SK6. KOMEN ""NAK SANGAT"" SENANG TERUS CLICK LINK'.","YES, SENANG CLICK LINK JE HEHE
-
saya pasti semua kat sini cuba untuk turunkan berat tapi still gagal walaupun dah cuba banyak kali ni Alhamdullilah kat sini saya nak share simple meal, makan banyak pun boleh turun berat dengan best
-
jgn buat sorang2 tau, buat ramai2 baru ada motivation. amazingly, kita akan share topic-topic tentang diet. knowledge ni masyaAllah
-
🌈 @fitnesswithnazlinda _ 0128008620/0104079700
.
🌿Program dengan benefit 👇🏻👇🏻
.
🌈meal plan + resipi best best
🌈makan 5 - 6x sehari
🌈workout combo
🌈topik & ilmu amazing
🌈group coaching session .
.
.

TAG & SHARE dgn family dan kawan2 🤗
.

#beautycare #makansihat #easymealprep 
#sihatsg #gengnakkurus #circuitbreakersg #islamsg #makansg #tudungsarung #tudunginstant #naelofarsg #fashionvaletsg #tudungsg #muslimahsg #kekalsihatsg #bellathebel #activesg #hpbsg #hadymirza #mediacorp_suria #nikah #sitinordiana #wuhan #shopeesg #meletop #singapore #hpbsg #activesg #singaporediet #fitnesssg #makansg #beritahariansg",Melaka,5,1
737,hourboutiqueSG,2378410520811479699,2020-08-18 11:04:10,hourboutiquesg,"Photo by hourboutiqueSG on August 18, 2020. May be an image of text that says 'SEIKO 50 10 SEIKO R AUTOMATIC 200m DIV DIVER'S 2 20 40 30 3 HOUR BOU BOUTIQUE TELTD'.","Seiko Prospex Green Sumo
Sapphire Glass, 70hrs Power Reserve
SPB103
__________________________________
SGD898 ____________________________________
#hourboutiquesg #seiko #seikosumo #spb103 #6r35 #madeinjapan #supportsmallbusiness  #circuitbreakersg #supportlocalsg #watchesofinstagram #sgwatch #sgwatches #wristwatch #igers #instawatch #instadaily #samsung #galaxys10 #s10 #photography #marcophotography #singapore #singapore🇸🇬 #Ootd #wotd #singaporefashion #singaporeonlineshop #singaporeWatchclub",Hour Boutique (S) Pte Ltd,155,0
738,La Petite Cuisine,2378404724754641973,2020-08-18 10:52:39,lapetite_cuisine.sg,"Photo by La Petite Cuisine on August 18, 2020.","Yes, we are OPEN! Lunch (11:30am - 2:15pm) and dinner (5:30pm - 9:15pm) from Tuesday to Sunday.
.
Call 6314 3173 for reservation
.
Located at No. 10 Jalan Serene #01-02 Serene Centre Singapore 258748
.
Looking forward to welcome all of you and of course with safe distancing measures in place.
.
Takeaway is still available 🙂
.
À bientôt!
.
.
#frenchfood #instafood #restaurant #frenchcuisine #foodstagram #foodphotography #frenchrestaurant #foodlover #foodblogger #gastronomy #gourmet #fooddelivery #lapetitesingapore #frenchbistro #takeaway #menubento #bentoboxlunch #takeawayfood #islandwidedelivery #circuitbreakersg #foodsofinstagram #foodpicsdaily #delicious #foodgasm #foodie #yummy #instafoodgram #foodpornsg",,6,0
739,dyan 🤡,2378392944699719200,2020-08-18 10:29:14,dyantan,"Photo shared by dyan 🤡 on August 18, 2020 tagging @opticaredistribution. May be an image of 2 people.","hi ✨✨✨✨[giveaway time]
hope you’re doing well in this pandemic please remember to wear a mask and sanitise often 😬 “sanitiser too bulky lahhhh” ikr! thats why i use @opticaredistribution ’s locally-made, pocket-sized, green tea-scented hand sanitizer that kills 99.9% of germs. 🦠 

By purchasing a $30 care pack from OCD, you can stand to win prizes such as a Rolex watch, an iPhone 11 Pro Max and other amazing prizes!!!
If not, you can still head over to @opticaredistribution, follow them and like, share and tag 3 friends on their contest post to win!

#circuitbreakersg #stayhomesg #stayhomeforsg #circuitbreaker #sgunited #instasingapore #sglife #sgig #sginstagram #igsg #sginsta #sgdaily #opticaredistribution #sg_influencers #ocd #ocdsg",,372,11
740,,2378380438803433592,2020-08-18 10:04:24,lameliorer,"Photo by @lameliorer on August 18, 2020.","What a difference a couple of months make!! We should learn from this — amidst difficulties, always continue nurturing yourself #sgcircuitbreaker #circuitbreakersg #mothernature #garden #flowers #vegetables",,8,0
741,Cellreturn.Asia,2378369084149487578,2020-08-18 09:41:50,cellreturn.asia,Photo by Cellreturn.Asia in Singapore. May be an image of 1 person and text that says 'CELLRETURN M'.,"Let's congratulate our goddess, Kang Sora for she will be getting married soon! 🤩⁣
 ⁣
As she prepares for her upcoming wedding, she uses our Platinum Led Mask for a more glowing look for the BIG DAY. ⁣
 ⁣
We are so happy for our Goddess!⁣
Congratulations✨✨✨ ⁣
 ⁣
⁣
You can now experience this beauty device Kang Sora is using at the comfort of your own home. ⁣
You may purchase our products online by visiting the link on our bio.⁣
⁣⁣
⁣⁣⁣⁣
PLUS! ⁣
Search CELLRETURN ASIA on LAZADA/SHOPEE for a 12 months Instalment plan  for Singapore buyers.⁣⁣⁣
⁣
Not from Singapore, no problem! WE SHIP WORLDWIDE!⁣ ⁣
And it's FREE SHIPPING😍😍😍 ⁣
⁣
#cellreturn #ledmask #kbeauty #skincaresg #stayhomeforsg #circuitbreakersg #cellreturnsg #cellreturnasia #kstar #beautysecret #koreanskin #smoothskin #glassskin #beautysg #skincaresg #leeminho #kangsora #wedding  #beautydevicesg #tuesday #beautytime",Singapore,248,6
