,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
156,ℝ𝕦𝕤𝕤𝕚𝕒 𝔾𝕝𝕠𝕓𝕒𝕝 𝕄𝕚𝕟𝕠𝕫 𝔾𝕣𝕠𝕦𝕡,2471823288457077849,2020-12-25 08:18:39,russiaglobalminozgroup,"Photo shared by ℝ𝕦𝕤𝕤𝕚𝕒 𝔾𝕝𝕠𝕓𝕒𝕝 𝕄𝕚𝕟𝕠𝕫 𝔾𝕣𝕠𝕦𝕡 on December 25, 2020 tagging @actorleeminho. May be an image of 3 people, outerwear and text that says 'MERRY Christmas C CELLRETURN'.","#Repost @cellreturn.asia
• • • • • •
We hope you have a very special Christmas! 🎄

And if you’re still in the search of a very special gift, Cellreturn will be a great gift for your love ones!

💫Platinum LED Mask
💫Neckle Ray
💫Hair Alpha Ray 

You can now experience these beauty devices Korean celebrities use at the comfort of your own home. ⁣⁣⁣And, it's FREE DELIVERY WORLDWIDE!✈️😍 

You may purchase our products online by visiting the link on our bio or search CELLRETURN ASIA on LAZADA & SHOPEE⁣⁣⁣⁣
⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣
PLUS! ⁣⁣⁣⁣
12 months Instalment is now AVAILABLE on LAZADA and SHOPEE for Singapore buyers.⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣
Not from Singapore, no problem! Again, WE SHIP WORLDWIDE and it's FREE SHIPPING⁣⁣⁣✈️⁣
⁣⁣⁣⁣⁣ ⁣
⁣
#cellreturn #ledmask #kbeauty #skincaresg #stayhomeforsg #circuitbreakersg #cellreturnsg #cellreturnasia #kstar #beautysecret #koreanskin #smoothskin #glassskin #beautysg #skincaresg #leeminho #kangsora #neckcare #selfcare #neckleray #ledtherapysg #younglookingskin #platinumledmask #hairalpharay",,28,1
157,MinozRussiaClub,2471817886344464741,2020-12-25 08:07:55,minozrussiaclub,"Photo by MinozRussiaClub on December 25, 2020. May be an image of 3 people, outerwear and text that says 'MERRY Christmas C CELLRETURN'.","20201225 @cellreturn.asia
We hope you have a very special Christmas! 🎄

And if you’re still in the search of a very special gift, Cellreturn will be a great gift for your love ones!

💫Platinum LED Mask
💫Neckle Ray
💫Hair Alpha Ray 

You can now experience these beauty devices Korean celebrities use at the comfort of your own home. ⁣⁣⁣And, it's FREE DELIVERY WORLDWIDE!✈️😍 

You may purchase our products online by visiting the link on our bio or search CELLRETURN ASIA on LAZADA & SHOPEE⁣⁣⁣⁣
⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣
PLUS! ⁣⁣⁣⁣
12 months Instalment is now AVAILABLE on LAZADA and SHOPEE for Singapore buyers.⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣
Not from Singapore, no problem! Again, WE SHIP WORLDWIDE and it's FREE SHIPPING⁣⁣⁣✈️⁣
⁣⁣⁣⁣⁣ ⁣
⁣
#cellreturn #ledmask #kbeauty #skincaresg #stayhomeforsg #circuitbreakersg #cellreturnsg #cellreturnasia #kstar #beautysecret #koreanskin #smoothskin #glassskin #beautysg #skincaresg #leeminho #kangsora #neckcare #selfcare #neckleray #ledtherapysg #younglookingskin #platinumledmask #hairalpharay",,26,0
158,Lana ❤ Minoz Russia,2471817837699049927,2020-12-25 08:07:50,lightlanasky,"Photo by Lana ❤ Minoz Russia on December 25, 2020. May be an image of 3 people, outerwear and text that says 'MERRY Christmas C CELLRETURN'.","20201225 @cellreturn.asia
We hope you have a very special Christmas! 🎄

And if you’re still in the search of a very special gift, Cellreturn will be a great gift for your love ones!

💫Platinum LED Mask
💫Neckle Ray
💫Hair Alpha Ray 

You can now experience these beauty devices Korean celebrities use at the comfort of your own home. ⁣⁣⁣And, it's FREE DELIVERY WORLDWIDE!✈️😍 

You may purchase our products online by visiting the link on our bio or search CELLRETURN ASIA on LAZADA & SHOPEE⁣⁣⁣⁣
⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣
PLUS! ⁣⁣⁣⁣
12 months Instalment is now AVAILABLE on LAZADA and SHOPEE for Singapore buyers.⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣
Not from Singapore, no problem! Again, WE SHIP WORLDWIDE and it's FREE SHIPPING⁣⁣⁣✈️⁣
⁣⁣⁣⁣⁣ ⁣
⁣
#cellreturn #ledmask #kbeauty #skincaresg #stayhomeforsg #circuitbreakersg #cellreturnsg #cellreturnasia #kstar #beautysecret #koreanskin #smoothskin #glassskin #beautysg #skincaresg #leeminho #kangsora #neckcare #selfcare #neckleray #ledtherapysg #younglookingskin #platinumledmask #hairalpharay",,7,0
159,Minholics_India,2471796767193552112,2020-12-25 07:25:58,minholics_india,"Photo shared by Minholics_India on December 24, 2020 tagging @actorleeminho. May be an image of 3 people, outerwear and text that says 'MERRY Christmas C CELLRETURN'.","Reposted from @cellreturn.asia We hope you have a very special Christmas! 🎄

And if you’re still in the search of a very special gift, Cellreturn will be a great gift for your love ones!

💫Platinum LED Mask
💫Neckle Ray
💫Hair Alpha Ray 

You can now experience these beauty devices Korean celebrities use at the comfort of your own home. ⁣⁣⁣And, it's FREE DELIVERY WORLDWIDE!✈️😍 

You may purchase our products online by visiting the link on our bio or search CELLRETURN ASIA on LAZADA & SHOPEE⁣⁣⁣⁣
⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣
PLUS! ⁣⁣⁣⁣
12 months Instalment is now AVAILABLE on LAZADA and SHOPEE for Singapore buyers.⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣
Not from Singapore, no problem! Again, WE SHIP WORLDWIDE and it's FREE SHIPPING⁣⁣⁣✈️⁣
⁣⁣⁣⁣⁣ ⁣
⁣
#cellreturn #ledmask #kbeauty #skincaresg #stayhomeforsg #circuitbreakersg #cellreturnsg #cellreturnasia #kstar #beautysecret #koreanskin #smoothskin #glassskin #beautysg #skincaresg #leeminho #kangsora #neckcare #selfcare #neckleray #ledtherapysg #younglookingskin #platinumledmask #hairalpharay",,20,0
160,,2471789594203858676,2020-12-25 07:11:43,minozloveminho0622,"Photo by @minozloveminho0622 on December 24, 2020. May be an image of 3 people, outerwear and text that says 'MERRY Christmas C CELLRETURN'.","repost @cellreturn.asia: We hope you have a very special Christmas! 🎄

And if you’re still in the search of a very special gift, Cellreturn will be a great gift for your love ones!

💫Platinum LED Mask
💫Neckle Ray
💫Hair Alpha Ray 

You can now experience these beauty devices Korean celebrities use at the comfort of your own home. ⁣⁣⁣And, it's FREE DELIVERY WORLDWIDE!✈️😍 

You may purchase our products online by visiting the link on our bio or search CELLRETURN ASIA on LAZADA & SHOPEE⁣⁣⁣⁣
⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣
PLUS! ⁣⁣⁣⁣
12 months Instalment is now AVAILABLE on LAZADA and SHOPEE for Singapore buyers.⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣
Not from Singapore, no problem! Again, WE SHIP WORLDWIDE and it's FREE SHIPPING⁣⁣⁣✈️⁣
⁣⁣⁣⁣⁣ ⁣
⁣
#cellreturn #ledmask #kbeauty #skincaresg #stayhomeforsg #circuitbreakersg #cellreturnsg #cellreturnasia #kstar #beautysecret #koreanskin #smoothskin #glassskin #beautysg #skincaresg #leeminho #kangsora #neckcare #selfcare #neckleray #ledtherapysg #younglookingskin #platinumledmask #hairalpharay#이민호",,11,1
161,Minoz Mexico Official,2471784475945048484,2020-12-25 07:01:33,minozmexicoofficial,"Photo by Minoz Mexico Official on December 24, 2020. May be an image of 3 people, outerwear and text that says 'MERRY Christmas C CELLRETURN'.","Posted @withregram • @cellreturn.asia We hope you have a very special Christmas! 🎄

And if you’re still in the search of a very special gift, Cellreturn will be a great gift for your love ones!

💫Platinum LED Mask
💫Neckle Ray
💫Hair Alpha Ray 

You can now experience these beauty devices Korean celebrities use at the comfort of your own home. ⁣⁣⁣And, it's FREE DELIVERY WORLDWIDE!✈️😍 

You may purchase our products online by visiting the link on our bio or search CELLRETURN ASIA on LAZADA & SHOPEE⁣⁣⁣⁣
⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣
PLUS! ⁣⁣⁣⁣
12 months Instalment is now AVAILABLE on LAZADA and SHOPEE for Singapore buyers.⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣
Not from Singapore, no problem! Again, WE SHIP WORLDWIDE and it's FREE SHIPPING⁣⁣⁣✈️⁣
⁣⁣⁣⁣⁣ ⁣
⁣
#cellreturn #ledmask #kbeauty #skincaresg #stayhomeforsg #circuitbreakersg #cellreturnsg #cellreturnasia #kstar #beautysecret #koreanskin #smoothskin #glassskin #beautysg #skincaresg #leeminho #kangsora #neckcare #selfcare #neckleray #ledtherapysg #younglookingskin #platinumledmask #hairalpharay",,104,0
162,Ivy Yee,2471783273397532886,2020-12-25 06:59:09,ivyyee,"Photo by Ivy Yee on December 24, 2020.","🐥X'mas party at home 🎄🎉🎊🎅
#merrychristmas #christmasparty#christmascelebration #itsfriday #tgif#friyay#friends #instafood #instafollow #followforfollowback #followforfollow #followme #jj#igers#igsg#singapore #webstagram #instagramhub #circuitbreakersg #day264",,11,0
163,lulu0706,2471780247666963495,2020-12-25 06:53:08,lulu0706she,"Photo by lulu0706 on December 24, 2020. May be an image of 3 people, outerwear and text that says 'MERRY Christmas C CELLRETURN'.","Reposted from @cellreturn.asia We hope you have a very special Christmas! 🎄

And if you’re still in the search of a very special gift, Cellreturn will be a great gift for your love ones!

💫Platinum LED Mask
💫Neckle Ray
💫Hair Alpha Ray 

You can now experience these beauty devices Korean celebrities use at the comfort of your own home. ⁣⁣⁣And, it's FREE DELIVERY WORLDWIDE!✈️😍 

You may purchase our products online by visiting the link on our bio or search CELLRETURN ASIA on LAZADA & SHOPEE⁣⁣⁣⁣
⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣
PLUS! ⁣⁣⁣⁣
12 months Instalment is now AVAILABLE on LAZADA and SHOPEE for Singapore buyers.⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣
Not from Singapore, no problem! Again, WE SHIP WORLDWIDE and it's FREE SHIPPING⁣⁣⁣✈️⁣
⁣⁣⁣⁣⁣ ⁣
⁣
#cellreturn #ledmask #kbeauty #skincaresg #stayhomeforsg #circuitbreakersg #cellreturnsg #cellreturnasia #kstar #beautysecret #koreanskin #smoothskin #glassskin #beautysg #skincaresg #leeminho #kangsora #neckcare #selfcare #neckleray #ledtherapysg #younglookingskin #platinumledmask #hairalpharay - #regrann",,1,0
164,bluequeen👑,2471779514091725675,2020-12-25 06:51:41,bluequeen_jh,"Photo by bluequeen👑 on December 24, 2020. May be an image of 3 people, outerwear and text that says 'MERRY Christmas CELLRETURN'.","Reposted from @cellreturn.asia  We hope you have a very special Christmas! 🎄

And if you’re still in the search of a very special gift, Cellreturn will be a great gift for your love ones!

💫Platinum LED Mask
💫Neckle Ray
💫Hair Alpha Ray 

You can now experience these beauty devices Korean celebrities use at the comfort of your own home. ⁣⁣⁣And, it's FREE DELIVERY WORLDWIDE!✈️😍 

You may purchase our products online by visiting the link on our bio or search CELLRETURN ASIA on LAZADA & SHOPEE⁣⁣⁣⁣
⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣
PLUS! ⁣⁣⁣⁣
12 months Instalment is now AVAILABLE on LAZADA and SHOPEE for Singapore buyers.⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣
Not from Singapore, no problem! Again, WE SHIP WORLDWIDE and it's FREE SHIPPING⁣⁣⁣✈️⁣
⁣⁣⁣⁣⁣ ⁣
⁣
#cellreturn #ledmask #kbeauty #skincaresg #stayhomeforsg #circuitbreakersg #cellreturnsg #cellreturnasia #kstar #beautysecret #koreanskin #smoothskin #glassskin #beautysg #skincaresg #leeminho #kangsora #neckcare #selfcare #neckleray #ledtherapysg #younglookingskin #platinumledmask #hairalpharay",,58,0
165,Alexah Min Shin,2471778852985515960,2020-12-25 06:50:22,alexahminshin,"Photo by Alexah Min Shin on December 24, 2020. May be an image of 3 people, outerwear and text that says 'MERRY Christmas'.","#Repost @cellreturn.asia
• • • • • •
We hope you have a very special Christmas! 🎄

And if you’re still in the search of a very special gift, Cellreturn will be a great gift for your love ones!

💫Platinum LED Mask
💫Neckle Ray
💫Hair Alpha Ray 

You can now experience these beauty devices Korean celebrities use at the comfort of your own home. ⁣⁣⁣And, it's FREE DELIVERY WORLDWIDE!✈️😍 

You may purchase our products online by visiting the link on our bio or search CELLRETURN ASIA on LAZADA & SHOPEE⁣⁣⁣⁣
⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣
PLUS! ⁣⁣⁣⁣
12 months Instalment is now AVAILABLE on LAZADA and SHOPEE for Singapore buyers.⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣
Not from Singapore, no problem! Again, WE SHIP WORLDWIDE and it's FREE SHIPPING⁣⁣⁣✈️⁣
⁣⁣⁣⁣⁣ ⁣
⁣
#cellreturn #ledmask #kbeauty #skincaresg #stayhomeforsg #circuitbreakersg #cellreturnsg #cellreturnasia #kstar #beautysecret #koreanskin #smoothskin #glassskin #beautysg #skincaresg #leeminho #kangsora #neckcare #selfcare #neckleray #ledtherapysg #younglookingskin #platinumledmask #hairalpharay",,108,1
166,신영희(추사랑. 이민호),2471773510440161607,2020-12-25 06:39:45,yhshin1203,"Photo by 신영희(추사랑. 이민호) on December 24, 2020. May be an image of 3 people, outerwear and text that says 'MERRY Christmas C CELLRETURN'.","Reposted from @cellreturn.asia We hope you have a very special Christmas! 🎄

And if you’re still in the search of a very special gift, Cellreturn will be a great gift for your love ones!

💫Platinum LED Mask
💫Neckle Ray
💫Hair Alpha Ray 

You can now experience these beauty devices Korean celebrities use at the comfort of your own home. ⁣⁣⁣And, it's FREE DELIVERY WORLDWIDE!✈️😍 

You may purchase our products online by visiting the link on our bio or search CELLRETURN ASIA on LAZADA & SHOPEE⁣⁣⁣⁣
⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣
PLUS! ⁣⁣⁣⁣
12 months Instalment is now AVAILABLE on LAZADA and SHOPEE for Singapore buyers.⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣
Not from Singapore, no problem! Again, WE SHIP WORLDWIDE and it's FREE SHIPPING⁣⁣⁣✈️⁣
⁣⁣⁣⁣⁣ ⁣
⁣
#cellreturn #ledmask #kbeauty #skincaresg #stayhomeforsg #circuitbreakersg #cellreturnsg #cellreturnasia #kstar #beautysecret #koreanskin #smoothskin #glassskin #beautysg #skincaresg #leeminho #kangsora #neckcare #selfcare #neckleray #ledtherapysg #younglookingskin #platinumledmask #hairalpharay

#이민호 #leeminho #李敏镐
#leeminhofilm 
#AlwayswithLeeMinHo 
#promiz #MYMentertainment 
@actorleeminho",,65,0
167,jeongeun🎐,2471767792203322293,2020-12-25 06:28:24,mino_paradise,"Photo shared by jeongeun🎐 on December 24, 2020 tagging @actorleeminho. May be an image of 3 people, outerwear and text that says 'MERRY Christmas C CELLRETURN'.","#Repost @cellreturn.asia We hope you have a very special Christmas! 🎄

And if you’re still in the search of a very special gift, Cellreturn will be a great gift for your love ones!

💫Platinum LED Mask
💫Neckle Ray
💫Hair Alpha Ray 

You can now experience these beauty devices Korean celebrities use at the comfort of your own home. ⁣⁣⁣And, it's FREE DELIVERY WORLDWIDE!✈️😍 

You may purchase our products online by visiting the link on our bio or search CELLRETURN ASIA on LAZADA & SHOPEE⁣⁣⁣⁣
⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣
PLUS! ⁣⁣⁣⁣
12 months Instalment is now AVAILABLE on LAZADA and SHOPEE for Singapore buyers.⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣
Not from Singapore, no problem! Again, WE SHIP WORLDWIDE and it's FREE SHIPPING⁣⁣⁣✈️⁣
⁣⁣⁣⁣⁣ ⁣
⁣
#cellreturn #ledmask #kbeauty #skincaresg #stayhomeforsg #circuitbreakersg #cellreturnsg #cellreturnasia #kstar #beautysecret #koreanskin #smoothskin #glassskin #beautysg #skincaresg #leeminho #kangsora #neckcare #selfcare #neckleray #ledtherapysg #younglookingskin #platinumledmask #hairalpharay 
@actorleeminho #mino_paradise 
#AlwaysWithLeeMinHo #LeeMinHo",,262,24
168,Sy_L,2471767008522763769,2020-12-25 06:26:50,nay_za24,"Photo by Sy_L on December 24, 2020. May be an image of 3 people, outerwear and text that says 'MERRY Christmas CELLRETURN'.","20201225 Repost @cellreturn.asia We hope you have a very special Christmas! 🎄

And if you’re still in the search of a very special gift, Cellreturn will be a great gift for your love ones!

💫Platinum LED Mask
💫Neckle Ray
💫Hair Alpha Ray

You can now experience these beauty devices Korean celebrities use at the comfort of your own home. ⁣⁣⁣And, it's FREE DELIVERY WORLDWIDE!✈️😍

You may purchase our products online by visiting the link on our bio or search CELLRETURN ASIA on LAZADA & SHOPEE⁣⁣⁣⁣
⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣
PLUS! ⁣⁣⁣⁣
12 months Instalment is now AVAILABLE on LAZADA and SHOPEE for Singapore buyers.⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣
Not from Singapore, no problem! Again, WE SHIP WORLDWIDE and it's FREE SHIPPING⁣⁣⁣✈️⁣
⁣⁣⁣⁣⁣ ⁣
⁣
#cellreturn #ledmask #kbeauty #skincaresg #stayhomeforsg #circuitbreakersg #cellreturnsg #cellreturnasia #kstar #beautysecret #koreanskin #smoothskin #glassskin #beautysg #skincaresg #leeminho #kangsora #neckcare #selfcare #neckleray #ledtherapysg #younglookingskin #platinumledmask #hairalpharay

@actorleeminho 
@myment_official 
@promiz2014",,2,0
169,Ｙｕｋｏ☆ Minoz*Japan,2471766881588407293,2020-12-25 06:26:35,yutan_mino,"Photo shared by Ｙｕｋｏ☆ Minoz*Japan on December 24, 2020 tagging @actorleeminho. May be an image of 3 people, outerwear and text that says 'MERRY Christmas CELLRETURN'.","Reposted from @cellreturn.asia 
We hope you have a very special Christmas! 🎄

And if you’re still in the search of a very special gift, Cellreturn will be a great gift for your love ones!

💫Platinum LED Mask
💫Neckle Ray
💫Hair Alpha Ray 

You can now experience these beauty devices Korean celebrities use at the comfort of your own home. ⁣⁣⁣And, it's FREE DELIVERY WORLDWIDE!✈️😍 

You may purchase our products online by visiting the link on our bio or search CELLRETURN ASIA on LAZADA & SHOPEE⁣⁣⁣⁣
⁣⁣⁣⁣
⁣⁣⁣⁣⁣⁣⁣
PLUS! ⁣⁣⁣⁣
12 months Instalment is now AVAILABLE on LAZADA and SHOPEE for Singapore buyers.⁣⁣⁣⁣⁣⁣
⁣⁣⁣⁣
Not from Singapore, no problem! Again, WE SHIP WORLDWIDE and it's FREE SHIPPING⁣⁣⁣✈️⁣
⁣⁣⁣⁣⁣ ⁣
⁣
#cellreturn #ledmask #kbeauty #skincaresg #stayhomeforsg #circuitbreakersg #cellreturnsg #cellreturnasia #kstar #beautysecret #koreanskin #smoothskin #glassskin #beautysg #skincaresg #leeminho #kangsora #neckcare #selfcare #neckleray #ledtherapysg #younglookingskin #platinumledmask #hairalpharay",,203,0
