,id,conversation_id,date,time,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,link,video,reply_to,processed_text,demojize_text
795,1313070609341923328,1313070609341923328,2020-10-05,18:56:43,865026189634658304,cheesycaramel,💬,,cuckoo from the hospital #ratched @realDonaldTrump 🤡  https://t.co/sEuZudIrj6,en,"[{'screen_name': 'realdonaldtrump', 'name': 'donald j. trump', 'id': '25073877'}]",[],['https://pbs.twimg.com/media/Ejj2wK0VgAIhmo4.jpg'],0,0,1,['ratched'],https://twitter.com/cheesycaramel/status/1313070609341923328,1,[],"['cuckoo', 'hospit']",cuckoo from the hospital #ratched @realDonaldTrump :clown_face:  https://t.co/sEuZudIrj6
796,1313046918763749378,1313046918763749378,2020-10-05,17:22:35,1071910563310034944,repossessionsg,Repossession: The Film,,"Filmmakers @gohmingsiu &amp; @scottchillyard at our @scffest test screening. Very limited tickets still available at  https://t.co/XDWqoHjCgS.  However, we are saddened to learn that our brilliant composer Wei Yong is battling an infection in the hospital. We hope he recovers soon! 💕  https://t.co/jQlcGVd1rQ",en,"[{'screen_name': 'gohmingsiu', 'name': 'goh ming siu', 'id': '1205575709562769408'}, {'screen_name': 'scottchillyard', 'name': 'scott c. hillyard', 'id': '430062259'}, {'screen_name': 'scffest', 'name': 'sgchinesefilmfest', 'id': '2385308694'}]",['http://bit.ly/RepoSCFFtix'],['https://pbs.twimg.com/media/EjjhNL-VgAARqXF.jpg'],0,1,1,[],https://twitter.com/RepossessionSG/status/1313046918763749378,1,[],"['filmmak', 'amp', 'test', 'screen', 'limit', 'ticket', 'still', 'avail', 'howev', 'sadden', 'learn', 'brilliant', 'compos', 'wei', 'yong', 'battl', 'infect', 'hospit', 'hope', 'recov', 'soon']","Filmmakers @gohmingsiu &amp; @scottchillyard at our @scffest test screening. Very limited tickets still available at  https://t.co/XDWqoHjCgS.  However, we are saddened to learn that our brilliant composer Wei Yong is battling an infection in the hospital. We hope he recovers soon! :two_hearts:  https://t.co/jQlcGVd1rQ"
797,1312939320471240704,1312939320471240704,2020-10-05,10:15:01,81342472,vishnoisays,Abhishek Vishnoi,"{'type': 'Point', 'coordinates': [1.3553794, 103.8677444]}",Trump Drives By Supporters Outside Hospital  https://t.co/12Gp2nFGqV,en,[],['http://dlvr.it/RhxwHM'],[],0,0,0,[],https://twitter.com/VishnoiSays/status/1312939320471240704,0,[],"['trump', 'drive', 'support', 'outsid', 'hospit']",Trump Drives By Supporters Outside Hospital  https://t.co/12Gp2nFGqV
798,1312894761938886657,1312894761938886657,2020-10-05,07:17:58,1130293751484567552,redv74,Ninakins_Red Venus,,"I'm all smiles like this👇while walking towards the hospital. My heartbeat is in my throat now.. Dear God, please give me the courage and helpppp please...  https://t.co/2TvHMim3iU",en,[],[],['https://pbs.twimg.com/tweet_video_thumb/EjhW0qXU4AE1WFd.jpg'],7,0,10,[],https://twitter.com/RedV74/status/1312894761938886657,1,[],"['smile', 'like', 'thiswhil', 'walk', 'toward', 'hospit', 'heartbeat', 'throat', 'dear', 'god', 'pleas', 'give', 'courag', 'helpppp', 'pleas']","I'm all smiles like this:backhand_index_pointing_down:while walking towards the hospital. My heartbeat is in my throat now.. Dear God, please give me the courage and helpppp please...  https://t.co/2TvHMim3iU"
799,1312881354325909504,1312875975386988545,2020-10-05,06:24:41,31412901,firehorse77,William Wong 王会亮,,@bennyjohnson They would said this is one of videos done being before admission into the hospital 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,en,[],[],[],0,0,0,[],https://twitter.com/Firehorse77/status/1312881354325909504,0,"[{'screen_name': 'bennyjohnson', 'name': 'Benny', 'id': '15212187'}]","['would', 'said', 'one', 'video', 'done', 'admiss', 'hospit']",@bennyjohnson They would said this is one of videos done being before admission into the hospital :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:
800,1312862014868344834,1312861146668466178,2020-10-05,05:07:50,382019709,lubnakalani,Lubna,,@joelockhart N now he wanna out of hospital something not clear,en,[],[],[],0,0,0,[],https://twitter.com/lubnakalani/status/1312862014868344834,0,"[{'screen_name': 'joelockhart', 'name': 'Joe Lockhart', 'id': '101816065'}]","['n', 'wan', 'na', 'hospit', 'someth', 'clear']",@joelockhart N now he wanna out of hospital something not clear
801,1312564531114115073,1312564531114115073,2020-10-04,09:25:45,1280382514134044672,josephjohnadam1,Joseph John Adams,,Great point Gillian. And those folks cannot “check themselves into hospitals” if they are not feeling well or test positive like ass-bite Chris Christie.,en,[],[],[],0,0,1,[],https://twitter.com/JosephJohnAdam1/status/1312564531114115073,0,[],"['great', 'point', 'gillian', 'folk', 'check', 'hospit', 'feel', 'well', 'test', 'posit', 'like', 'chri', 'christi']",Great point Gillian. And those folks cannot “check themselves into hospitals” if they are not feeling well or test positive like ass-bite Chris Christie.
803,1312522524089933824,1312522524089933824,2020-10-04,06:38:49,53246445,chemist_sim,Jimmy Lim,"{'type': 'Point', 'coordinates': [1.37167197, 103.87791556]}",I'm at Bright Vision Hospital in Singapore  https://t.co/Ox3ZkmCvoj  https://t.co/gAPsytAVAX,en,[],['https://www.swarmapp.com/c/kBeroCcO6Yn'],['https://pbs.twimg.com/media/EjcER76UYAAvLl2.jpg'],0,0,0,[],https://twitter.com/Chemist_Sim/status/1312522524089933824,1,[],"['bright', 'vision', 'hospit', 'singapor']",I'm at Bright Vision Hospital in Singapore  https://t.co/Ox3ZkmCvoj  https://t.co/gAPsytAVAX
804,1312273011181903872,1312273011181903872,2020-10-03,14:07:21,315097804,kyoganandham,YOGAnand,,Trump speaks in video message before leaving for hospital  https://t.co/TwIkQqCswN,en,[],['https://www.cnn.com/videos/politics/2020/10/02/donald-trump-twitter-video-message-walter-reed-arrival-diamond-tsr-vpx.cnn'],[],0,0,0,[],https://twitter.com/kyoganandham/status/1312273011181903872,0,[],"['trump', 'speak', 'video', 'messag', 'leav', 'hospit']",Trump speaks in video message before leaving for hospital  https://t.co/TwIkQqCswN
807,1311632937855578112,1311632937855578112,2020-10-01,19:43:56,17591828,judacris,wah cow (dm29) ♿🚷,,Hospital mooncake is sweet. Red bean sweet.  https://t.co/sINyVXhR1H,en,[],[],['https://pbs.twimg.com/media/EjPbNH7U4AA99Mf.jpg'],0,0,2,[],https://twitter.com/judacris/status/1311632937855578112,1,[],"['hospit', 'mooncak', 'sweet', 'red', 'bean', 'sweet']",Hospital mooncake is sweet. Red bean sweet.  https://t.co/sINyVXhR1H
809,1311186630376435712,1311186630376435712,2020-09-30,14:10:28,221973620,noradeliaa,Nor Adelia,"{'type': 'Point', 'coordinates': [1.31497, 103.90898]}",Just posted a photo @ Parkway East Hospital  https://t.co/azjteRYtZI,en,[],['https://www.instagram.com/p/CFwAgWghh-OqGdai1ZZnJ5CQOBs12hayIBN9CA0/?igshid=1bjn401wv2mxo'],[],0,0,0,[],https://twitter.com/noradeliaa/status/1311186630376435712,0,[],"['post', 'photo', 'parkway', 'east', 'hospit']",Just posted a photo @ Parkway East Hospital  https://t.co/azjteRYtZI
810,1311089474345086976,1311089474345086976,2020-09-30,07:44:24,364566794,hongruilee,hongrui,"{'type': 'Point', 'coordinates': [1.27955492, 103.83476266]}",Last day of stickers duty! @ Singapore General Hospital  https://t.co/ouehq9WNvy,en,[],['https://www.instagram.com/p/CFvUUxXlCDF/?igshid=7prmts3vwtt4'],[],0,0,0,[],https://twitter.com/hongruilee/status/1311089474345086976,0,[],"['last', 'day', 'sticker', 'duti', 'singapor', 'gener', 'hospit']",Last day of stickers duty! @ Singapore General Hospital  https://t.co/ouehq9WNvy
811,1310965075243659265,1310965075243659265,2020-09-29,23:30:05,1308707907937030149,arjunv_official,Arjun varikooti,,@PMOIndia @narendramodi  I request you to please consider @SonuSood ji for Bharat Ratna for his selfless help and efforts to fulfil wish of common Indian citizen.. From school fees to hospital bills to tractor for sisters.Humble request to consider🙏 #sonusoodbharatratna  https://t.co/q7CyYgzoHt,en,"[{'screen_name': 'narendramodi', 'name': 'narendra modi', 'id': '18839785'}, {'screen_name': 'sonusood', 'name': 'sonu sood', 'id': '295026890'}]",[],"['https://pbs.twimg.com/media/EjF7yA8WAAMx1_7.jpg', 'https://pbs.twimg.com/media/EjF7yA_XsAkPvHy.jpg']",0,0,1,['sonusoodbharatratna'],https://twitter.com/Arjunv_official/status/1310965075243659265,1,[],"['request', 'pleas', 'consid', 'ji', 'bharat', 'ratna', 'selfless', 'help', 'effort', 'fulfil', 'wish', 'common', 'indian', 'citizen', 'school', 'fee', 'hospit', 'bill', 'tractor', 'request', 'consid']",@PMOIndia @narendramodi  I request you to please consider @SonuSood ji for Bharat Ratna for his selfless help and efforts to fulfil wish of common Indian citizen.. From school fees to hospital bills to tractor for sisters.Humble request to consider:folded_hands: #sonusoodbharatratna  https://t.co/q7CyYgzoHt
812,1310858932894625792,1310858932894625792,2020-09-29,16:28:18,257862528,shuraimmmm,Shuraim Basir,,Nothing feels worse than getting a phone call from your crying mother whom is in the hospital cause she in pain.,en,[],[],[],0,0,0,[],https://twitter.com/Shuraimmmm/status/1310858932894625792,0,[],"['noth', 'feel', 'wors', 'get', 'phone', 'call', 'cri', 'mother', 'hospit', 'caus', 'pain']",Nothing feels worse than getting a phone call from your crying mother whom is in the hospital cause she in pain.
814,1310658877331996677,1310658877331996677,2020-09-29,03:13:21,2401429339,mpvtaxi,welcabwts,"{'type': 'Point', 'coordinates': [1.3104, 103.8668]}","A trip to the Hospital with my wife. @ Kallang, Singapore  https://t.co/oE6tmXJ9f4",en,[],['https://www.instagram.com/p/CFsQfOFnrfv/?igshid=11rtymcigcnz'],[],0,0,0,[],https://twitter.com/MPVtaxi/status/1310658877331996677,0,[],"['trip', 'hospit', 'wife', 'kallang', 'singapor']","A trip to the Hospital with my wife. @ Kallang, Singapore  https://t.co/oE6tmXJ9f4"
815,1310602238243430400,1310602238243430400,2020-09-28,23:28:18,1179769575837032448,aquaholicin,Aquaholic:Corporate gifts wholesale supplier in SG,,Recent project - Magnetic badge for Singapore Local Hospital   #mageticbadge #custombadges #safetybadge #covid_19 #covidessentials #branding #marketing #brandedmerchandise  #corporategifts  #customgifts  #giftideas #promotionalproducts  #advertising  #promotionalgifts  https://t.co/WcOyKhoUvJ,en,[],[],['https://pbs.twimg.com/media/EjAxyBNU8AAYdj9.jpg'],0,0,0,"['mageticbadge', 'custombadges', 'safetybadge', 'covid_19', 'covidessentials', 'branding', 'marketing', 'brandedmerchandise', 'corporategifts', 'customgifts', 'giftideas', 'promotionalproducts', 'advertising', 'promotionalgifts']",https://twitter.com/AquaholicIn/status/1310602238243430400,1,[],"['recent', 'project', 'magnet', 'badg', 'singapor', 'local', 'hospit']",Recent project - Magnetic badge for Singapore Local Hospital   #mageticbadge #custombadges #safetybadge #covid_19 #covidessentials #branding #marketing #brandedmerchandise  #corporategifts  #customgifts  #giftideas #promotionalproducts  #advertising  #promotionalgifts  https://t.co/WcOyKhoUvJ
816,1310390496540454912,1310390496540454912,2020-09-28,09:26:54,824637752574488576,whatsonolio,Seen on OLIO,"{'type': 'Point', 'coordinates': [1.3143, 103.939]}","""KK Hospital Diaper Bag"" in #Singapore #Singapore  https://t.co/iG68Bta4Zn #zerowaste #free",en,[],['https://olioex.com/food-waste-in/-/-/2855164#'],[],0,0,1,"['singapore', 'singapore', 'zerowaste', 'free']",https://twitter.com/WhatsOnOLIO/status/1310390496540454912,0,[],"['kk', 'hospit', 'diaper', 'bag']","""KK Hospital Diaper Bag"" in #Singapore #Singapore  https://t.co/iG68Bta4Zn #zerowaste #free"
818,1310161320554229760,1310161320554229760,2020-09-27,18:16:15,315850057,syamilsm,BLINKS 🔥,"{'type': 'Point', 'coordinates': [1.27948653, 103.83506191]}",I'm at Singapore General Hospital (SGH) in Singapore  https://t.co/Sd7Gz3qM5X,en,[],['https://www.swarmapp.com/c/eOp7j5WeYoO'],[],0,0,0,[],https://twitter.com/syamilSM/status/1310161320554229760,0,[],"['singapor', 'gener', 'hospit', 'sgh', 'singapor']",I'm at Singapore General Hospital (SGH) in Singapore  https://t.co/Sd7Gz3qM5X
819,1310028048083742721,1309937121625608192,2020-09-27,09:26:40,2739924254,danielsadhu,Daniel Sadhu,,"@WvSchaik @bealelab @JaneRockHouse Why are people obsessed with only tweeting Covid deaths, which anyways as a trend is flat as a Pancake. please include in your tweet how many of these died because of Covid not with Covid &amp; also the total number of deaths in Birmingham Hospitals last week. Perspective is needed",en,[],[],[],1,0,1,[],https://twitter.com/DanielSadhu/status/1310028048083742721,0,"[{'screen_name': 'WvSchaik', 'name': 'Willem van Schaik 💙', 'id': '18585425'}, {'screen_name': 'bealelab', 'name': 'Rupert Beale', 'id': '608568292'}, {'screen_name': 'JaneRockHouse', 'name': 'Jane Haynes 🌈⚡️', 'id': '20155474'}]","['peopl', 'obsess', 'tweet', 'covid', 'death', 'anyway', 'trend', 'flat', 'pancak', 'pleas', 'includ', 'tweet', 'mani', 'die', 'covid', 'covid', 'amp', 'also', 'total', 'number', 'death', 'birmingham', 'hospit', 'last', 'week', 'perspect', 'need']","@WvSchaik @bealelab @JaneRockHouse Why are people obsessed with only tweeting Covid deaths, which anyways as a trend is flat as a Pancake. please include in your tweet how many of these died because of Covid not with Covid &amp; also the total number of deaths in Birmingham Hospitals last week. Perspective is needed"
820,1309948657517518848,1308827688547823616,2020-09-27,04:11:12,184637229,drjoeng,𝙹𝚘𝚎 𝙽𝚐,,@leitaomd Unfortunately the hospital committee thinks we should all be using LMWH.  SCDs and ambulation immediately postop don’t count,en,[],[],[],0,0,0,[],https://twitter.com/drjoeng/status/1309948657517518848,0,"[{'screen_name': 'leitaomd', 'name': 'Mario M. Leitao, Jr', 'id': '2174398688'}]","['unfortun', 'hospit', 'committe', 'think', 'use', 'lmwh', 'scd', 'ambul', 'immedi', 'postop', 'count']",@leitaomd Unfortunately the hospital committee thinks we should all be using LMWH.  SCDs and ambulation immediately postop don’t count
821,1309873835550728199,1309873835550728199,2020-09-26,23:13:53,76276752,kissesfromjhara,jeen,,"I am scared for my own life. That girl @MsSarahPaulson is a manipulative, effective and crazy AF Head Nurse of Lucia Mental Hospital! #Ratched #RatchedNetflix I want my peach 🍑",en,"[{'screen_name': 'mssarahpaulson', 'name': 'sarah paulson', 'id': '602993818'}]",[],[],0,0,0,"['ratched', 'ratchednetflix']",https://twitter.com/kissesfromjhara/status/1309873835550728199,0,[],"['scare', 'life', 'girl', 'manipul', 'effect', 'crazi', 'af', 'head', 'nurs', 'lucia', 'mental', 'hospit', 'want', 'peach']","I am scared for my own life. That girl @MsSarahPaulson is a manipulative, effective and crazy AF Head Nurse of Lucia Mental Hospital! #Ratched #RatchedNetflix I want my peach :peach:"
822,1309859302031712258,1309859302031712258,2020-09-26,22:16:08,364566794,hongruilee,hongrui,"{'type': 'Point', 'coordinates': [1.27955492, 103.83476266]}",Small perk of working the night shift is that you get some unique views.  #nightshift #sgh #teampixel #shotbypixel @ Singapore General Hospital  https://t.co/9TIoEvDAQx,en,[],['https://www.instagram.com/p/CFmk6CDlTz7/?igshid=7c56eg5gmkuo'],[],0,0,0,"['nightshift', 'sgh', 'teampixel', 'shotbypixel']",https://twitter.com/hongruilee/status/1309859302031712258,0,[],"['small', 'perk', 'work', 'night', 'shift', 'get', 'uniqu', 'view', 'singapor', 'gener', 'hospit']",Small perk of working the night shift is that you get some unique views.  #nightshift #sgh #teampixel #shotbypixel @ Singapore General Hospital  https://t.co/9TIoEvDAQx
825,1309519408818159616,1309519408818159616,2020-09-25,23:45:31,471014533,fadhlina_zul,fadhlina.zul,"{'type': 'Point', 'coordinates': [1.45877364, 103.74602079]}",Just posted a photo @ Sultanah Aminah Hospital  https://t.co/H9OcLONkel,en,[],['https://www.instagram.com/p/CFkKVw0gT3z/?igshid=a0jfeim00vpz'],[],0,0,0,[],https://twitter.com/fadhlina_zul/status/1309519408818159616,0,[],"['post', 'photo', 'sultanah', 'aminah', 'hospit']",Just posted a photo @ Sultanah Aminah Hospital  https://t.co/H9OcLONkel
826,1309406199222284289,1309406199222284289,2020-09-25,16:15:40,364566794,hongruilee,hongrui,"{'type': 'Point', 'coordinates': [1.27955492, 103.83476266]}",Working #nightshift today so I've got a #爱心晚餐 #bento to showoff.  #dinner #dinnerbento #homecooked #nightshiftsucks @ Singapore General Hospital  https://t.co/1Ll7gtzNb9,en,[],['https://www.instagram.com/p/CFjW3Aalf18/?igshid=8onz02alskov'],[],0,0,0,"['nightshift', '爱心晚餐', 'bento', 'dinner', 'dinnerbento', 'homecooked', 'nightshiftsucks']",https://twitter.com/hongruilee/status/1309406199222284289,0,[],"['work', 'today', 'got', 'showoff', 'singapor', 'gener', 'hospit']",Working #nightshift today so I've got a #爱心晚餐 #bento to showoff.  #dinner #dinnerbento #homecooked #nightshiftsucks @ Singapore General Hospital  https://t.co/1Ll7gtzNb9
828,1309121250770522113,1309121250770522113,2020-09-24,21:23:23,824637752574488576,whatsonolio,Seen on OLIO,"{'type': 'Point', 'coordinates': [1.4233, 103.847]}","""Mt. Elizabeth hospital diaper bag"" in #Singapore #Singapore  https://t.co/gaCZyLl1jr #zerowaste #free",en,[],['https://olioex.com/food-waste-in/-/-/2923064#'],[],0,0,0,"['singapore', 'singapore', 'zerowaste', 'free']",https://twitter.com/WhatsOnOLIO/status/1309121250770522113,0,[],"['mt', 'elizabeth', 'hospit', 'diaper', 'bag']","""Mt. Elizabeth hospital diaper bag"" in #Singapore #Singapore  https://t.co/gaCZyLl1jr #zerowaste #free"
