,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
456,Sewfisticated,2.45161E+18,27/11/2020 10:53,sewfisticatedsg,"Photo by Sewfisticated on November 27, 2020. May be an image of cosmetics.","Superhero + Super Mario
Sanitizer & Trace Together Token sleeve with personalised names. 

Thank you C for loving our craft and support mumpreneur home business 😘

~~
Perfect for any occasion gifts.  Customized your Sanitizer and Trace Together Token sleeve now ⬇️

https://www.sewfisticatedcraft.com/embroideries-pretties/sanitizer-and-trace-together-token-sleeve
. 
. 
. 
#sewfisticatedsg #mumpreneursg #tracetogethertoken #tracetogether #tracetogethertokenssg #tracetogethertokensleeve #sanitizersleeve #embroiderypretties #personalisedgifts #supportlocalsg #supporthandmade #handmadewithlove #supportsmallbusiness  #superhero  #personalisedgifts #sgmoms #sgfamily #sgkids #sgunited",,3,0
457,GovTech (Singapore),2.45156E+18,27/11/2020 9:26,govtechsg,"Photo by GovTech (Singapore) on November 27, 2020. May be a cartoon.","Not planning to miss out on some of the hot #BlackFriday deals this weekend? Don't miss out on keeping our nation protected too! 💪

Remember to switch on Bluetooth on your phone and run the latest version of the #TraceTogether App, or bring along your TraceTogether Token with you when you're out shopping! 🛍️

Should there be a need to do contact tracing, TraceTogether helps in identifying close contacts, while checking in with SafeEntry using either the App/Token allows authorities to identify potential COVID-19 clusters.

TraceTogether, safer together. 🛡️

#TechForPublicGood #GovTechSG #SGUnited",,34,0
458,Vivian Low,2.45153E+18,27/11/2020 8:26,vivian.6210,"Photo by Vivian Low on November 27, 2020. May be an image of footwear.",#tracetogether #sgunited,,8,1
459,Jason Ho,2.45148E+18,27/11/2020 6:36,jasonho1010.ig,"Photo by Jason Ho on November 26, 2020.","Collected Our Trace Together Token✔️
剛領取合力追蹤防疫器，防疫人人有責
#covi̇d19 #tracetogether #sgunited",,5,0
460,TERU TERU 有晴天ジ 钩针娃娃,2.45145E+18,27/11/2020 5:44,teruteruwithcrafts,"Photo by TERU TERU 有晴天ジ 钩针娃娃 on November 26, 2020.","☁︎ 𝙏𝙧𝙖𝙘𝙚𝙩𝙤𝙜𝙚𝙩𝙝𝙚𝙧 token crochet cover free pattern by me⭐

This cover is for the other version token:  squarish but slanted on the top 

*Trace together token is a device used in singapore for contact tracing*

Crochet one now for yourself or for your family and friends😊
Tag/dm us (@teruteruwithcrafts and @alternateuniversesg ) your completed piece and we will post it on the story! 

The design does not cover up the qr code so no need to remove it from the pouch⭐ 

Available for preorder

Stay safe💕

---
#tracetogethertoken #合力追踪 #tracetogether #singapore #sgcrocheter .
.
.
#teruteruwithcrafts #有晴天 #amigurumi #钩针玩偶 #crochet #handmade #手作娃娃 #아미구루미 #編みぐるみ #crochetdoll #instacrafts #instaamigurumi #madeinsg #diy  #handmadesingapore #supportlocalsg #sgcrafters #artistsoninstagram #kawaii",Singapore,66,2
461,Myke Muk K C,2.45145E+18,27/11/2020 5:36,mykemuk,"Photo by Myke Muk K C on November 26, 2020.","Trace together Token 
Doesn't like to hang it around my neck . Simple mod...
#tracetogether #tracetogethertoken #tracetogethertokenssg",,3,0
462,Alternate Universe SG | AUSG,2.45144E+18,27/11/2020 5:13,alternateuniversesg,"Photo shared by Alternate Universe SG | AUSG on November 26, 2020 tagging @teruteruwithcrafts. May be an image of text that says 'eru Crafts PATTERN BY:@TERUTERUWITHCRAFTS TERUTERUWITH NEW TRACE TOGETHER CROCHET TOKEN COVER'.","😇Have ya collected your #TraceTogether Token yet?

If you do! You are in luck!
Knowing that some might collect a more squarish version of the token, @teruteruwithcrafts has made a new pattern for you!

Swipe the images to see the patterns.
If you like this pattern, feel free to tag us and we will love to reshare your works!

Share with your crochet friends today and happy crafting!

😄If you are don't do crochet but hope to purchase one, do dm @teruteruwithcrafts today!

#AUSG
#alternateuniverseSG
#AUSGOnline",Singapore,67,2
463,Canon Singapore,2.45086E+18,26/11/2020 10:00,canonsingapore,"Photo by Canon Singapore on November 26, 2020. May be an image of 3 people.","Is your TraceTogether token looking a little drab? Jazz it up with your own fancy stickers! 🌟

Flaunt your personality by customising your token with our Canon PIXMA TS5370 and Canon Photo Stickers PS-308R. With the wireless printing function, an intuitive status bar and 1.44” OLED screen, print your customised stickers effortlessly and style all your personal items to your favourite look!

Stand out from the crowd:
🛒 Canon SG eShop: https://bit.ly/TraceTogether_TS5370 
🛒 Canon Authorised Dealers: https://bit.ly/CanonSG-Dealers",,85,1
464,Masjid Al-Falah,2.45141E+18,27/11/2020 4:18,masjid_alfalah,"Photo by Masjid Al-Falah on November 26, 2020.","⁣
Assalamualaikum dearest Jemaah, ⁣
⁣
Alhamdulillah, we have open 2 zones for daily congregational prayers and Friday Prayers. ⁣
⁣
𝗣𝗹𝗲𝗮𝘀𝗲 𝘁𝗮𝗸𝗲 𝗻𝗼𝘁𝗲 𝘁𝗵𝗮𝘁 𝗭𝗼𝗻𝗲 𝟭 𝗮𝗿𝗲 𝗳𝗼𝗿 𝗠𝘂𝘀𝗹𝗶𝗺𝗶𝗻 𝗮𝗻𝗱 𝗭𝗼𝗻𝗲 𝟮 𝗮𝗿𝗲 𝗳𝗼𝗿 𝗠𝘂𝘀𝗹𝗶𝗺𝗮𝗵 during 𝗰𝗼𝗻𝗴𝗿𝗲𝗴𝗮𝘁𝗶𝗼𝗻𝗮𝗹 𝗽𝗿𝗮𝘆𝗲𝗿𝘀. ⁣
⁣
We would like to remind our dearest jemaah once again a few requirements and guidelines before making your way to the mosque. ⁣
⁣
Please be reminded to 𝗯𝗿𝗶𝗻𝗴 𝘆𝗼𝘂𝗿 𝗼𝘄𝗻 𝗽𝗿𝗮𝘆𝗲𝗿 𝗺𝗮𝘁 𝗮𝗻𝗱 𝗽𝗿𝗮𝘆𝗲𝗿 𝗴𝗮𝗿𝗺𝗲𝗻𝘁𝘀 to gain entry access to the mosque. ⁣
⁣
We only allow travelling sejadah or sejadah only. We will 𝗱𝗲𝗻𝘆 𝗲𝗻𝘁𝗿𝘆 𝗳𝗼𝗿 𝗷𝗲𝗺𝗮𝗮𝗵 𝘄𝗵𝗼 𝗯𝗿𝗶𝗻𝗴 𝗰𝗹𝗼𝘁𝗵 𝗼𝗿 𝘁𝗼𝘄𝗲𝗹 𝗮𝘀 𝗽𝗿𝗮𝘆𝗲𝗿 𝗺𝗮𝘁. ⁣
⁣
Jemaah are required to produce their TraceTogether Token or scan the QR code using TraceTogether app for 𝗦𝗮𝗳𝗲𝗘𝗻𝘁𝗿𝘆 𝗿𝗲𝗴𝗶𝘀𝘁𝗿𝗮𝘁𝗶𝗼𝗻 𝗮𝘁 𝘁𝗵𝗲 𝗲𝗻𝘁𝗿𝗮𝗻𝗰𝗲.⁣
⁣
𝗔𝗰𝗰𝗲𝘀𝘀 𝗲𝗻𝘁𝗿𝘆 𝗳𝗼𝗿 𝗰𝗼𝗻𝗴𝗿𝗲𝗴𝗮𝘁𝗶𝗼𝗻𝗮𝗹 𝗽𝗿𝗮𝘆𝗲𝗿𝘀 𝗮𝗿𝗲 𝘃𝗶𝗮 𝗕𝗼𝗼𝗸𝗶𝗻𝗴 𝗼𝗻𝗹𝘆! Please book your slots at http://ourmosques.commonspace.sg/ ⁣(Link in Bio) ⁣
⁣
𝗪𝗲 𝗮𝗿𝗲 𝗵𝗲𝗿𝗲 𝗳𝗼𝗿 𝘆𝗼𝘂! We seek your kind understanding and cooperation should you experience any inconvenience. ⁣
⁣
We look forward to see you in our mosque today! May Allah continue to shower us with His overflowing Mercy and keep us resilient and united in the face of adversity.⁣
⁣
#MasjidAlFalah #Singapore #Mosques #SGUnited #MasjidSG #TraceTogether #TraceTogetherSaferTogether",,31,0
465,Sewfisticated,2.4514E+18,27/11/2020 3:51,sewfisticatedsg,"Photo by Sewfisticated on November 26, 2020. May be an image of cosmetics.","Sea Punk Mermicorno series
Sanitizer & Trace Together Token sleeve 

Thank you C for order and support for our craft 😘

~~
Perfect for any occasion gifts.  Customized your Sanitizer and Trace Together Token sleeve now ⬇️

https://www.sewfisticatedcraft.com/embroideries-pretties/sanitizer-and-trace-together-token-sleeve
. 
. 
. 
#sewfisticatedsg #mumpreneursg #tracetogethertoken #tracetogether #tracetogethertokenssg #tracetogethertokensleeve #sanitizersleeve #embroiderypretties #personalisedgifts #supportlocalsg #supporthandmade #handmadewithlove #supportsmallbusiness #tokidoki #jujubextokidoki #seapunk #mermicorno  #personalisedgifts #sgmoms #sgfamily #sgkids #sgunited",,6,0
466,tom a📱📷,2.45134E+18,27/11/2020 1:58,a.tom.a,"Photo by tom a📱📷 in Little India. May be a black-and-white image of one or more people, people standing and street.","Scan TraceTogethrr QR code & check temperature to enter restaurant.

Limited seating capacity due to social distancing.

#tracetogether #qrcodes #newnormal  #streetphotography #life_is_street #bnwphotography #bnw_awards #bnw_perfect #街拍 #bnw_addicted #mobilephotography #bnw_photografare #bnw_globe #blackandwhite #monochrome #sgstreetphotography #streetleaks #thismystreet #everydayasia #gf_streets #gf_singapore #exploresingapore #huaweimate9 #mobilephotography #travelsingapore #tom_ang #singapore #picoftheday #bestoftheday",Little India,116,4
467,Sewfisticated,2.45125E+18,26/11/2020 22:58,sewfisticatedsg,"Photo by Sewfisticated on November 26, 2020. May be an image of cosmetics.","Camp Toki Donutella 
Sanitizer & Trace Together Token sleeve 

Thank you Pat for order and support for our craft 😘

~~
Perfect for any occasion gifts.  Customized your Sanitizer and Trace Together Token sleeve now ⬇️

https://www.sewfisticatedcraft.com/embroideries-pretties/sanitizer-and-trace-together-token-sleeve
. 
. 
. 
#sewfisticatedsg #mumpreneursg #tracetogethertoken #tracetogether #tracetogethertokenssg #tracetogethertokensleeve #sanitizersleeve #embroiderypretties #personalisedgifts #supportlocalsg #supporthandmade #handmadewithlove #supportsmallbusiness #tokidoki #jujubextokidoki #camptoki #donutella #personalisedgifts #sgmoms #sgfamily #sgkids #sgunited",,3,0
468,Wan Ling Yeo,2.45106E+18,26/11/2020 16:52,wan_ling_yeo,,"Hello #PunggolShore! We will be distributing our #TraceTogether tokens at Punggol 21 Community Club from 29th November 2020, but before you come down to pick the tokens up, check out this fun video I made with our GRLs to learn more about the TraceTogether tokens! For example, did you know that you don't need a token if you are using the TraceTogether App? 

Thank you Alice, Steven, Caren and Zaza! ❤️ You guys rock! 

#mythbusters #hellowanling #hellopunggolshore #meandmyhomies",,58,0
469,Just Bike Shop,2.45103E+18,26/11/2020 15:45,justbikeshop,"Photo by Just Bike Shop on November 26, 2020. May be an image of 2 people, people standing, bicycle and text that says 'Tru-Cape adda REPAID HERE AIR 务 CASIO 26. 11 .2020 PHASE 2-DAY 161 12""FREESTYLE BMX 感恩您 THANK YOU'.","十一月年末，追風騎行
青 春 不 老 我 們 不 散
Stay Safe，Stay Well
Thanks for choosing us

#justbikeshop
#UseSafeEntry
#traceTogether
#12inchFreestyleBMX
#SoldOut
#26inchAnmierMtb
#NewArrival
#HelloNovember
#SGunited",JUST BIKE SHOP,5,0
470,🇸🇬 SG Kid | Leroy 👦,2.45101E+18,26/11/2020 15:10,royelon.sg,"Photo by 🇸🇬 SG Kid | Leroy 👦 in Taman Jurong with @tamanjurong, and @choohongong. May be an image of one or more people and people standing.","Day 2 of Community volunteering, with special guest, my Grandpa! A short saga happened and my grandpa was the hero that saved the day 😍!
.
.
.
.
.
.
.
.
#community #sgvolunteering #tamanjurong #tracetogether #picoftheday #igsg #candidchildhood #sgkids #singapore #instagramkids #sgyouth #youthchapter",Taman Jurong,65,2
471,Karen,2.45093E+18,26/11/2020 12:31,seriouslyhandmade,"Photo by Karen on November 26, 2020. May be an image of crochet.","Lotso, the Purple Bear has been adopted 💜 
.
.
.
#seriouslyhandmade #amigurumi #crochet #合力追踪 #teddy
#crochetersofinstagram #handmade #cases #amigurumiaddict #puppy #beagle 
#SunnysideDaycare #toystory #toystory3 #lotso #lotsohugginbear #teddybear #smartlocalsg #supportlocalsg #popupsg #tracing #tracetogether #trace #safeentry #tokengowhere #tracetogethersg #tokencase #sgunited🇸🇬 #tracetogethertoken #govtechsg",,11,0
472,apollos michio | bookstagram,2.45093E+18,26/11/2020 12:25,apollosmichioreads,"Photo by apollos michio | bookstagram in Singapore. May be an image of book and text that says 'DIARY Tales of Panic Buying, AFORMER RMER COVIDIOT and Finding Humour Surviving during the Coronavirus Pandemic Christina Thé'.","[Book 91 of 2020] Diary of a Former Covidiot is a really relatable book that depicts the funny ways in which we have adapted to the Circuit Breaker life since the unbidden invasion of Covid-19.
.
From wearing masks, to Zoom-ing, to rationing toilet paper and suddenly becoming runners at the parks nearby, Christina Thé comments on her observations of herself and those around her during this period of unprecedented duress and stress.
.
Although I find some—actually maybe just one—of her sweeping statements rather offensive (even if they are meant to be jokes), and fail to fully relate to her life as a single mother raising two daughters, this is still a funny book that records the virus-ridden 2020 in a humorous way.
.
Rating: 3.5/5
.

P.S. As part of the National Reading Movement’s #3x3BookClub (see @readingnationsg), I’ll recommend two others books: Educated by Tara Westover and My Dark Vanessa by Kate Elizabeth Russell! + No-obligations tag for @opportunereads, @twentycharm and @yatzerooni! You can stand a chance to win GrabFood vouchers worth $50! 😆
.
#diaryofaformercovidiot #covid_19 #christinathe #marshallcavendish #singapore #diary #coronaviruspandemic #corona #coronavairus #humour #findinghumour #panicbuying #covidiots #pandemic #wearmask #maskup #WhatAreYouReadingSG #ReadingNationSG #bookstagram #sgbookstagrammer #bookphotography #bookrecommendations #bookreview #readersofinstagram #bookishlygang #tracetogether #safedistance #2020 #booklover 
Year Published: 2020",Singapore,70,10
473,Handmade by Jeanine Gabrielle,2.45085E+18,26/11/2020 9:44,handmadebyjeaninegabrielle,"Photo by Handmade by Jeanine Gabrielle on November 26, 2020.","Packing up this fun bunch to mail out!

I'm including extra LOVE with all your orders! Spot the little crocheted hearts! Which color will you get? ❤❤❤

#handmadewithlove #jeaninegabrielle #cute #crochet #amigurumi #handmade #diy #dowhatyoulove #craft #love #crochetersofinstagram #crochetaddict #heart #alpaca #pineapple #owl #donaldduck #instadaily #instagood #igdaily #instagram #tracetogether #staysafe #igsg #supportsmallbusiness",,23,2
474,Karen,2.45082E+18,26/11/2020 8:54,seriouslyhandmade,"Photo by Karen on November 26, 2020.","Puppy Token Case 🐶
I guess it's time for Christmas crafts after making so many Trace Together Token Cases 😜
Pattern : by me (freehand)
.
.
.
#seriouslyhandmade #amigurumi #crochet #合力追踪#crochetersofinstagram #handmade #cases #amigurumiaddict #puppy #beagle #teddy  #smartlocalsg #supportlocalsg #popupsg #tracing #tracetogether #trace #safeentry #tokengowhere #tracetogethersg #tokencase #sgunited🇸🇬 #tracetogethertoken #govtechsg #かぎ針編み",,7,0
475,Karen,2.45082E+18,26/11/2020 8:42,seriouslyhandmade,,"#SGunited Trace Together Token Case 
🇸🇬
.
.
.
#seriouslyhandmade #amigurumi #crochet #合力追踪
#crochetersofinstagram #crochetaddict #Singaporean #新加坡 #singapore #SG #smartlocalsg #supportlocalsg #popupsg #tracetogether #tracetogethersg #sgunited🇸🇬 #tokengowhere #trace #safeentrysg #supportlocalbusiness #かぎ針編み",,5,0
476,Masjid Darul Ghufran,2.4508E+18,26/11/2020 8:00,darulghufran,"Photo by Masjid Darul Ghufran on November 26, 2020. May be an image of text that says 'SafeEntry TraceTogether Mengapa kita perlukan kedua-duanya? 503 TAMPINES AVE SINGAPURA 529651 TEL: 6786 5545 WW.DARULGHUFRAN. MASJID DARUL GHUFRAN DARULGHUFRAN'.","Assalamualaikum semua
.
Mengapa kita memerlukan kedua-dua SafeEntry dan TraceTogether untuk menyokong usaha pengesanan kontak di Singapura?
.
Dengan alat digital seperti SafeEntry dan TraceTogether, purata jangka masa untuk pengesanan kontak dipercepatkan dari 4 hari ke kurang daripada 2 hari.
Pengesanan kontak yang lebih cepat membenarkan kita meneruskan aktiviti biasa dengan lebih yakin.
.
Antara yang kita boleh lakukan untuk melindungi diri dan masjid-masjid kita adalah seperti berikut:
.
Memuat turun aplikasi mudah alih TraceTogether di https://www.tracetogether.gov.sg/
.
Dapatkan token TraceTogether (https://token.gowhere.gov.sg/) dan bawa bersama anda ketika datang ke masjid-masjid.
.
Anda juga boleh mendapatkan bantuan pegawai masjid di 24 masjid-masjid yang menerima kemasukan melalui TraceTogether Safe Entry.
.
Bersama kita boleh membantu komuniti dan negara kita dalam mengekang penularan pandemik ini, Insya Allah.
.
#tracetogether
#safeentry
#sgunited
#rindumasjid
#masjiddarulghufran
#darulghufranmosque",,25,0
477,Masjid Yusof Ishak | 🇸🇬 SG,2.45079E+18,26/11/2020 7:44,masjidyusofishak,"Photo by Masjid Yusof Ishak | 🇸🇬 SG on November 25, 2020. May be an image of one or more people and outerwear.","<< 𝐌𝐨𝐡𝐨𝐧 '𝐥𝐢𝐤𝐞' & '𝐬𝐡𝐚𝐫𝐞' >>

Assalamualaikum

Esok, 𝗝𝘂𝗺𝗮𝗮𝘁 𝟮𝟳 𝗡𝗼𝘃𝗲𝗺𝗯𝗲𝗿 𝟮𝟬𝟮𝟬, ada beberapa pengumuman penting:

1. TraceTogether (TT)

a. Aplikasi:
Jika anda belum muat turun, atau kemas kini aplikasi TT, mohon buat dulu sebelum ke masjid

b. 𝙏𝙤𝙠𝙚𝙣
Bawa 𝘵𝘰𝘬𝘦𝘯 anda.

Belum ada 𝘵𝘰𝘬𝘦𝘯?
Jika anda tinggal di kejiranan dekat dengan masjid, insyaAllah anda boleh ambil 𝘵𝘰𝘬𝘦𝘯 anda di Ace the Place CC mulai esok, Jumaat 27 November 2020
Atau periksa dahulu di 𝘁𝗼𝗸𝗲𝗻.𝗴𝗼𝘄𝗵𝗲𝗿𝗲.𝗴𝗼𝘃.𝘀𝗴

c. Percubaan menggunakan alat masuk SafeEntry
Selama 2 minggu, Masjid Yusof Ishak dipilih untuk mencuba keberkesanan alat masuk yang dapat mengesan app atau 𝘵𝘰𝘬𝘦𝘯 TT anda dengan cepat. Semoga ia membantu.

2. Tempahan Solat Jumaat

a. Bawa kepastian tempahan (booking confirmation), sejadah peribadi dan pelitup muka

𝗯. 𝗝𝗶𝗸𝗮 𝗮𝗻𝗱𝗮 𝘁𝗲𝗺𝗽𝗮𝗵 𝗭𝗼𝗻 𝟮 𝗮𝘁𝗮𝘂 𝗭𝗼𝗻 𝟰, 𝗺𝗼𝗵𝗼𝗻 𝗯𝗮𝘄𝗮 𝗯𝗲𝗴 𝘂𝗻𝘁𝘂𝗸 𝗺𝗲𝗻𝘆𝗶𝗺𝗽𝗮𝗻 𝗸𝗮𝘀𝘂𝘁 𝗮𝗻𝗱𝗮

Kami cuba sedaya upaya untuk memberikan yang terbaik untuk keselesaan anda. Terima kasih kerana memberi kerjasama. Kami menghargainya.

#masjidyusofishak #masjidsg #tracetogether",Masjid Yusof Ishak,35,0
