,fullname,postid,timestamp,username,image_desc,text,location,likes,comments
379,No Frills Factory Outlet,2439455536309075332,2020-11-10 16:29:43,nofrillsfactoryoutlet,Photo by No Frills Factory Outlet in Singapore.,"Optimum Nutrition Gold Standard 100% Whey in 5lb tub is available on our Carousell account: nffitnesssg ! .

Check us out @ https://sg.carousell.com/nffitnesssg

For other sports and weight training supplements, remember to visit us too !

#celltech #muscletech #circuitbreakersg #bsnnutrition #nitrotech #creatine #hydrowhey  #bcaa #veganprotein #musclebuilding #c4extremeenergy #optimumnutrition #hydroxycut #muaythai #musclepharmcombat #c4sport #cellucor #glutamine #sgboys #trainandrecover #powerlifting #blenderbottle #musclepharmessentials #fatburner #sgfitness #sgunited #preworkout #aminox #labradanutrition  #animalcuts",Singapore,2,0
380,PomadeMart,2439455438866142469,2020-11-10 16:29:31,pomademart,Photo by PomadeMart in Singapore.,"Optimum Nutrition Gold Standard 100% Whey in 5lb tub is available on our Carousell account: nffitnesssg ! .

Check us out @ https://sg.carousell.com/nffitnesssg

For other sports and weight training supplements, remember to visit us too !

#celltech #muscletech #circuitbreakersg #bsnnutrition #nitrotech #creatine #hydrowhey  #bcaa #veganprotein #musclebuilding #c4extremeenergy #optimumnutrition #hydroxycut #muaythai #musclepharmcombat #c4sport #cellucor #glutamine #sgboys #trainandrecover #powerlifting #blenderbottle #musclepharmessentials #fatburner #sgfitness #sgunited #preworkout #aminox #labradanutrition  #animalcuts",Singapore,2,0
381,🍀🌻🌸Juewee🌸🌻🍀,2439391436171197693,2020-11-10 14:22:21,limjuewee,"Photo by 🍀🌻🌸Juewee🌸🌻🍀 on November 10, 2020.","🌻The world is so full of wonderful things I think we should all be as happy as Kings.🌻 Mmm.... I guess it’s all in the mindset? I wouldn’t say the day has been perfect but somehow there are still nice stuff happening that makes me feel it’s not that bad after all. 
Today is the 1 year anniversary of my dear friend’s passing. Had wanted to go Coffee Bean for a cup of our favourite Chai Latte but the rain kept me indoor. So I did some toast art and this time, I painted the Hermes Toast “upwards” from the brand name. I think it’s not too bad and now I feel I’m so done with all these horse series logos! 🤣Oh and I purposely chose a flower latte stencil to dedicate it to my friend and it turns out perfectly. 🥰 Hopefully tomorrow will be better! 🌻
🌻Hermès Toast ingredients🌻: 
Sliced bread, fried egg, sliced cheese, Japanese butter spread, cookies, dried berries. 
Pairing with Starbucks instant limited edition Toffee Nut Latte.
#happyquote
#jwmiwa
#staycalmandwfh
#circuitbreaker
#circuitbreakersg
#stayhomesg
#sgunited
#breakfast 
#jwmiwabreakfast
#いただきます
#チョコペンアート
#チョコレートアート
#homecafe
#instaworthyfood 
#chocolateart
#funwithfood 
#funfood
#sgfood 
#foodplating
#foodart
#chocolatepainting
#foodstylings #brandedtoast #hermes #hermés #hermesparis",,30,0
382,Ambrose Huan,2439372043293147611,2020-11-10 13:43:49,ambrosehuan,"Photo by Ambrose Huan on November 10, 2020. May be an image of text that says '4 G AST 3 2 PANDAN GARDENS West Coast Rd GoogleMaps 4.17 km Duration 00:30:06 Outdoor run 10/11/2020,18:00 Avgpace Avg pace 7'13"" Calories 398 kcal'.","Fitness Diary

Lvl 2 MAF180-Primary
Endurance improvement 
30 mins

""Increase your stamina and burn fat more effectively by keeping your heart rate at a certain level (180 minus your age)""
~Huawei Watch GT2 Series~

Speed walk: 94-139 bpm
Jogging: 145-165 bpm
W - 3 mins
J - 24 mins
W - 3 mins

Recovery time: 30 hours
VO2max: 50 ml/kg/min
Calories: 398 kcal

Running with a purpose, and the purpose will shape your life.

#huaweigt2 #circuitbreakersg #running #meetingymd",,27,0
383,itadakimasu by PARCO,2439259852979059550,2020-11-10 10:01:28,itadakimasubyparco,Photo by itadakimasu by PARCO in Itadakimasu by PARCO with @sabotensg. May be an image of text that says 'Tenderloin Katsu Gozen Delivery and self-collection options are available. itadakimasu #03-13 @ 100AM SABOTEN'.,"💥Nothing beats Saboten’s Tenderloin Katsu Gozen! 💥⁠
⁠
Served with a generously portion of finely shredded raw cabbage and a bowl of steaming rice, taste the crispy breaded and deep-fried juicy pork cutlet in your mouth and feel the warmth in your belly 🤤⁠
⁠
Delivery and self-collection options are available, so what are you waiting for? 😋⁠
⁠
📍 Saboten (100 AM Mall, #03-13)⁠
5-min walk from Tanjong Pagar MRT Station, Exit A",Itadakimasu by PARCO,17,1
384,Ivy Yee,2439259180882607980,2020-11-10 09:59:35,ivyyee,"Photo by Ivy Yee on November 10, 2020.","🐥Some snack time…
哈哈哈哈😂😅🤣
#sallyline #pepero#linefriends#lotte #yummylicious #imahappygirl #snacktime#instafollow #followforfollow #followforfollowback #followme #jj#igers#igsg#singapore #random #webstagram #instagramhub
#circuitbreakersg #day219",,9,0
385,Wildfire Burgers,2439238921916068706,2020-11-10 09:19:20,wildfireburgers.sg,"Photo shared by Wildfire Burgers on November 10, 2020 tagging @xo.burrito. May be an image of dessert.","Irresistibly rich and moist, along with bittersweet accents and a luscious centre. Our Burnt Cheesecake brings back nostalgic memories and a taste of home. Pre-order and try it for yourself right now!

📸: @xo.burrito

#wildfireburgers #wildfirechickenandburgers #singaporefnb #bestfoodsingapore #foodinsing #instafood #foodporn #sgfooddiary #sgfoodtrend #foodgasm #eatoutsg #singaporefoodie #igfood #singaporeinsiders #circuitbreakersg #delicious #foodblogger #sgcheesecake #cheesecakesg #cheesecakesingapore #cakesinsg #cakesinsingapore #singaporecakes #singaporecakeshop #sgcakes #sgcakesofinstagram",Wildfire Burgers,57,4
386,Spartans BC Serangoon Gardens,2439220173578640928,2020-11-10 08:42:05,boxingspartans_sg,"Photo by Spartans BC Serangoon Gardens in Spartans Boxing Club Serangoon Gardens with @shapesingapore, @pocarisg, @underarmoursg, @100plus_singapore, @runsg, @boxingspartans, @sport_singapore, @adidassg, @boxingspartans_jc, @boxingspartans_blt, @fitnessinsingapore, and @boxingspartans_bv. May be an image of 1 person and standing.","🥊 STAYING ON TRACK 🥊
“The greater danger for most of us isn’t that our aim is too high and miss it, but that it is too low and we reach it.”– Michelangelo

What are you fitness goals? The Spartans Boxing crew are to make sure you set your goals appropriately and make sure we keep you focused to achieve them! Message us today to find out how to be a member at Spartans 🙌🏽
-
🥊 Pricing Information & SIGN UP on spartansboxing.com/serangoon-gardens
📲 FOLLOW us if you haven’t yet @boxingspartans_sg
🥊 JOIN our trial session #SpartansSerangoon",Spartans Boxing Club Serangoon Gardens,91,3
387,❀ 愛 ❀,2439200351255523098,2020-11-10 08:02:42,tweetification,"Photo by ❀ 愛 ❀ on November 10, 2020. May be an image of food.",": It's nice to have Mookata so close by!
꧂ ℕ𝕠𝕧𝕖𝕞𝕓𝕖𝕣
#mookatasg #sgunited #covid19days #circuitbreakerphase2 #circuitbreakersg  #sgfoodies #sgeats #singaporeeats #sgfood #sgfoodlover #sghawker #stfoodtrending #sgigfoodies #sgfoodtrend #singapore #singapore_insta #foodies #instafood #foodstagram #foodporn #foodoftheday #igfood #ai20lifestyle #ai20loveones #ai20inlaws #ai20foodporn #ai20in2020 #photooftheday #picoftheday  #ihavethisthingwithcolor",,19,0
388,SOMA Water SG,2439199545587028243,2020-11-10 08:01:06,soma.com.sg,"Photo by SOMA Water SG in Singapore. May be an image of one or more people, people standing, flower and nature.",We’re ready for the end of year celebrations 🍾 who would you gift a SOMA water bottle for Christmas? 🎄 (📸 @cearamcevoy),Singapore,8,2
389,M&B,2439193207534255941,2020-11-10 07:48:31,madaboutbananas,Photo by M&B in East Coast Beach. May be an image of dessert.,"Original Banana Pudding & Lotus Banana Pudding 🤤
Our banana pudding are made from fresh & premium ingredients, no additional artificial flavouring, colouring, or preservatives. 😍
A perfect treats for family and friends! 🥰",East Coast Beach,26,1
390,Orangey Hu,2439183939867133315,2020-11-10 07:30:06,orangejimbo,"Photo shared by Orangey Hu on November 09, 2020 tagging @jimborange. May be an image of food.","10.11.20 
Brekkie - Chicken sausage with egg sandwich 🥪 
Lunch - Clam chowder with homemade croutons and salad 🥗 
#whatimade #whaticook #homemade #homecook #breakfast #lunch #clamchowder #sandwiches #salad #stayhome #circuitbreakersg #橘子麻麻的廚房 #自己做 #自己煮 #早餐 #午餐 #雞肉蛋堡 #蛤蜊濃湯 #沙拉 #煮婦人生 #防疫 #隔離生活",,22,0
391,hourboutiqueSG,2439174313845492752,2020-11-10 07:10:58,hourboutiquesg,"Photo by hourboutiqueSG on November 09, 2020. May be an image of wrist watch.","Grand Seiko 9F85 Quartz
44 GS Case SBGP003
__________________________________
SGD3880
____________________________________
#hourboutiquesg #grandseiko #9F85 #sbGP005 #supportsmallbusiness  #circuitbreakersg #supportlocalsg #watchesofinstagram #sgwatch #sgwatches #wristwatch #igers #instawatch #instadaily #samsung #galaxys10 #s10 #photography #marcophotography #singapore #singapore🇸🇬 #Ootd #wotd #singaporefashion #singaporeonlineshop #singaporeWatchclub",Hour Boutique (S) Pte Ltd,100,0
392,Coach Nisa•LOSE WEIGHT ONLINE,2439151332977079057,2020-11-10 06:25:19,healthyjourney.nisa,Photo by Coach Nisa•LOSE WEIGHT ONLINE in Singapore. May be an image of text that says 'DOIT IT NOW Sometimes 'later' Become 'never' Register now! #Nomorelater @healthyjourney.nisa'.,"GO FOR IT!
Dont wait until u feel ready. Ask yourself, how many times have you said ""i wish im slim"" and did u even make a start to make the wish happen? Dont just wish, MAKE IT HAPPEN NOW! 

❄ DECEMBER INTAKE ❄
REGISTER NOW

📱Slide in my DM / Whatsapp at 90277422
Link in bio! 

About programe:
✏100% Online Coaching
✏ Meal Plan + Recipes
✏ Eat 5 meals a day
✏ Online workout combo
✏ Knowledge on dieting
✏ Online group support

#singapore #diet #Sihat #supportlocal #wfh #ndp #halalfoodsg #weddingsg #sgbridal #FitnessSg #hantarankawin #warna942 #ndp2020 #telekungsg #pengantinsg #togetherstrongersg #activesg #workoutfromhome #sgunited #Suria #healthysingapore #workingmum #Diet #onlinediet #circuitbreakersg #mediacorpsuria #nakkurus #healthyjourneynisa",Singapore,5,0
393,Orchid Live Seafood,2439121314689038652,2020-11-10 05:25:40,orchidliveseafood,Photo by Orchid Live Seafood in Orchid Live Seafood Restaurant with @orchidliveseafood.,"While you’re busy shopping for 11.11 deals, remember to feed your tummies too! Our 1-for-1 Hairy Crabs promo is still ongoing*! 

Remember to make your reservations in advance via our website at www.orchidliveseafood.com or give us a call at 67560311! 

(*promo is valid at our HomeTeamNS Khatib Branch only, whilst stocks lasts!)",Orchid Live Seafood Restaurant,16,1
394,Iskandar Hasif,2439096160616715209,2020-11-10 05:03:15,darkains,,"This song relates on so many levels. Trust issues that I have. 

Unfortunately, as said in Moulin Rouge, without trust, there is no love.

Hopefully i can one day, but is there time?

#acousticguitar #acoustic #acousticcover #instamusic #instadaily #igdaily #igmusic #musicislife #singer #goodmusic #noedits #onetake #recordedusingphone #rawcover #songcover #singers #music #sgmusic #circuitbreakersg #circuitbreaker #newnormal #keepingsane #deanlewis #bealright #trustissues @deanlewismusic",,15,6
395,Ivy Yee,2439100995089475537,2020-11-10 04:45:18,ivyyee,"Photo by Ivy Yee on November 09, 2020. May be an image of sandwich.","🐥 午餐肉芝士蛋治 🍞

#午餐肉芝士蛋治 #sandwich #lunchtime #nomnom #yummyinmytummy #yummylicious #homecookfoodisthebest #instacook#instafood #instafollow #followforfollow #followforfollowback #followme #jj#igers#igsg#singapore #random #webstagram #instagramhub
#circuitbreakersg #day219#homepackedlunch #lunchbento#luncheonmeat #itstuesday",,4,0
396,Digital Marketing Collective,2439048287822428230,2020-11-10 03:01:06,no23collective,"Photo by Digital Marketing Collective on November 09, 2020.","In case you haven't heard, we have a Social Media Management service!⁠
⁠
We totally understand that you don't have the time or bandwidth to be sharing content regularly, so let us do it for you - get in touch with us at hello@no23collective.com or hop on over to our website for more info, link in bio ⚡ ⁠
.⁠
.⁠
.⁠
.⁠
.⁠
#no23collective #singaporemarketing #singaporemarketingagency #digitalmarketingsingapore #marketingsingapore #digitalmarketinginsingapore #socialmediasg #singaporestartups #startupsingapore #sgexpats #smallbusinesssingapore #sgbusiness #entrepreneursg #singaporebusiness #singapore #sgmarketing #sgunited #savefnbsg #circuitbreakersg #creativemarketing #branddesign #brandmybusiness #socialmediastrategy #socialcurator #socialmediamanagement #contentmarketingstrategy #contentstrategy",,16,0
397,Singapore Scenery 2020,2439048263316609473,2020-11-10 03:00:32,sgscenery2020,"Photo shared by Singapore Scenery 2020 on November 09, 2020 tagging @artwn. May be an image of sky.","Submission by: Nat Lim (@artwn) 

#sgscenery2020 #singapore #sg #igsg #sgig #instasg #singaporeinsta #singaporelife #singaporecity #thisissingapore #whatissingapore #singaporescenery #singaporeviews #singaporeinsiders #singaporediaries #singaporetoday #sgscenery #sgviews #sglandscape #sglocallife #sgneighbourhood #singaporetimes #circuitbreaker #circuitbreakersg #stayathomesg #covid19diaries #singaporetogether #togetherstrongersg #travelfromhome #shapesofhome",,24,0
398,,2439031125333388911,2020-11-10 02:27:36,o_reef_am,,"My Tuesday Mood....
😻😻😻😻😻😻😻

#catwiththeirtonguesout  #catoftheday #catsofinstagram #catlife #cats #cats_of_instagram #catscatscats #catlovers #catofplants #johnnythecat #cat #catoftheday #circuitbreakersg #workfromhome #wfh #lockdownsg #bodytransformation #picoftheday #videooftheday #picturesoftheday #mustlovecoffee #hangloose #pineapple #smile #instagood #singapore #november2020  #goodvibesonly #42yearsold",Singapore,27,0
399,SG Moments,2439027507628127209,2020-11-10 02:19:18,moments.sg,Photo by SG Moments in Victoria Theatre Singapore.,"Ding dong @ Victoria Theatre
.
.
#lifeunderlockdownsg #sgcircuitbreaker #circuitbreakersg #MadAboutSingapore2020c #SGunited #SingaporeTogether #StayHomeSG #StayHomeForSG #oursingapore #instasg #sgig #aloneinthecity #singapore #covıd19 #covid19 #covid_19 #heartland #rafflesplace #victoriatheatresingapore #oldgrandfatherclock",Victoria Theatre Singapore,15,0
