Unnamed: 0,Unnamed: 0.1,id,date,time,Comments,hashtags,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
2146,852,1.22055e+18,24/1/20,11:19:58,"Big sad, no pre release for us this weekend due to Chinese new year but hey that means all of it will be next week then.",[],26,Social Distancing,26,2,-10.597583139370354,3,2,1,5.408315196212943,1,0,0.0
2147,853,1.22054e+18,24/1/20,11:02:42,@leehsienloong Happy Chinese new year Sir,[],5,Social Distancing,5,0,-13.751532595491105,0,0,0,14.314157420614002,2,0,0.0
2148,855,1.22053e+18,24/1/20,9:59:36,"Company before, time ramadhan , Chinese new year ad makan2 kat hotel. Company skrg, hampeh.",[],14,Social Distancing,14,1,-15.335689732349358,2,0,0,4.008262676598012,0,0,0.0
2149,858,1.22051e+18,24/1/20,8:41:02,"#CharlieBrown: ""Mum!!! We know it's the #yearoftherat but really? Do we have to have a live one?? 😂🐭😂  @KittenSanctuary will be open during Chinese New Year, Sat 25th, Sun 26th &amp; Mon 27th. 10.30am, 12.30, 2.30 or…  https://t.co/IYP6vJEkPF","['charliebrown', 'yearoftherat']",26,Social Distancing,36,2,-12.927260674470723,6,1,1,3.024407154841391,0,0,0.0
2150,859,1.22051e+18,24/1/20,8:40:06,Gong xi fa cai #chinesenewyear #wificode #hilarious #singapore @ The Odd Bottle Wine Cave  https://t.co/uZvl0C282O,"['chinesenewyear', 'wificode', 'hilarious', 'singapore']",9,Social Distancing,9,0,-19.55614955476095,1,0,0,5.582319849062408,1,0,0.0
2151,860,1.22049e+18,24/1/20,7:49:40,An early start this morning for some Chinese New Year celebrations. And it’s amazing to see a full garage with over 400 buses.  https://t.co/OhnGrHAz7P,[],23,Social Distancing,23,1,-11.671975821709593,2,0,0,4.798253640419633,0,0,0.0
2152,863,1.22047e+18,24/1/20,6:19:07,"It's the eve of #ChineseNewYear. Look, do I spy a rat amidst the donuts &amp; lanterns? #Chinatown #CNY #kilogrammerz #downtowncore #timeoutSG #visitSingapore #todayweexplore #yourSingapore #topSGshots #visualSingapore…  https://t.co/TRMjgzseN9","['chinesenewyear', 'chinatown', 'cny', 'kilogrammerz', 'downtowncore', 'timeoutsg', 'visitsingapore', 'todayweexplore', 'yoursingapore', 'topsgshots', 'visualsingapore']",13,Social Distancing,15,1,-16.70719310543236,3,0,1,3.3404997875704794,0,0,0.0
2153,865,1.22042e+18,24/1/20,2:45:22,Early Chinese New Year dinner  https://t.co/fPkXkvZG08,[],5,Social Distancing,5,0,-14.744666385348907,0,0,0,10.458498421283291,2,0,0.0
2154,866,1.2204e+18,24/1/20,1:36:41,"Chinese New Year 2020, Year of the Rat weekend Party! • • #welovetaboo #taboosclubsg#taboosg #taboo22 #taboocny2020 #deejay #music #party #lgbtsg #lgbt @ Taboo Club, Singapore  https://t.co/uOvzi1tGHH","['welovetaboo', 'taboo22', 'taboocny2020', 'deejay', 'music', 'party', 'lgbtsg', 'lgbt']",12,Social Distancing,13,1,-16.762508881486017,0,0,0,3.446273294033479,0,0,0.0
2155,867,1.22039e+18,24/1/20,1:16:39,Kung Hei Fat Choi/Gong Xi Fat Cai  Happy Chinese New Year &amp; since it’s the year of the Metal Rat here’s a pic of the Biker Mice from Mars  https://t.co/mWSb6btLnv,[],31,Social Distancing,30,2,-14.547155313073898,1,0,0,1.9530425571105443,0,0,0.0
2156,868,1.22038e+18,24/1/20,0:01:45,"Finally, tomorrow we will be welcoming the year of Rat in the lunar Calendar as today is the eve of the Chinese New Year as enjoy your reunion meal with your family &amp; relatives today! #cny2020 #chinesenewyear2020…  https://t.co/cdi4cfx0VN","['cny2020', 'chinesenewyear2020']",34,Social Distancing,35,2,-12.51230901627332,4,0,2,2.242864928079422,0,0,0.0
2157,869,1.22037e+18,23/1/20,23:25:41,𝕾𝖎𝖓𝖌𝖆𝖕𝖔𝖗𝖊 🇸🇬⁣ ⁣ Sentosa island 🌴 ⁣ The luge 🛴⁣ Sky gardens light show 🌌⁣ Authentic eating &amp; 3L of beer 🍺 🍽 ⁣ Chinese New Year 🧧 ⁣  Unbelievable place ♥️⁣ @ Makansutra Gluttons Bay  https://t.co/1veFsq3cb0,[],20,Social Distancing,22,1,-16.859301903661056,3,0,0,2.1691439993324826,0,0,0.0
2158,870,1.22035e+18,23/1/20,22:22:59,"Highly dangerous day in the office today. And Chinese New Year isn't even here yet! Might be time to buy some new pants. *sigh* . Thanks harvestaccounting for the tarts, lynnlimwn for the Ovencrumbs, and @Saintkeat…  https://t.co/V3G3xWeMoU",[],33,Social Distancing,34,2,-12.404339341136927,3,0,0,2.684298971953856,0,0,0.0
2159,871,1.22035e+18,23/1/20,21:59:45,That new Man Utd training kit for Chinese New Year is as ridiculous as their current form.,[],17,Social Distancing,17,1,-11.918944921467485,2,0,0,5.582319849062409,1,0,0.0
2160,872,1.22034e+18,23/1/20,21:46:50,🧧Ushering in the coming Lunar New Year with delightful dishes from Wan Hao Chinese Restaurant singaporemarriott! 🍊Wok-fried Boston Loster with Caviar 🍊Teochew Yam Paste 🍊Bird's Nest Dumpling with Crab Roe Superior…  https://t.co/qlnn1WmGHU,[],29,Social Distancing,31,2,-16.744811311820097,4,0,0,1.8872914584984097,0,0,0.0
2161,873,1.22034e+18,23/1/20,21:33:58,"Every religion have their own festive season to celebrate.  For me, it will be Chinese New Year!  CNY is coming in 1 more day and this year is a special one for me. This year I am…  https://t.co/J444eNBaEF",[],36,Social Distancing,37,2,-10.652216562981998,7,1,2,3.8557168717853094,0,0,1.0
2162,874,1.22034e+18,23/1/20,21:29:39,"CNY for me is always pencai season! Had many good ones this year, and this was one of the memorable pots. My faves lean towards the deep, sexy, heady variety, and Yan Ting’s Chinese New Year Pun Choy was as…  https://t.co/b12cPsQJuM",[],41,Social Distancing,40,2,-13.105870383550885,4,2,1,2.473188098369152,0,0,0.0
2163,875,1.22033e+18,23/1/20,21:03:34,"Have a great reunion dinner with your family and loved ones, and for the younger ones, may your red packets have at least $500. 🤣 Happy Lunar New Year to one and all from Monkey &amp; Boar! #RepossessionFilm #MonkeyAndBoar #sgfilm #indiefilm #LunarNewYear #新年快樂 #chinesenewyear  https://t.co/2ujeFc6BFc","['repossessionfilm', 'monkeyandboar', 'sgfilm', 'indiefilm', 'lunarnewyear', '新年快樂', 'chinesenewyear']",34,Social Distancing,36,2,-13.899247252098617,3,2,1,2.289176175351827,0,0,0.0
2164,876,1.22031e+18,23/1/20,19:53:04,Enjoyed watching it. Good job guys.  Happy Chinese New Year 🧧,[],10,Social Distancing,10,0,-11.856271953021006,2,0,0,10.458498421283291,2,0,0.0
2165,877,1.2203e+18,23/1/20,18:54:07,Night and day of the #ChineseNewYear Festive Bazaar at Temple Street in Singapore. Are you ready to welcome the #YearoftheRat? 🧧🐀  #Singapore #VisitsSingapore #travel @Chinatown_sg @VisitSingapore @NatGeoTravel  https://t.co/yFIr2sEkpW,"['chinesenewyear', 'yearoftherat', 'singapore', 'visitssingapore', 'travel']",18,Social Distancing,18,1,-14.297201155332566,1,1,1,2.2891761753518263,0,0,0.0
2166,878,1.2203e+18,23/1/20,18:48:41,Check out our Chinese New Year Promotion! Sign up now before 8th February 2020! #cityservicedoffices #cny2020 #cnypromotion #servicedoffice #promotion  https://t.co/hdxQrGLcU1,"['cityservicedoffices', 'cny2020', 'cnypromotion', 'servicedoffice', 'promotion']",12,Social Distancing,14,1,-14.950902022081559,1,0,1,4.546783835047186,0,0,0.0
2167,879,1.22029e+18,23/1/20,18:14:24,@darlingbrando Last minute packing for Chinese New Year😂,[],7,Social Distancing,7,0,-13.412009113646757,1,0,0,14.314157420613999,2,0,0.0
2168,881,1.22027e+18,23/1/20,16:53:47,And Number 3 of 3 arrangements for #chinesenewyear this year - huat ah! #cnyflowers #cny2020 #yearoftherat #photostory #goodvibes #shotoniphone11pro  _ #flowers #floristry #flowerstagram #floraldesign #igdaily #igsg…  https://t.co/a0ZH7l3llW,"['chinesenewyear', 'cnyflowers', 'cny2020', 'yearoftherat', 'photostory', 'goodvibes', 'shotoniphone11pro', 'flowers', 'floristry', 'flowerstagram', 'floraldesign', 'igdaily', 'igsg']",9,Social Distancing,13,1,-18.45355825227284,0,0,0,3.7236888373929404,0,0,0.0
2169,882,1.22026e+18,23/1/20,16:04:32,"May the new year bring in your life joys that never fade, hopes that never die, and strength that never weakens. Trans Auto wishing you a very happy Chinese New Year. @ Trans Auto Logistics Pte Ltd  https://t.co/VrCvGCILoC",[],36,Social Distancing,36,2,-12.863021418265713,5,1,2,2.5542811199907853,0,0,0.0
2170,884,1.22025e+18,23/1/20,15:31:40,That's my winning of $48 cash from Vimbox Movers Singapore's Chinese New Year Facebook Contest. #chinesenewyear #yearofrat #cny2020 #vimboxmoverssingapore #winning #redpacket @ Vimbox Interior  https://t.co/OMhJUg2c1v,"['chinesenewyear', 'yearofrat', 'cny2020', 'vimboxmoverssingapore', 'winning', 'redpacket']",14,Social Distancing,17,1,-16.496791351312773,0,0,1,2.9330311488427756,0,0,0.0
2171,885,1.22024e+18,23/1/20,14:43:21,"Wishing all our ATF readers &amp; community a very happy Chinese New Year ! May the new year bring us joy, happiness &amp; presperity to everyone of us !   #ChineseNewYear #GongXiFaCai #bitcoin #btc #blockchain #crypto  https://t.co/34gBTniBCO","['chinesenewyear', 'gongxifacai', 'bitcoin', 'btc', 'blockchain', 'crypto']",25,Social Distancing,27,2,-14.281564737366669,3,0,2,2.089344256846014,0,0,0.0
2172,886,1.22023e+18,23/1/20,14:26:41,Chinese New Year is coming ...  #WinterIsntComing #baby #meme #angbao #CNY #ChineseNewYear @ Singapore  https://t.co/lpf7ZuIK6y,"['winterisntcoming', 'baby', 'meme', 'angbao', 'cny', 'chinesenewyear']",6,Social Distancing,6,0,-16.572577010283943,2,0,0,4.798253640419633,0,0,0.0
2173,887,1.22022e+18,23/1/20,13:58:53,Keep working hard and maintaining shape and fitness regimes through the Chinese New Year holidays. Don't just stop short before. Keep pushing. Workout throughout so that whilst people are enjoying themselves. You're hitting new levels. Everyones got a choice.,[],37,Social Distancing,39,2,-11.715900322129272,9,1,0,3.3404997875704803,0,0,0.0
2174,888,1.22022e+18,23/1/20,13:58:26,"Gong Xi Fa Cai….Happy Chinese New Year 2020, the Year of Rat. May the New Year bring us more wonderful opportunities to work together,   …and we do our Best to make Dreams/Goals come true in 2020  https://t.co/lhNpUTjG5H",[],36,Social Distancing,38,2,-12.785419636240572,5,1,3,3.341423766123328,0,0,0.0
2175,890,1.22018e+18,23/1/20,11:04:50,Festive Class : Chinese New Year Pen Cai with Chef Shih Erh on 22 Jan #palatesensations #palatesensationscookingschool #palatesensationsculinaryschool #chinesenewyear #pencai @ Palate Sensations Culinary School  https://t.co/kkeJHkQ1jZ,"['palatesensations', 'palatesensationscookingschool', 'palatesensationsculinaryschool', 'chinesenewyear', 'pencai']",17,Social Distancing,18,1,-18.235807438715057,0,0,0,2.3387907475114162,0,0,0.0
2176,892,1.22016e+18,23/1/20,9:29:34,"Walked out to grab a coffee and preparations for Chinese New Year are in full throttle. It’s time for spring cleaning, celebrating tradition, and spending time with loved ones. 🧧  https://t.co/9feZ7jQUQs",[],30,Social Distancing,29,2,-11.913637045838833,4,2,0,2.9330311488427756,0,0,0.0
2177,893,1.22016e+18,23/1/20,9:25:13,2020...and its the year of a RAT...the world with many challenges and will  mother nature gives it blessing instead of suffering....Dont look back as we can't turn the clock back.May the  Chinese New Year brings…  https://t.co/PLx4fRsSTm,[],35,Social Distancing,39,2,-11.438388030110405,7,2,1,4.008262676598012,0,0,0.0
2178,895,1.22003e+18,23/1/20,0:50:38,Delighted to be in #China this week to introduce the future vision &amp; priorities for @DellTech’s international markets. As we celebrate the #ChineseNewYear this week I’m confident we can create the technology solutions that deliver strong business benefits for our global customers  https://t.co/uc6W6Y8UE5,"['china', 'chinesenewyear']",39,Social Distancing,39,2,-12.032555221166177,6,0,2,2.231289172506687,0,0,0.0
2179,896,1.22002e+18,23/1/20,0:26:33,2 more days to welcome the year of Rat! #cny2020 #chinesenewyear2020 #yearofrat #chinesenewyear #chinatownsingapore @ Chinatown  https://t.co/TcjT9MHqBE,"['cny2020', 'chinesenewyear2020', 'yearofrat', 'chinesenewyear', 'chinatownsingapore']",9,Social Distancing,10,0,-15.257970618877001,1,0,0,6.645015734668393,1,0,0.0
2180,897,1.22001e+18,22/1/20,23:33:23,"Wuhan virus death rise to 17, heightening global arm! So far, Unites States, China, Japan, Korea, Taiwan and Thailand have confirmed cases. This is bad news, especially just before Chinese New Year (they travel a lot). 😔  https://t.co/h8nbY9KJUA",[],35,Social Distancing,36,2,-12.116874587893678,6,1,0,2.0198359525989,0,0,0.0
2181,898,1.22e+18,22/1/20,23:15:21,"Our last Link Up orientation session before Chinese New Year!  The room was PACKED with anticipation for William's guidance on Link Up!  By capitalizing on Link Up, our #NAVIS are able to differentiate themselves…  https://t.co/nbJwHC6GDv",['navis'],32,Social Distancing,33,2,-13.51992042072963,4,0,1,2.517667439268821,0,0,0.0
2182,900,1.21998e+18,22/1/20,21:40:51,Chinese New Year | Shot on iPhone 11 Pro — Daughter  https://t.co/WXz4pPLCxZ via @YouTube,[],9,Social Distancing,10,0,-14.739982276619775,0,0,0,4.798253640419633,0,0,0.0
2183,901,1.21997e+18,22/1/20,21:18:51,The Wuhan virus had resulted face mask selling like hot cakes in #Singapore already. Let’s hope it will be contained over the Chinese New Year 🧧 2020.,['singapore'],25,Social Distancing,25,1,-11.761295665218503,6,0,0,4.197650602367685,0,0,0.0
2184,902,1.21997e+18,22/1/20,21:15:54,"Here’s a 1-for-1 Chinese New Year buffet promotion! Yes during Chinese New Year! And halal too. So perfect for doing office lohei here as Muslim colleagues can also be included.  . No CNY meal can be without yusheng,…  https://t.co/2XxvzceG08",[],38,Social Distancing,37,2,-12.804638628373128,5,1,0,2.550044885114919,0,0,0.0
2185,904,1.21996e+18,22/1/20,20:15:19,"A sea of red and gold! #ChineseNewYear, also known as the Lunar New Year, is just three days away &amp; the Chinese New Year bazaars are in full swing.   #CNY2020 #Singapore #VisitSingapore #festivevibes #travel #shotoniphone @VisitSingapore @URAsg @NatGeoTravel  https://t.co/1n87jTY4br","['chinesenewyear', 'cny2020', 'singapore', 'visitsingapore', 'festivevibes', 'travel', 'shotoniphone']",27,Social Distancing,28,2,-14.09496905166013,4,1,0,1.9224397961063606,0,0,0.0
2186,905,1.21995e+18,22/1/20,19:58:07,"Little Butterfly wishes everyone a Prosperous Chinese New Year! May everyone be prosperous in every way, health, body and mind.  #workshop #colouring #therapy #art #cny #gongxifacai #chinesenewyear #yearoftherat  https://t.co/EEISDSrycU","['workshop', 'colouring', 'therapy', 'art', 'cny', 'gongxifacai', 'chinesenewyear', 'yearoftherat']",20,Social Distancing,20,1,-14.596332811132791,2,1,0,2.4092906779630847,0,0,0.0
2187,906,1.21994e+18,22/1/20,18:53:02,Number 1 of 3 arrangements for #chinesenewyear this year #cnyflowers #cny2020 #yearoftherat #photostory #goodvibes #shotoniphone11pro  _ #flowers #floristry #flowerstagram #floraldesign #igdaily #igsg #igers…  https://t.co/FBSXHBEUXK,"['chinesenewyear', 'cnyflowers', 'cny2020', 'yearoftherat', 'photostory', 'goodvibes', 'shotoniphone11pro', 'flowers', 'floristry', 'flowerstagram', 'floraldesign', 'igdaily', 'igsg', 'igers']",6,Social Distancing,9,0,-18.898175267069654,0,0,0,4.798253640419632,0,0,0.0
2188,907,1.21994e+18,22/1/20,18:52:39,Number 2 of 3 arrangements for #chinesenewyear this year - huat ah! #cnyflowers #cny2020 #yearoftherat #photostory #goodvibes #shotoniphone11pro  _ #flowers #floristry #flowerstagram #floraldesign #igdaily #igsg…  https://t.co/ibDtYnQQNG,"['chinesenewyear', 'cnyflowers', 'cny2020', 'yearoftherat', 'photostory', 'goodvibes', 'shotoniphone11pro', 'flowers', 'floristry', 'flowerstagram', 'floraldesign', 'igdaily', 'igsg']",8,Social Distancing,12,1,-18.723023846007912,0,0,0,3.7236888373929404,0,0,0.0
2189,908,1.21991e+18,22/1/20,17:19:35,Happy Chinese New Year 2020 to everybody! Huat Ah! @ MusicGear Singapore  https://t.co/miwmNctQ58,[],10,Social Distancing,11,1,-14.56452120779243,1,0,0,4.197650602367687,0,0,0.0
2190,909,1.21989e+18,22/1/20,16:07:29,"Enjoy BBQ + Steamboat With your family and friends.. Chinese New Year 2020 . Come &amp; Join! Saturday, January 25th, 2020 6 pm - 10 pm  Only IDR 118K (65K kids) nett/pax All you can eat.. . KARAOKE ANGPAO…  https://t.co/vlUyoAVuTY",[],28,Social Distancing,37,2,-15.463108839135323,2,1,2,1.9854471442844026,0,0,0.0
2191,910,1.21987e+18,22/1/20,14:26:50,"Chinatown, in the run up to Chinese New Year, is always busy and buzzing.  Last 2 days to snap up your Chinese New Year items! Or take a walk in Chinatown to soak in the CNY festive spirit. It's a must every year…  https://t.co/fX2G6TUUYE",[],41,Social Distancing,43,2,-11.54515852492074,5,1,1,2.7722889064087877,0,0,0.0
2192,911,1.21985e+18,22/1/20,13:10:25,"Happy Chinese New Year! Please take note of our opening hours. If you have any issues in regards to your eye health, spectacles or contact lenses, do not hesitate to contact us.  . . . . . . #EMMEVisioncare…  https://t.co/FpQm4THPch",['emmevisioncare'],32,Social Distancing,32,2,-12.05092267156634,5,1,3,2.194874206889542,0,0,0.0
2193,913,1.21985e+18,22/1/20,13:04:08,“When are you wearing red?” “Don’t know la Chinese New Year coming I hope they let me wear red soon.” “Before you wear red outside you must wear red inside first” “I always wear red inside one still haven’t wear red outside”  My boss flirting at work in front of me hahaha.,[],54,Social Distancing,52,3,-11.810309043534666,12,1,7,3.5777353393210856,0,0,0.0
2194,914,1.21984e+18,22/1/20,12:48:17,Last couple of days to snap up your Chinese New Year items! Or take a walk in Chinatown to soak in the CNY festive spirit. It's a must every year for me.  Red is an auspicious colour to wear during Chinese New Year.…  https://t.co/VKn7X9LdHZ,[],42,Social Distancing,43,2,-11.74157031485087,5,0,1,2.849301704416407,0,0,0.0
2195,915,1.21982e+18,22/1/20,11:21:01,"Chinese New Year weekends... Huat Ah!!! • • We are open from 24, 25 &amp; 26 Jan (Fri, Sat &amp; Sun) • • CNY Day 2: Feat Guest Dj Chu (Ageha, Japan) • • #welovetaboo #tabooclubsg #taboosg #taboo22 #taboocny2020 #club party…  https://t.co/7UmhY0Y25u","['welovetaboo', 'tabooclubsg', 'taboosg', 'taboo22', 'taboocny2020', 'club']",23,Social Distancing,29,2,-17.11011056011706,2,0,0,1.7443734782962308,0,0,0.0
2196,916,1.2198e+18,22/1/20,9:57:02,Singaporeans: Orchard Road is the best place to see Chinese New Year decorations.   This room: IM ABOUT TO END THIS MAN'S WHOLE CAREER  https://t.co/RRq3szw9nP,[],22,Social Distancing,23,1,-15.196117604688158,4,0,0,2.169143999332483,0,0,0.0
2197,917,1.2198e+18,22/1/20,9:36:47,"Enjoy BBQ + Steamboat With your family and friends.. Chinese New Year 2020 . Come &amp; Join! Saturday, January 25th, 2020 6 pm - 10 pm  Only IDR 118K (65K kids) nett/pax All you can eat.. . KARAOKE ANGPAO…  https://t.co/if5gzK0Aak",[],28,Social Distancing,37,2,-15.463108839135323,2,1,2,1.9854471442844026,0,0,0.0
