id,Comment Datetime,time,Comments,hashtags,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
1.30E+18,30/8/20,21:32:52,Celebrated 🎉🥳 Sabrina's and mom's (belated) birthday today.  Alhamdulillah. Everyone was present. The food was great and fantastic secret plan from my Sis-in-law and my brothers to suprise my mom and my wife with the…  https://t.co/i3s1dYiCyK,[],31,Foreign Worker,34,2,-12.53757659,5,2,1,2.87534569,0,0,0
1.30E+18,30/8/20,17:01:18,I SENT IT TO MY MOM AND SHE CALLED NICKY’S WIG UGLY LMAO BYEDNFHXHS,[],15,Foreign Worker,14,1,-19.74567505,1,1,1,2.503715352,0,0,0
1.30E+18,30/8/20,14:35:40,Thank you for the updates mom!! (cr: mombbrightvc) 😍😍😍 #bbrightvc #mombbrightvc #ToelaewSS2  https://t.co/3d5nrChg8l,"['bbrightvc', 'mombbrightvc', 'toelaewss2']",8,Foreign Worker,8,0,-16.02538738,1,0,1,7.253660895,1,0,0
1.30E+18,30/8/20,14:21:47," https://t.co/b8PnXUnSU4 Me ""this how I enjoy my mom food😋",[],8,Foreign Worker,8,0,-13.41461142,1,0,2,12.06173931,2,0,0
1.30E+18,30/8/20,11:55:39,"When a natural or man-made disaster occurs, keeping the public safe is the priority for #government and emergency services.   https://t.co/dym7yfAKEq  https://t.co/S6wpYVAv0S. @kkmm_gov @MOM_sg @mySingapore @mymdec @PenangInstitute @IMDAsg @ChannelNewsAsia",['government'],17,Foreign Worker,18,1,-14.87174055,3,2,0,2.36143154,0,0,0
1.30E+18,30/8/20,10:23:18,So my mom went to get herself a pair of earrings and ended up getting me a pandora charm too 🥺,[],20,Foreign Worker,20,1,-11.35262118,4,1,2,8.882708681,1,0,0
1.30E+18,30/8/20,2:05:48,oh so she’s my mom now?  https://t.co/fyqPG2rQVX,[],7,Foreign Worker,6,0,-13.21016224,0,0,1,12.06173931,2,0,0
1.30E+18,30/8/20,0:48:41,this wig literally looks like my mom’s hair i hate it here  https://t.co/GcaSJYRQSl,[],13,Foreign Worker,12,1,-13.87778533,3,0,2,18.28123692,2,0,0
1.30E+18,29/8/20,22:30:38,@ZthoGaming dang your mom’s pretty tall,[],6,Foreign Worker,5,0,-15.89168273,1,0,1,18.28123692,2,0,0
1.30E+18,29/8/20,22:21:04,"Because mom says it’s half price &amp; worth to eat. But, it’s crab &gt; lobster for me. 😅 . #Jumbo #AustralianLobster @ JUMBO Seafood Singapore  https://t.co/XX4dTetuJI","['jumbo', 'australianlobster']",20,Foreign Worker,20,1,-14.51604253,3,0,0,2.657533106,0,0,0
1.30E+18,29/8/20,21:03:24,"The song didn't move my #mom but this woman did. ""Is this the #president? Wah... this makcik gets a lot of #money every month y'know?"" 😂🤦😏 @ Compassvale Link  https://t.co/9w4YlksqT5","['mom', 'president', 'money']",22,Foreign Worker,24,1,-12.30985816,5,1,1,2.992066662,0,0,0
1.30E+18,29/8/20,18:54:55,@smalltittyal im size 11 whats yours mom ! ?,[],5,Foreign Worker,6,0,-16.34347987,1,0,1,6.984688986,1,0,0
1.30E+18,29/8/20,16:34:06,someone’s hand sanitizer smells like my mom now i’m 🥺,[],11,Foreign Worker,9,0,-14.00555207,1,0,1,5.735639284,1,0,0
1.30E+18,29/8/20,1:33:13,Brings back some good old memories to when my mom slammed my tiny 6 year old head onto the glass covered rose wood table just bc i couldn't do maths stuff for my kindergarten homework ❤,[],33,Foreign Worker,35,2,-12.91361155,5,1,2,2.726937568,0,0,0
1.30E+18,28/8/20,22:33:31,Every sarcastic Indian mom ever!  @Neenagupta001   #MasabaMasaba  https://t.co/ZFG8Q3tpxb,['masabamasaba'],5,Foreign Worker,5,0,-15.98669013,0,0,0,12.06173931,2,0,0
1.30E+18,28/8/20,22:10:25,"Been 8 months, - imprisoned with this #COVID19 . Had a video call with mom a few days ago, after months..",['covid19'],17,Foreign Worker,19,1,-12.00758778,1,0,0,6.402509923,1,0,0
1.30E+18,28/8/20,15:45:10,God how I wish to have a lot of money to give to my mom ...,[],15,Foreign Worker,15,1,-9.080656765,3,0,2,8.882708681,1,0,0
1.30E+18,28/8/20,14:12:26,my mom keeps watching fb live auctions and all i hear now at home is like and share like and share like and share,[],24,Foreign Worker,24,1,-11.14073659,4,1,1,7.236742506,1,0,0
1.30E+18,28/8/20,12:00:35,Woke up to my mom’s beautiful face and went straight to hug her. And kissed her before she left for work ❤️,[],22,Foreign Worker,21,1,-10.81695879,5,1,1,8.882708681,1,0,0
1.30E+18,28/8/20,11:53:40,Mom keeps asking to wake up at 6am and then there’s me waking up at 6:15am 😂,[],16,Foreign Worker,17,1,-12.0161557,5,2,1,34.6113624,3,0,0
1.30E+18,28/8/20,9:34:17,of all ppl . why my mom .,[],6,Foreign Worker,6,0,-9.90710911,0,0,1,18.28123692,2,0,0
1.30E+18,28/8/20,6:00:31,"Assalamu’alaikum warahmatullahi wabarakatuh. Hi! I’m Elfeeza. Wife. Fur Mom to 3 furbabies—Namir, Arya &amp; Luna. Educator. Bookworm. Makeup lover. Vocalist. Most importantly, Human. Nice to meet you.",[],28,Foreign Worker,28,2,-14.41160654,1,0,0,1.876028997,0,0,0
1.30E+18,28/8/20,5:49:19,#Tightening of Work Pass Requirements  #SingaporeCore  https://t.co/YFUWvRLSeR via @MOM_sg,"['tightening', 'singaporecore']",5,Foreign Worker,5,0,-17.57668944,0,0,0,5.950380586,1,0,0
1.30E+18,28/8/20,2:27:34,"Disenfranchised #mom #pap do what is right and good, do not pander. Be a leader, know and do right as you were voted for.","['mom', 'pap']",22,Foreign Worker,22,1,-10.57203263,8,2,1,19.03066659,2,0,0
1.30E+18,28/8/20,2:19:05,"Me, uncontrollably coughing (because I get sick easily):  My mom: Nazeera pls get out of the house it’s so annoying I don’t want to hear you cough go suck on a lozenges pls it’s very irritating is this because you smoke pls Nazeera shut up Nazeera get out of the house Pls be quie",[],57,Foreign Worker,54,3,-12.90015566,16,0,3,3.698495493,0,0,0
1.30E+18,28/8/20,0:15:52,"Happy Birthday, lovely 💞 wife. I ❤ U.  It's my mom's birthday too. Happy Birthday, lovely 😘 mom. I ❤ U also.  #relationshipgoals #syiok #pastinyagerek #Alhamdulillah @ The Manhattan FISH MARKET Singapore  https://t.co/nlyuvbzW2U","['relationshipgoals', 'syiok', 'pastinyagerek', 'alhamdulillah']",21,Foreign Worker,23,1,-14.35302227,2,0,1,2.670835063,0,0,0
1.30E+18,27/8/20,17:41:26,@nadjwabakar Like seriously u making fresh meal everyday? Ehh waitt. Ohh for naira. Bila tgk gmbr aku ingt kayla. Hahaha. Dont worry wa. U still the best mom in the world to your daughter. Pray for your daughter everyday yee. Me too everyday mesti rasa down berjaya ke aku didik anak.,[],50,Foreign Worker,50,2,-15.34780419,4,1,2,1.199737557,0,0,0
1.30E+18,27/8/20,16:07:13,"@cdekismyname When the baby is crying but the father still snores and sleep , the mom got to do what she has to do 💁🏼‍♀️",[],22,Foreign Worker,22,1,-10.45281064,8,3,0,6.984688986,1,0,0
1.30E+18,27/8/20,14:24:26,"All I am or ever hope to be, I owe to my amazing Mom! ❤️  Happy 60th Birthday, Ma! I am so gutted that I can’t be with you in person today but know that @DrishtiGoenka &amp; I celebrate you every single day! 👑  Love you unlimited!! 😘  https://t.co/jAx0XNMell",[],43,Foreign Worker,44,2,-11.64731649,10,2,5,3.202317934,0,0,0
1.30E+18,27/8/20,12:18:43,guys i’m in tears it’s real she’s a mom,[],12,Foreign Worker,9,0,-11.69528367,1,0,0,8.882708681,1,0,0
1.30E+18,27/8/20,12:18:26,she’s... she’s a mom... she really is a mom,[],11,Foreign Worker,9,0,-10.05292115,2,0,0,14.66984595,2,0,0
1.30E+18,27/8/20,12:15:56,i’m going to cry she’s going to be such an amazing mom,[],14,Foreign Worker,12,1,-10.92380082,4,0,0,12.06173931,2,0,0
1.30E+18,27/8/20,0:19:31,"@tash_aam @prodigalgeek Agree. What MOM needs to do is to either set a quota for EP or find a way to make up for the lack of CPF contribution from the EP holders.  Raising the min wage for S Pass could be an option, but how many locals are willing to take up those jobs?",[],53,Foreign Worker,53,3,-11.47891872,11,2,0,1.973685282,0,0,1
1.30E+18,26/8/20,18:03:09,Really want mom to be back home asap. Hope everything will go smoothly. Amin.,[],14,Foreign Worker,14,1,-11.70504491,2,0,0,5.735639284,1,0,0
1.30E+18,26/8/20,13:43:09,"First time my daughter joey_kuan_yx took over the blog writing! To be honest, she writes much better than me and pretty similar to her mom’s style. Maybe it’s time for me to retire from blogging 😂  More info on my…  https://t.co/skA6HIsI3m",[],40,Foreign Worker,39,2,-11.79732645,6,1,3,4.009171166,0,0,0
1.30E+18,26/8/20,13:02:23,Haven’t drank bbtea in so Long &amp; missed it so (my mom) bought it for me and I now remember why I didn’t drink it,[],26,Foreign Worker,25,1,-11.81087843,6,1,3,5.735639284,1,0,0
1.30E+18,26/8/20,11:56:19,i’m so exited for the shoot! but... i’m worried for anaqi. don’t know if he could make it. depends on mom.,[],24,Foreign Worker,21,1,-10.8211671,5,1,0,5.347567452,1,0,0
1.30E+18,26/8/20,3:58:31,"How comes people can date/like ur own cousin? Cousin rapat tau bukan jauh 😩 haritu ada my sedara kahwin antara cousin dia that times sumpah aku rasa ter 🤯 sampai sekarang. I said to my mom, how he/she thinking likes since their childhood tetiba catch feelings 😕 tachodd betholl",[],48,Foreign Worker,48,2,-16.18404842,7,0,2,1.395321284,0,0,0
1.30E+18,25/8/20,22:30:35,@marisacailleau   Innalillahi wainaa illaihirojiun...   Deepest and heartfelt condolences for the loss of your mom..  I wish I could say something to help ease your pain. May the Almighty give you patience..  Sending Al-Fatihah to your beloved mom 📿,[],35,Foreign Worker,36,2,-12.75532319,9,1,5,2.630873599,0,0,0
1.30E+18,25/8/20,17:40:36,Laughing over the fact how my sister told my mom her mask looks like a male crotch on her face AHAHAHAHAHAHAHAHAHA,[],21,Foreign Worker,21,1,-11.9229571,3,0,1,4.856562767,0,0,0
1.30E+18,24/8/20,22:52:43,Have never left house without reciting this. My mom make sure I recite with her before I leave. Blessed 😌❤️,[],19,Foreign Worker,19,1,-11.22430964,7,0,1,36.03068706,4,0,0
1.30E+18,24/8/20,20:25:01,told my mom i dont feel quite well and she made me a big ass bowl of  mushroom soup and im having a hard time finishing it.,[],27,Foreign Worker,27,2,-11.85014647,4,1,3,3.707431737,0,0,0
1.30E+18,24/8/20,19:43:25,"WHY IS MY MOM SO AGGRESSIVE TOWARDS ME SHSJDJSKSM SHE WAS LIKE ""eh u make sure u retake ah"" THE MOMENT I STEP INTO THE HOUSE 😔😔😔😔",[],26,Foreign Worker,26,2,-18.55788797,3,0,3,1.85139848,0,0,0
1.30E+18,24/8/20,17:26:36,"@sarataseer @ImranKhanPTI If you thinking of maids n for Singapore, check with MOM first for their policy, as they only allow from traditional approved countries n preferably through recruiting agents !",[],28,Foreign Worker,28,2,-12.92428857,3,0,1,3.707431737,0,0,0
1.30E+18,24/8/20,13:37:58,And now my mom is wanting me to go to the hospital for stitches... dude can you just chill,[],19,Foreign Worker,19,1,-10.62519944,5,0,3,8.882708681,1,0,0
1.30E+18,23/8/20,23:45:26,"I think I'm just gonna modify my mom's old clothes and wear them (like what I've been doing, some of y'all know that haha)",[],20,Foreign Worker,24,1,-11.48208325,6,1,1,12.06173931,2,0,0
1.30E+18,23/8/20,16:37:59,I love herrr from angry mom,[],6,Foreign Worker,6,0,-12.45794622,1,0,0,34.6113624,3,0,0
1.30E+18,23/8/20,15:54:43,Food Playground is a Singapore based cooking school that gives back to their community by hiring stay at home moms and active seniors to teach their classes as well as handle many other business-related…  https://t.co/Gq8iUMQsdv,[],33,Foreign Worker,34,2,-12.37693216,6,1,0,3.088635882,0,0,0
1.30E+18,23/8/20,9:58:27,I decided that it was time to try these fluffy steamed aromatic rice cakes called Putu Piring (pee-ring) from Haig Road market. It’s sold at 5 pieces for $2.50 and my mom claims to consume them all in 5 bites.…  https://t.co/9LB9CIvsLo,[],37,Foreign Worker,41,2,-13.11018962,8,1,1,2.503715352,0,0,0
1.30E+18,22/8/20,23:31:52,"Mom, where is my cowboy hat 🤠??? • •  #kyzenliow #thejoyofparenting #littleandbrave #cutekidsclub #sgkids #sgbabyboy #sgtoddler #sgbabies #dondondonki #staysafe #covid19 @ City Square Mall, Singapore  https://t.co/DYFQWqvcLD","['kyzenliow', 'thejoyofparenting', 'littleandbrave', 'cutekidsclub', 'sgkids', 'sgbabyboy', 'sgtoddler', 'sgbabies', 'dondondonki', 'staysafe', 'covid19']",10,Foreign Worker,10,0,-18.48607859,1,0,1,3.312416212,0,0,0
1.30E+18,22/8/20,14:50:30,"Guys pray for my mom, she's doing her first aid test today :(",[],11,Foreign Worker,12,1,-11.9116412,1,0,1,5.735639284,1,0,0
1.30E+18,22/8/20,13:57:23,Hoping @MOM_sg continue to invest in improving conditions in the dorms for our guest workers  https://t.co/RHrgJGUygg,[],14,Foreign Worker,14,1,-13.32340571,3,0,1,7.968456915,1,0,0
1.30E+18,22/8/20,13:31:30,"When your mom calls to inform you that it’s a festival &amp; you aren’t supposed to eat non veg,YOU LISTEN! Even if you’ve got yummy chicken &amp; fried rice take out!  #HappyGaneshChaturthi  #ganeshchathurthi  #GanapathiBappaMoriya  #GanapatiBappaMorya  #ganpatibappa  #ganeshchathurthi","['happyganeshchaturthi', 'ganeshchathurthi', 'ganapathibappamoriya', 'ganapatibappamorya', 'ganpatibappa', 'ganeshchathurthi']",33,Foreign Worker,32,2,-14.55799546,9,1,2,2.992066662,0,0,0
1.30E+18,22/8/20,12:21:21,"My mom always insists I buy pure cotton tees. I asked her today about this insistence, like there’s got to be something more. She chuckled and said “they make good floor mops later”. Missing tee cases solved!",[],38,Foreign Worker,37,2,-11.65180394,10,1,1,2.992066662,0,0,0
1.30E+18,22/8/20,9:35:21,Hi Mom. This post is specially dedicated to you (And your youthful looks).  Happy Birthday 🎂 @ The Inflora  https://t.co/xa8oprzvCN,[],17,Foreign Worker,17,1,-13.37369333,2,1,2,4.856562767,0,0,0
1.30E+18,22/8/20,5:42:29,"Can yall pray for my mom.. nothing happened to her, just that she's having First Aid Test later on 🥺❤️",[],18,Foreign Worker,19,1,-11.87817648,3,0,1,5.735639284,1,0,0
1.30E+18,22/8/20,0:45:01,@monojoonses the tmi is abit.......bro YOUR mom had a valid concern ok they r so creepy,[],16,Foreign Worker,16,1,-14.51429421,3,0,1,8.882708681,1,0,0
1.30E+18,21/8/20,16:45:03,Firm fined $52k for falsely declaring workers' salaries to MOM  https://t.co/KeKLgMuulm ban company from permits/work pass forever. Boss already collected cash back to pay the fines. No big deals for him,[],30,Foreign Worker,31,2,-13.17824006,5,0,0,2.581266054,0,0,0
1.30E+18,21/8/20,16:05:29,"Had Fish and fries for lunch, something new from McDonalds. ""Not filling"" warned my Mom. Yup, she is right. I ate an Apple Pie 2 hours later. Haahaa .. think this won't last. It's 4pm, am hungry again.  . . #fastfood…  https://t.co/epTWixbb8I",['fastfood'],33,Foreign Worker,37,2,-12.6147154,6,1,1,2.503715352,0,0,0
1.30E+18,21/8/20,12:39:23,Food Playground is a Singapore based cooking school that gives back to their community by hiring stay at home moms and active seniors to teach their classes as well as handle many other business-related…  https://t.co/VR7SwodY3I,[],33,Foreign Worker,34,2,-12.37693216,6,1,0,3.088635882,0,0,0
1.30E+18,21/8/20,12:22:05,🌟🌟GIVEAWAY!🌟🌟 . Anyone here missing authentic Taiwanese food? Check out lorbakpng’s lor bak. It may remind you of your travels in Taiwan! . Everything is made from scratch per batch of orders by Yvonne’s mom who…  https://t.co/HThKPHUckS,[],36,Foreign Worker,34,2,-13.37591921,4,0,2,2.312999333,0,0,0
1.30E+18,20/8/20,23:48:44,@Neelofa You going to ICM? Or company your mom?,[],8,Foreign Worker,8,0,-12.00547415,1,0,1,8.882708681,1,0,0
1.30E+18,20/8/20,23:25:34,This boy need asian mom help.. 😂,[],6,Foreign Worker,6,0,-12.82835346,0,0,0,8.882708681,1,0,0
1.30E+18,20/8/20,23:24:02,jc made my mom cry now she must pay the price,[],11,Foreign Worker,11,1,-11.84536767,2,0,1,12.54897875,2,0,0
1.30E+18,20/8/20,23:22:52,YO TELL ME WHY MY MOM STARTED CRYING WHEN I PLAYED HER MY JC APOLOGY SONG,[],16,Foreign Worker,16,1,-20.06408113,1,1,3,2.448211786,0,0,0
1.30E+18,20/8/20,22:51:52,i dont know what to tell my mom when she asked “why are you eating lesser nowadays” like i cant tell them they lost the old cheerful fun loving kid they had.,[],32,Foreign Worker,32,2,-12.10153121,10,1,3,5.735639284,1,0,0
1.30E+18,20/8/20,21:13:52,"So Sashi has to be away for 4 days due to work. And my mom scolds me for not giving him enough biscuits to bring to work!  Hello, you baby uh @sashi8406?!",[],30,Foreign Worker,31,2,-11.35004935,7,0,3,5.735639284,1,0,0
1.30E+18,20/8/20,18:10:22,"@anandj @arrahman @sachin_rt Yes sir found it 😍😍 #ARRahman sir played his mom Kareema ji favourite tune from Love Story , what a priceless n beautiful moment 🥺 you are so blessed to witness it live sir 🤩🤩  https://t.co/VBi45F59jK",['arrahman'],30,Foreign Worker,30,2,-14.98589659,6,0,1,2.396888666,0,0,0
1.30E+18,20/8/20,17:26:55,My sister was playing #michaeljackson on the #googlenesthub when I saw #mom shouting 不要吵了(stop that racket!) at it. I'm surprised that she got the concept of issuing commands to it 😂 @ Compassvale Link  https://t.co/aHeZuTTzty,"['michaeljackson', 'googlenesthub', 'mom']",28,Foreign Worker,29,2,-12.56112914,7,1,1,3.312416212,0,0,0
1.30E+18,20/8/20,15:37:47,#mom accidentally switched the measurement to fahrenheit and asked me why she was running a high #fever but didn't feel it. Glad she still has #logic despite her #dementia @ Compassvale Link  https://t.co/mUjONlfYQ0,"['mom', 'fever', 'logic', 'dementia']",26,Foreign Worker,27,2,-12.79887011,7,3,1,4.856562767,0,0,0
1.30E+18,20/8/20,13:37:47,Malay moms are the best ❤️,[],5,Foreign Worker,5,0,-11.17178658,1,0,0,19.03066659,2,0,0
1.30E+18,20/8/20,9:17:37,Memories of my fave Korean variety show #2Days1Night. This pic was posted on my FB page on 20 Aug 2011. Time flies!!  Mom and I never fail to catch the show every Sunday evening at 5pm.  But we are no longer enjoying…  https://t.co/V5uot01bHD,['2days1night'],38,Foreign Worker,41,2,-12.0634143,6,1,3,2.904226822,0,0,0
1.30E+18,20/8/20,3:55:18,"Mom, I can't believe that you're turning 60 this year. And best wishes to u, stay healthy and good fortune. Happy 60th Birthday!!! 😃❤❤🎊🎉🍰🎊🎉 #HappyBirthdayMom 😘  https://t.co/tx8JdBVflQ",['happybirthdaymom'],19,Foreign Worker,23,1,-12.70899324,5,1,1,4.856562767,0,0,0
1.30E+18,19/8/20,20:00:27,Mom's birthdayyy 🎂👨‍👩‍👧‍👦  p.s. Accidentally deleted old postt 😭 @ Buffet Town International Buffet Restaurant  https://t.co/3N1oP0uPzk,[],12,Foreign Worker,13,1,-17.16111463,1,0,0,4.009171166,0,0,0
1.30E+18,19/8/20,18:47:26,"Call 93361824 Hire maid from Okaylah services.  #IndianMaid #myanmarmaid #indonesianmaid #srilankamaid #philippinesmaid MOM approved #maid #agency in #singapore  https://t.co/SJuBDXgJBq Hire Indian maid , Indonesian maid, Myanmar Maid,  #Housemaid #Indianmaidagency  #MaidAgency","['indianmaid', 'myanmarmaid', 'indonesianmaid', 'srilankamaid', 'philippinesmaid', 'maid', 'agency', 'singapore', 'housemaid', 'indianmaidagency', 'maidagency']",16,Foreign Worker,17,1,-18.72059975,2,0,0,1.978633159,0,0,0
