id,Comment Datetime,time,Comments,hashtags,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
1.36E+18,9/2/21,9:43:36,Biden: 'Things are beginning to click' on vaccine  https://t.co/HNjEctAZyx,[],8,Vaccination,8,0,-14.57091926,3,0,0,15.79657832,2,0,0
1.36E+18,9/2/21,9:36:11,Facebook to BAN claims about ‘man-made’ Covid-19 &amp; ‘unsafe’ vaccines as it launches election-like campaign to promote vaccination  https://t.co/mOt2qTSTHv #,[],15,Vaccination,18,1,-15.44363202,2,0,0,5.086760217,1,0,0
1.36E+18,9/2/21,9:11:31,Pfizer just made a fantastic announcement about its coronavirus vaccine  https://t.co/ICrMd9E6Ht,[],10,Vaccination,10,0,-14.15701511,1,0,0,8.69163941,1,0,0
1.36E+18,9/2/21,9:10:58,"Grains transport workers in Argentina request COVID-19 vaccine priority  Argentina's main transport group, the Argentine Confederation of Transport Workers (CATT), has requested Argentina's government ...  Full article:  https://t.co/W4rEmSeuLU  Read more:  https://t.co/k33pMd8ocY  https://t.co/H3Wb5PH0gv",[],26,Vaccination,28,2,-15.70998649,3,0,0,2.149495336,0,0,0
1.36E+18,9/2/21,9:00:02,"Finally, the vaccines are ready, and we all need to be too. Find out how #ServiceNow can help orchestrate vaccine management ⬇️  https://t.co/33jMqpnIOH",['servicenow'],20,Vaccination,20,1,-12.3431415,5,1,1,11.54854128,2,0,0
1.36E+18,9/2/21,8:53:02,Solidarity is not an easy sell as EU lags in coronavirus vaccine race  https://t.co/hKkFKoU0Mz,[],13,Vaccination,13,1,-13.77246866,2,0,0,6.111149617,1,0,0
1.36E+18,9/2/21,8:46:32,Japan Covid-19 vaccine czar Taro Kono outshines PM Suga to rise as potential successor  https://t.co/svBhAQ8E3W,[],14,Vaccination,14,1,-16.28830308,2,0,0,4.581278055,0,0,0
1.36E+18,9/2/21,8:20:08,Pfizer Covid vaccine is effective against South African variant #worldnews #breakingnews #latestnews #politicnews #businessnews  https://t.co/pqDI7RDyMT,"['worldnews', 'breakingnews', 'latestnews', 'politicnews', 'businessnews']",9,Vaccination,9,0,-17.85657108,1,0,0,3.947045874,0,0,0
1.36E+18,9/2/21,8:01:36,@PadmaFlorida Are you still Work from Home? And when are you eligible for the vaccine?,[],14,Vaccination,14,1,-11.03765604,2,2,2,11.51657661,2,0,0
1.36E+18,9/2/21,7:56:16,TL:DR on the ChAdOx1 nCoV-19 (AZD1222) Vaccine (Az-Oxford) against B.1.351 1. 22% efficacy against mild to mod cases vs 75% pre B.1.351 2. 2/3 of the vaccinated - mild-mod covid. No severe cases 3. Novovax data: prev inf with other COVID19 strains not protective against B.1.351,[],38,Vaccination,54,3,-14.84110542,3,0,0,3.103312427,0,0,0
1.36E+18,9/2/21,7:51:41,@ABSCBNNews If that is senovac kickvac vaccine...NO NEED!!!!,[],8,Vaccination,8,0,-15.96669443,1,0,0,11.51657661,2,0,0
1.36E+18,9/2/21,7:22:35,S.Korea To Distribute AstrazZeneca Vaccines From Feb. 24 - Yonhap @LiveSquawk,[],7,Vaccination,11,1,-17.18208282,0,0,0,7.3097478,1,0,0
1.36E+18,9/2/21,6:52:09,We are participating in the largest global IQ test ever conducted. The cost to getting it wrong is becoming clear and it isn't pretty.  Experimental DNA altering vaccines for a virus no worse than a bad seasonal flu.,[],37,Vaccination,38,2,-11.13497455,8,1,0,5.951289932,1,0,0
1.36E+18,9/2/21,6:51:26,Facebook and Instagram will ban accounts spreading #Covid vaccine misinformation  https://t.co/GusoHCWwgR  https://t.co/VQEjhTtKy3 @Quicktake,['covid'],9,Vaccination,9,0,-15.95808834,2,1,0,5.722989288,1,0,0
1.36E+18,9/2/21,6:50:40,"Damn China , if they hadn't tried to cover it up and just severely lock down that city earlier, this wouldn't have happened. I Kno that the vaccine is created n that's good but looking at all those idiots in western countries I doubt it will go away soon.",[],45,Vaccination,48,2,-10.91634672,12,3,1,7.07002778,1,0,1
1.36E+18,9/2/21,6:45:49,"Hopefully means something to those who have, or are going to have, their vaccine, if subsequently exposed to the UK and SA strains... For now, it’s an in vitro study (albeit with positive results).",[],35,Vaccination,34,2,-10.866872,7,3,0,4.581278055,0,0,0
1.36E+18,9/2/21,6:42:04,The Healthcare Professionals Alliance Against Covid-19 (HPAAC) has expressed alarm over the reports that some private entities are purchasing Covid-19 vaccines even if FDA has not issued any marketing authorization yet for Covid-19 vaccines.    https://t.co/T8vV1wA2E0,[],34,Vaccination,34,2,-13.88128283,6,3,0,2.88563557,0,0,0
1.36E+18,9/2/21,6:36:56,The House Committee on Ways and Means on Monday approved a consolidated substitute bill exempting Covid-19 vaccines from duties and value-added tax.   https://t.co/MaySLoKhPI,[],21,Vaccination,22,1,-13.47720588,2,1,0,3.521505546,0,0,0
1.36E+18,9/2/21,6:34:36,Health Undersecretary Maria Rosario Vergeire on Monday clarified that local government units (LGUs) are not required to set aside a budget for an indemnification fund for their constituents who may suffer from severe side effects of Covid-19 vaccines.   https://t.co/tGloOrH54C,[],38,Vaccination,38,2,-13.14906574,5,0,0,2.136902913,0,0,0
1.36E+18,9/2/21,6:30:52,Makati Mayor Abby Binay on Monday revealed that the city government has procured 42 biomedical refrigerators and laboratory freezers to ensure proper and safe storage of Covid-19 vaccines.   https://t.co/5cN4mWeMmZ,[],27,Vaccination,28,2,-13.8301523,4,1,0,3.01012696,0,0,0
1.36E+18,9/2/21,6:16:06,Commentary: Indonesia’s Sinovac rollout sets high stakes for China’s vaccine diplomacy  https://t.co/Tx0j3SgC5g  https://t.co/3QsUPo5gZ0,[],13,Vaccination,11,1,-16.48299472,0,0,0,4.366225476,0,0,0
1.36E+18,9/2/21,6:08:56,UN: 'Concerning news' vaccines may not work against variants (from @AP)  https://t.co/M02oXSTTkC,[],10,Vaccination,10,0,-14.84332111,2,0,0,7.3097478,1,0,0
1.36E+18,9/2/21,6:08:34,"Vaccine drive gains speed, but maskless fans fuel worries  (from @AP)  https://t.co/IpP0SnnJgp",[],10,Vaccination,10,0,-15.27515667,2,1,0,5.244301231,1,0,0
1.36E+18,9/2/21,6:06:33,Engineer who received first dose of vaccine among 2 community cases  https://t.co/OvwS9kRTwx,[],10,Vaccination,11,1,-13.45214817,1,0,0,8.963978707,1,0,0
1.36E+18,9/2/21,5:44:03,"Wall Street sets record closing highs on stimulus hopes, vaccine deployment  https://t.co/LPycIp1oLk  https://t.co/XjoZFlsB63",[],11,Vaccination,11,1,-15.458529,3,0,0,5.137121941,1,0,0
1.36E+18,9/2/21,4:47:29,Surveys have consistently underscored the reluctance of Filipinos to be inoculated for Covid-19 because of doubts regarding the safety and efficacy of the vaccines.   https://t.co/q81oa394P6,[],24,Vaccination,24,1,-12.32903045,5,1,0,5.261223706,1,0,0
1.36E+18,9/2/21,3:22:33,Global health officials back AstraZeneca Covid-19 vaccine after South Africa study rings alarm  https://t.co/Yrokx1spDx,[],13,Vaccination,13,1,-15.01339421,0,0,0,4.431033125,0,0,0
1.36E+18,9/2/21,3:17:34,Global health officials back AstraZeneca vaccine after South Africa study rings alarm  https://t.co/9y4Ie3G9ZX  https://t.co/mbmms9SLxa,[],12,Vaccination,12,1,-15.20629801,0,0,0,4.226057457,0,0,0
1.36E+18,9/2/21,3:15:53,"WHO Regional Head Dr Matshidiso Moeti tells Christiane Amanpour that South Africa is undertaking further studies after it temporarily halted Astrazeneca vaccine, it's a good step, they were looking forward to seeing SA vaccinating since it's the most affected country in Africa.",[],40,Vaccination,42,2,-13.14717134,9,0,0,2.482467803,0,0,0
1.36E+18,9/2/21,3:00:16,Vaccine at 9am but im still awake,[],6,Vaccination,7,0,-14.01361575,1,2,0,24.1681395,3,0,0
1.36E+18,9/2/21,2:58:04,"Facebook to ban groups, accounts sharing false Covid-19 vaccine information  https://t.co/BmHSSH2IuF",[],10,Vaccination,10,0,-14.38299279,2,0,0,7.28761841,1,0,0
1.36E+18,9/2/21,2:31:32,EU finalises second deal with Pfizer for 300 million COVID-19 vaccine doses  https://t.co/H9fZ2zBhDy  https://t.co/mK51YkBpLD,[],11,Vaccination,12,1,-15.80816512,1,0,0,7.905042718,1,0,0
1.36E+18,9/2/21,2:27:02,Britain secures 50 million doses of vaccines for new Covid-19 variants  https://t.co/a1U9O9KPpe,[],10,Vaccination,11,1,-14.8414927,1,0,0,8.990131623,1,0,0
1.36E+18,9/2/21,1:58:50,Those that support the vaccine are now tweeting that they want the current vaccine most of them are in the media 😂😂😂,[],21,Vaccination,21,1,-9.18780108,5,0,0,19.16237786,2,0,0
1.36E+18,9/2/21,1:56:55,@carthue 😂😂😂 but go take the vaccine,[],5,Vaccination,5,0,-11.48810491,2,0,0,24.1681395,3,0,0
1.36E+18,9/2/21,1:53:33,South Africa to roll out AstraZeneca COVID-19 vaccine in steps to assess efficacy  https://t.co/SjeFzVORQD  https://t.co/TsTnbVgLAR,[],13,Vaccination,13,1,-15.03141983,2,0,0,5.722989288,1,0,0
1.36E+18,9/2/21,1:37:56,Dr Fauci makes a strong argument against single dosages of mRNA vaccines.,[],12,Vaccination,12,1,-13.38980814,1,0,0,7.3097478,1,0,0
1.36E+18,9/2/21,1:18:04,T-cell Epitope-based Vaccine design for Nipah Virus by Reverse Vaccinology approach  https://t.co/6sKpT8BbLJ,[],9,Vaccination,11,1,-17.83863018,0,0,0,5.093688631,1,0,0
1.36E+18,9/2/21,1:04:11,‘Don’t touch the vaccines’: Duterte warns communists &amp; customs agents to keep their hands off Covid-19 jabs during transit  https://t.co/tddfGT3qCu #,[],19,Vaccination,19,1,-14.91771513,4,0,0,3.301683219,0,0,0
1.36E+18,9/2/21,0:58:07,"💉 Portugal said that until new data is available, AstraZeneca’s #Covid19 vaccine should be “preferably” used for people age 65 and younger  https://t.co/prGJGNajdA  https://t.co/6PV4rEoFis @Quicktake",['covid19'],20,Vaccination,20,1,-14.21326666,4,1,0,5.559174361,1,1,0
1.36E+18,9/2/21,0:50:34,This is NOT being done and call center does not help .Your first and second dose appointments should be scheduled at the same location. A vaccine site should be able to assist you in scheduling your second dose after you receive your first dose.,[],44,Vaccination,44,2,-10.94654854,12,1,3,6.984667994,1,1,1
1.36E+18,9/2/21,0:48:52,"@GovMurphy Please help. This is not being done. Call center does not help Your first and second dose appointments should be scheduled at the same location. A vaccine site should be able to assist you in scheduling your second dose after you receive your first dose,",[],45,Vaccination,45,2,-11.08748458,12,1,3,4.520777598,0,1,1
1.36E+18,9/2/21,0:28:59,Many of us are trying to figure out how #COVID19  #vaccines work. I am sharing this piece from an old infographic of mine containing information how the #ImmuneSystem works in case it can help someone #science #sciart #scicomm #sarscov2  https://t.co/sTnd5wHexC,"['covid19', 'vaccines', 'immunesystem', 'science', 'sciart', 'scicomm', 'sarscov2']",32,Vaccination,32,2,-12.85428854,7,0,2,3.64982209,0,0,0
1.36E+18,9/2/21,0:23:47,"Covid Vaccines Are Safe to Use, says MHRA  https://t.co/HQiLBgaC5e  https://t.co/VDwv5z9HmJ",[],8,Vaccination,8,0,-17.0708496,1,0,0,5.577154491,1,0,0
1.36E+18,9/2/21,0:16:12,Engineer who had received first dose of Covid-19 vaccine among 2 community cases in S'pore  https://t.co/T3bZKQiEqT,[],13,Vaccination,15,1,-13.98267136,3,0,0,8.963978707,1,0,0
1.36E+18,8/2/21,23:55:30,@drDendere WHO vaccine advisory committee meeting today to discuss the AZ vaccine so expect some updates from WHO on their thoughts from tomorrow.,[],22,Vaccination,22,1,-12.58954459,4,0,0,4.781966056,0,0,0
1.36E+18,8/2/21,23:39:28,"@shaike49 @1Obefiend I got a feeling they brought in some boxes of the vaccine in advance for the whole jemaah, all of them would have got their double shots by now,suddenly so daring to travel ...makes you go hmmmm.",[],38,Vaccination,38,2,-11.36616676,8,0,1,7.28761841,1,0,0
1.36E+18,8/2/21,23:29:02,Engineer who had received first dose of Covid-19 vaccine among 2 community cases in S'pore  https://t.co/T9gj48nvqH,[],13,Vaccination,15,1,-13.98267136,3,0,0,8.963978707,1,0,0
1.36E+18,8/2/21,23:24:20,Today's community #COVID19 cases include a bus driver who transports people on stay-home notice and an engineer who tested positive after first vaccine dose.  https://t.co/y7POSkUPTc  https://t.co/Tq8CESLR99,['covid19'],21,Vaccination,23,1,-13.90748245,3,1,0,3.506399235,0,0,0
1.36E+18,8/2/21,23:16:32,CanSino's Covid-19 vaccine 65.7 per cent effective in global trial: Pakistan health minister  https://t.co/26J213X6AN,[],11,Vaccination,14,1,-15.00018296,0,0,0,4.919225142,0,0,0
1.36E+18,8/2/21,23:14:17,S Africa seeks new vaccine plan after halting AstraZeneca (from @AP)  https://t.co/0DfGobQhIi,[],10,Vaccination,10,0,-14.24456309,2,0,0,5.932111127,1,0,0
1.36E+18,8/2/21,23:14:11,Brazil's wealthy cause a stir trying to score quick vaccines (from @AP)  https://t.co/jEHhFvblHX,[],10,Vaccination,11,1,-13.68868388,2,0,0,6.130328421,1,0,0
1.36E+18,8/2/21,23:10:54,⚰️ @ first 100 ladies getting free vaccine shots,[],6,Vaccination,7,0,-12.42715299,1,0,0,15.79657832,2,0,0
1.36E+18,8/2/21,23:06:04,CanSinoBIO's COVID-19 vaccine 65.7% effective in global trial - Pakistani official  https://t.co/LU8aqQq33q via @yahoosg,[],9,Vaccination,13,1,-16.31216689,0,0,0,5.932111127,1,0,0
1.36E+18,8/2/21,22:50:33,@Toez101 Are all the new vaccines ineffective against this new strain?,[],10,Vaccination,10,0,-12.28646406,0,0,0,15.83767576,2,0,0
1.36E+18,8/2/21,22:37:04,"Ah, ANCHOR course &amp; 2nd dose of vaccine tomorrow.",[],7,Vaccination,9,0,-14.69283893,0,0,0,6.111149617,1,0,0
1.36E+18,8/2/21,22:28:31,AstraZeneca races to adjust Covid vaccine as South Africa stops rollout #worldnews #breakingnews #latestnews #politicnews #businessnews  https://t.co/v4nbj5HBfh,"['worldnews', 'breakingnews', 'latestnews', 'politicnews', 'businessnews']",11,Vaccination,11,1,-17.61903921,2,0,0,3.290175937,0,0,0
1.36E+18,8/2/21,22:18:29,"PRRD says the money to be used for the purchase of COVID vaccines will come from ADB and World Bank, and that there will be no corruption because ""they will not be able to touch the money.""",[],37,Vaccination,37,2,-10.32916079,7,1,0,4.380609579,0,0,0
1.36E+18,8/2/21,22:15:14,wheee i got the vaccine today hehe  https://t.co/JEXynfkAz8,[],7,Vaccination,7,0,-15.70132199,1,0,1,8.963978707,1,0,0
1.36E+18,8/2/21,22:03:26,PRRD says that vaccination will start as soon as the COVID vaccines in the Philippines.,[],15,Vaccination,15,1,-11.5925579,2,0,0,8.680931861,1,0,0
1.36E+18,8/2/21,22:03:12,@SquawkCNBC @jimcramer why not cover new potential vaccine $ocgn?,[],7,Vaccination,7,0,-15.1297785,1,0,0,15.79657832,2,0,0
1.36E+18,8/2/21,21:57:45,@drDendere @geoffreyyork @GigaSizwe the vaccines are effective but need new extra smaller studies to supplement data as the vaccines are further improved and to get a sense of how much efficacy of current ones is reduced w/ certain variants. but it’s unlikely to go to nothing as shown by the more recent trials,[],51,Vaccination,50,2,-11.43184151,11,2,0,3.287979333,0,0,0
1.36E+18,8/2/21,21:54:05,@drDendere @geoffreyyork @GigaSizwe And we need to prepare public for more new studies for pretty much all the vaccines as reg agencies work out how prev authorise vaccines can continue to “update” their efficacy readings for current and next generations of vaccines re:variants. AZ case shows we need to do better.,[],49,Vaccination,49,2,-12.55200917,8,2,2,2.567818669,0,0,1
1.36E+18,8/2/21,21:52:48,"Sec Galvez that there is already initial formation among different government agencies.  A ""special lane"" will be dedicated for the transport of COVID vaccines to RITM in Alabang, Muntinlupa.",[],29,Vaccination,29,2,-12.61137725,3,0,0,3.301683219,0,0,0
1.36E+18,8/2/21,21:48:47,"Sec Galvez says that there will be an inter-agency simulation of the arrival of 117,000 doses of Pfizer vaccine.  PRRD orders government agencies and workers not to delay the smooth transport of COVID vaccines.",[],32,Vaccination,35,2,-12.28746063,3,1,0,2.337256335,0,0,0
1.36E+18,8/2/21,21:45:34,"PRRD appeals to the CPP-NPA-NDF that it must guarantee that the COVID vaccines will be transported freely and safely, saying that the vaccines and the money used to buy them belong to the Filipino people.",[],34,Vaccination,35,2,-11.07800454,6,1,0,5.672306149,1,0,1
1.36E+18,8/2/21,21:44:46,"PRRD appeals to the CPP-NPA-NDF that it must guarantee that the COVID vaccines will be transported freely, saying that the vaccines and the money used to buy them belong to the Filipino people.",[],32,Vaccination,33,2,-11.08899085,6,1,0,5.672306149,1,0,1
1.36E+18,8/2/21,21:39:05,Sec Galvez gives PRRD the guarantee that the COVID vaccines to be acquired by the Philippines will work against the new variants.,[],22,Vaccination,22,1,-11.95480332,4,0,0,5.261223706,1,0,0
1.36E+18,8/2/21,21:39:01,@drDendere @geoffreyyork @GigaSizwe We say “likely” because other vaccines with similar mechanism of action as AZ eg J&amp;J have shown efficacy against the variant in SA and that study had enough ppl from the new variant period to give a better estimates.,[],40,Vaccination,41,2,-12.58189156,6,1,0,2.315660745,0,0,0
1.36E+18,8/2/21,21:38:32,South Africa halts AstraZeneca vaccine after shots fail against new variant  https://t.co/Oc64In4KWZ,[],11,Vaccination,11,1,-14.97215567,1,0,0,6.111149617,1,0,0
1.36E+18,8/2/21,21:35:24,Sec Carlito Galvez updates PRRD regarding COVID-19 vaccine acquisition.  Gamaleya Sputnik V has 91.6% efficacy.,[],14,Vaccination,16,1,-16.50913547,3,0,0,4.058908022,0,0,0
1.36E+18,8/2/21,21:28:58,"COVID-19 vaccine given to family of board members, non-frontline staff at Vaughan, Ont. long-term care home  https://t.co/SHCv9zcYhv",[],14,Vaccination,16,1,-14.54661992,1,0,0,4.058908022,0,0,0
1.36E+18,8/2/21,21:28:25,AstraZeneca vaccine roll-out in S. Africa to be postponed  https://t.co/SSaxOPV1Jz,[],8,Vaccination,9,0,-14.41152682,2,0,0,11.51657661,2,0,0
1.36E+18,8/2/21,21:28:04,Vaccine aid steps up with deliveries  https://t.co/xxVw5qIeBP,[],6,Vaccination,6,0,-14.72695453,1,0,0,11.51657661,2,0,0
1.36E+18,8/2/21,21:25:57,Vaccine diplomacy: India seeks to rival China with broad shipments  https://t.co/nB0jTdEMVD,[],10,Vaccination,10,0,-14.49520463,2,0,0,7.28761841,1,0,0
1.36E+18,8/2/21,21:21:00,basically they sent us diluted vaccine?,[],6,Vaccination,6,0,-12.37854182,2,0,1,46.1009246,4,0,0
1.36E+18,8/2/21,21:18:12,South Africa SUSPENDS AstraZeneca vaccine rollout after study shows its ‘limited efficacy’ against local variant  https://t.co/9UX8YJ21ix #,[],15,Vaccination,15,1,-15.42363947,1,0,0,4.581278055,0,0,0
1.36E+18,8/2/21,21:11:29,Covid: South Africa halts AstraZeneca vaccine rollout over new variant  https://t.co/WIcdIdveWw,[],10,Vaccination,10,0,-16.16208966,0,0,0,5.244301231,1,0,0
