Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Threads,Thread Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
178,178,4405,5079,Hey guys is  traveling allowed in Singapore,2/11/21 23:10,PiscesGirl wrote: I want to know because i  want to travel Anyone knows please tell me if is allowed There a few island u can travel to that all .... rest u might be paying more for shn then travel,2/11/21 20:25,39,Stay Home Notice,39,2,-11.460355110695915,14,2,2,7.148973048554081,1,0,0.0
179,179,4432,5107,"SIA cabin crew member likely infected on flight, 4 CECA passengers tested positive for COVID",2/11/21 16:51,"You would think if 4 person on the flight test positive then the rest of the passengers and crew should be under SHN. But no , still can roam around Singapore acting like she is not sick and shouldn\x92t be sick since she already inject the vaccine already.",2/10/21 16:45,46,Stay Home Notice,48,2,-11.172579563664748,7,5,0,5.384615414997814,1,1,0.0
180,180,4438,5113,"SIA cabin crew member likely infected on flight, 4 CECA passengers tested positive for COVID",2/11/21 16:51,"Vincentlow82 wrote: You would think if 4 person on the flight test positive then the rest of the passengers and crew should be under SHN. But no , still can roam around Singapore acting like she is not sick and shouldn\x92t be sick since she already inject the vaccine already. That's really frightening. How can the govt allow that to happen...",2/10/21 16:54,58,Stay Home Notice,61,3,-11.215606917554346,11,5,1,4.782812482061862,0,1,1.0
181,181,4450,5127,"SIA cabin crew member likely infected on flight, 4 CECA passengers tested positive for COVID",2/11/21 16:51,cearmouse wrote: What abt others flight attendant...? SHN 14 days by right as all in the same flight.......... but who know ?,2/10/21 17:46,20,Stay Home Notice,21,1,-11.54574780759412,3,1,0,7.597373702619211,1,0,0.0
182,182,5351,6079,running without mask on - FT?,2/10/21 19:44,Suggestion. video (not photo) her talking over phone as proof she talk on phone without mask in public with intent. Video over a period of 3 occasions. Send all videos to authorities with note that u r willing to b witness that she has been doing it for past umpteenth days so that she gets it gaolat. Recent person caught got his SPR revoke due multiple breaches of SHN.,2/9/21 9:17,68,Stay Home Notice,69,3,-11.568276072228702,11,0,0,2.030065418297721,0,0,0.0
183,183,5501,6234,Why so many sinkies still think they 100% won't get covid by simply wearing mask?,2/10/21 16:22,"Most people erroneously think that wearing a mask is to prevent catching the virus from another person. The fact is : The COVID-19 virus can be easily caught directly or indirectly through the eyes which is not covered by the mask. This is why many people still suddenly got infected in S. Korea and Japan despite wearing masks The main purpose of mask is to reduce the possibility of an infected person passing the virus onto the surrounding things and people. This is why when the infection rate in the population is low, only the infected need to wear mask and there is no point for a healthy person to wear mask.  A healthy person wearing a mask can still easily get the virus through his/her eyes if he/she is exposed to the virus.  This is why quite a number of the community cases were workers wearing masks during work but still got infected after some time. The low number of community cases in Singapore is not due to wearing masks but because of the various other measures (such as Circuit Breaker, safe distancing, testing and SHN for travelers coming into Singapore, quick identification and isolation of infected persons, quick tracing and quarantine of contacts etc.) taken to make the infection rate in the population remain low. Wearing mask is just giving people a false sense of security.",2/10/21 9:30,229,Stay Home Notice,229,4,-10.669761487359404,42,11,0,1.0049352656543906,0,0,1.0
184,184,5503,6236,Why so many sinkies still think they 100% won't get covid by simply wearing mask?,2/10/21 16:22,"BHills wrote: Most people erroneously think that wearing a mask is to prevent catching the virus from another person. The fact is : The COVID-19 virus can be easily caught directly or indirectly through the eyes which is not covered by the mask. This is why many people still suddenly got infected in S. Korea and Japan despite wearing masks The main purpose of mask is to reduce the possibility of an infected person passing the virus onto the surrounding things and people. This is why when the infection rate in the population is low, only the infected need to wear mask and there is no point for a healthy person to wear mask.  A healthy person wearing a mask can still easily get the virus through his/her eyes if he/she is exposed to the virus.  This is why quite a number of the community cases were workers wearing masks during work but still got infected after some time. The low number of community cases in Singapore is not due to wearing masks but because of the various other measures (such as Circuit Breaker, safe distancing, testing and SHN for travelers coming into Singapore, quick identification and isolation of infected persons, quick tracing and quarantine of contacts etc.) taken to make the infection rate in the population remain low. Wearing mask is just giving people a false sense of security. Dr Leong HN??",2/10/21 9:42,234,Stay Home Notice,234,4,-10.810610891814163,43,11,0,0.894572169025302,0,0,1.0
185,185,5515,6251,Why so many sinkies still think they 100% won't get covid by simply wearing mask?,2/10/21 16:22,"BHills wrote: Most people erroneously think that wearing a mask is to prevent catching the virus from another person. The fact is : The COVID-19 virus can be easily caught directly or indirectly through the eyes which is not covered by the mask. This is why many people still suddenly got infected in S. Korea and Japan despite wearing masks The main purpose of mask is to reduce the possibility of an infected person passing the virus onto the surrounding things and people. This is why when the infection rate in the population is low, only the infected need to wear mask and there is no point for a healthy person to wear mask.  A healthy person wearing a mask can still easily get the virus through his/her eyes if he/she is exposed to the virus.  This is why quite a number of the community cases were workers wearing masks during work but still got infected after some time. The low number of community cases in Singapore is not due to wearing masks but because of the various other measures (such as Circuit Breaker, safe distancing, testing and SHN for travelers coming into Singapore, quick identification and isolation of infected persons, quick tracing and quarantine of contacts etc.) taken to make the infection rate in the population remain low. Wearing mask is just giving people a false sense of security. Add : If the infected rate is high, the chances of catching the virus in crowded places would be high even if everyone wears mask. The main reason why so many people in Singapore are still crowding around in hawker centers and shopping malls (including Chinatown during CNY) is the infected rate in the population is very low (thanks to the various government measures). The testing, isolation and SHN of travelers coming into Singapore are also greatly reducing the possibility of the virus spreading from outside the country to the community.  So, contrary to the concerns of some people, the number of import cases is actually not a concern at current levels (<50 each day). Based on the number of new community cases each day, the infected rate in the population might be 1 in 2 million each day. When the infected rate is so low, the chances that someone in a crowd of a few hundreds has the virus is extremely low.  Add to this, the chances of an infected person spreads the virus to the surrounding is reduced when he/she wears a mask. This is why we have not seen any explosion of the number of new cases despite so many people crowding in hawker centers, supermarkets, shopping malls and public transport everyday. Therefore, as long as the infected rate in the population remains this low, crowds of a few hundreds or even a few thousands is, contrary to some people's thinking, not a major concern. It is a probability game.",2/10/21 10:20,480,Stay Home Notice,484,4,-10.57447069586176,78,20,1,0.4237100088523395,0,0,1.0
186,186,5544,6283,?­SIA cabin crew on turnaround flight developed symptoms few days after return Sg,2/10/21 14:13,"DynamiteZerg wrote: Hmmm.... ""She developed symptoms a few days after returning to Singapore."" so was she or was she not in the community for those few days? See she tio from where lo. Phrase until like that also end up she asymptotic while in community Last time people say cabin crew no shn etc one. Now also no, right?",2/9/21 17:10,59,Stay Home Notice,59,3,-11.29110978676219,11,4,0,3.9000466296833465,0,0,0.0
187,187,5558,6298,?­SIA cabin crew on turnaround flight developed symptoms few days after return Sg,2/10/21 14:13,Not disembark from aircraft is worse....  they dun need all the pple to disembark the plane to clean disinfect the aircraft meh?  Wah... still got all the virus staying inside bring back ....  then as cabin crew dun need to shn right? Then got interact with others or not? Wah... wah...,2/9/21 17:39,50,Stay Home Notice,50,2,-12.49661141662767,12,3,0,3.904577537338308,0,0,0.0
188,188,5560,6300,?­SIA cabin crew on turnaround flight developed symptoms few days after return Sg,2/10/21 14:13,"jonesftw wrote: https://www.moh.gov.sg/news-highligh...ction-9feb2021 As of 9 February 2021, 12pm, the Ministry of Health (MOH) has preliminarily confirmed that there are no new cases of locally transmitted COVID-19 infection. 2.***** There are 11 imported cases, of whom 10 had already been placed on Stay-Home Notice upon arrival in Singapore. The remaining case is a cabin crew with Singapore Airlines who was on a turnaround flight and had not disembarked from the aircraft at the overseas destination. She developed symptoms a few days after returning to Singapore. wondering these local cabin crew after return to sg are they going through the 14 days SHN? They should not be exempted......",2/9/21 17:42,98,Stay Home Notice,106,4,-12.150625851562474,22,1,0,1.7816158089656573,0,1,0.0
189,189,5563,6303,?­SIA cabin crew on turnaround flight developed symptoms few days after return Sg,2/10/21 14:13,XiaoJinLing wrote: Not disembark from aircraft is worse....  they dun need all the pple to disembark the plane to clean disinfect the aircraft meh?  Wah... still got all the virus staying inside bring back ....  then as cabin crew dun need to shn right? Then got interact with others or not? Wah... wah... it classified as import.....  if he got go back home etc... then why is this so? They should give a clear explanation on these. Then keep putting the blame on the local for clustering around chinatown for what....,2/9/21 17:44,90,Stay Home Notice,90,3,-11.82387690957219,25,5,0,2.787556320436736,0,1,1.0
190,190,5578,6322,?­SIA cabin crew on turnaround flight developed symptoms few days after return Sg,2/10/21 14:13,Got one bus driver ferry foreign visitors from Changi airport to shn hotels also tio,2/9/21 19:13,15,Stay Home Notice,15,1,-14.509187340996268,3,1,0,7.435064532981131,1,0,0.0
