Threads,Thread Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"NumberX wrote: From the abv quote, Have you dumped your mobile phone due to privacy concern? They can track your calls. They might hijack your front cam and spy you. Then you cannot say it isnt you. Or you have an alternative plan other than throwing your phone away?",27/10/20,49,Tracetogether,49,2,-11.74891207,10,1,7,6.092372739,1,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"pikafunk3 wrote: 100% WRONG. Let's say we are able to do do immediate mass-testing It can only tell you who has covid now, and isolate those people. but viruses can spread/be imported/test negative at first then turn positive therefore mass testing will not eradicate covid19. it is more sensible to trace where the virus spreads, and apply measures to contain the spread. that is why we have SAFE ENTRY - to track location of spread and TRACE TOGETHER - to track spreading clusters amongst the people plus the device is free, and safe. why people so against it, is really due to lack of understanding. Why would it be spreading since we already pretty much stopped local cases right. OH wait the floodgates are gonna open.",27/10/20,123,Tracetogether,128,4,-11.55882857,34,4,4,2.636119789,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,er. aiyo. here we go again.,27/10/20,6,Tracetogether,6,0,-11.13173896,1,0,1,34.97657075,3,0,0
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"Poomer wrote: Why would it be spreading since we already pretty much stopped local cases right. OH wait the floodgates are gonna open. Today, Singapore depends largely on foreigners for labour, maids, expertise and also wives and making babies. it is what it is.",27/10/20,44,Tracetogether,44,2,-11.48001954,10,2,1,5.047622005,1,0,0
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"Cobra! wrote: er. aiyo. here we go again. form lai liao, form lai liao...",27/10/20,14,Tracetogether,14,1,-14.00970354,2,0,1,9.664055563,1,0,0
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"pikafunk3 wrote: Today, Singapore depends largely on foreigners for labour, expertise and also wives and making babies. it is what it is. Today is different from yesterday. Yesterday dont have COVID. But you still referring to your ten year series i see.",27/10/20,42,Tracetogether,42,2,-11.34369591,9,3,3,3.804364745,0,0,0
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"Poomer wrote: Wind him up a little la, he's been a lil beach all afternoon. Why so triggered? Lol. Only losers comes with insults because they are lost of words.",27/10/20,29,Tracetogether,30,2,-11.59413896,8,0,0,7.528648052,1,0,0
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"NumberX wrote: From the abv quote, Have you dumped your mobile phone due to privacy concern? They can track your calls. They might hijack your front cam and spy you. Then you cannot say it isnt you. Or you have an alternative plan other than throwing your phone away? If that is the case, why still need TT token?",27/10/20,59,Tracetogether,59,3,-11.59351912,13,2,7,4.882228423,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"wisewise wrote: If that is the case, why still need TT token? Oh wait they say till too dragon and tiger liao. Now gonna have to tarik.",27/10/20,27,Tracetogether,27,2,-12.48450215,9,3,0,22.87083564,3,0,0
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"NumberX wrote: Why so triggered? Lol. Only losers comes with insults because they are lost of words. I'm sorry, I apologise for my poor choice of words.",27/10/20,26,Tracetogether,27,2,-11.38172212,7,0,2,11.70965905,2,0,0
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"Poomer wrote: I'm sorry, I apologise for my poor choice of words. finally realised liao ah",27/10/20,15,Tracetogether,16,1,-13.34629263,3,0,2,12.94484066,2,0,0
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"Poomer wrote: Why would it be spreading since we already pretty much stopped local cases right. OH wait the floodgates are gonna open. Low is not zero. All it takes is 1. You too ""smart"" to understand? So your ""pretty much"" is how many %? Not 100%, dun even come talk. No one is going to risk the whole count4y for your stupid privacy.",27/10/20,61,Tracetogether,63,3,-10.95369428,15,0,3,8.593727813,1,0,0
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,pikafunk3 wrote: finally realised liao ah I guess sarcasm is usually lost on people who cannot think to save their lives. But hey feel free to intepret it however you want.,27/10/20,31,Tracetogether,31,2,-12.35747034,12,2,2,16.65822254,2,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"NumberX wrote: Low is not zero. All it takes is 1. You too ""smart"" to understand? So your ""pretty much"" is how many %? Not 100%, dun even come talk. No one is going to risk the whole count4y for your stupid privacy. some people are worried because they have something to hide la (not pointing fingers at anyone)",27/10/20,56,Tracetogether,58,3,-10.7411956,15,0,2,5.558468872,1,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"Poomer wrote: I guess sarcasm is usually lost on people who cannot think to save their lives. But hey feel free to intepret it however you want. or rather, you suck at sarcasm? lulz. dont attempt again next time pls.",27/10/20,40,Tracetogether,40,2,-11.72390035,11,3,3,7.083926443,1,0,0
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"wisewise wrote: If that is the case, why still need TT token? Not everyone have phones.",27/10/20,16,Tracetogether,16,1,-11.59459357,5,2,0,16.27391506,2,0,0
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"NumberX wrote: Low is not zero. All it takes is 1. You too ""smart"" to understand? So your ""pretty much"" is how many %? Not 100%, dun even come talk. No one is going to risk the whole count4y for your stupid privacy. Wah bro, unbelievable man. this one i fully agree, first time we agree on something. That's why I dont understand why we importing so many virus carriers. All it takes is 1 right. So the only way is to stop flights. Correct?",27/10/20,80,Tracetogether,84,3,-10.89815937,19,0,6,3.292191869,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"pikafunk3 wrote: or rather, you suck at sarcasm? lulz. dont attempt again next time pls. ok noted....",27/10/20,17,Tracetogether,17,1,-12.90576159,3,3,1,12.94484066,2,0,0
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"NumberX wrote: Not everyone have phones. yup. need to think about elderly, disabled, and young children also not everyone is good at tapping on the latest iphone or samsung , or even afford one. yes, there is poverty in singapore.",27/10/20,39,Tracetogether,39,2,-11.55456583,9,3,0,5.780532249,1,0,0
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"pikafunk3 wrote: some people are worried because they have something to hide la (not pointing fingers at anyone) Thats what I said. They scare when police raid chickens, the data will show their names in the tokens. When police catch drug addicts, their names will appear in the token again. Otherwise I really cannot find a reason for this ""privacy"" thing when theres no privacy to begin with. Gov tracking a nobody is so funny.",27/10/20,75,Tracetogether,75,3,-11.10412905,19,2,2,2.379492439,0,0,1
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,haiz narrow minded jiu shi narrow minded.,27/10/20,7,Tracetogether,7,0,-18.30448378,2,0,0,14.71185688,2,0,0
Why is EDMW so against tracetogether token? Proximity data only wad,2/7/21 12:54,"Poomer wrote: Wah bro, unbelievable man. this one i fully agree, first time we agree on something. That's why I dont understand why we importing so many virus carriers. All it takes is 1 right. So the only way is to stop flights. Correct? Can you just look 1 step further? Flight in means foreigners? Sinkies worked overseas come back cannot? They tio covid cannot come back? Or nvr tio also cannot back back? Come back means sg import covid from overseas? Just because they call it imported caees? They must be FTs? They can be sinkies, prs and what not. Our fellow sgreans. They are given SHN straight upon arrival.  Whr the risk?",27/10/20,111,Tracetogether,114,4,-12.15837143,26,2,5,1.709702689,0,0,1
