,Unnamed: 0,Threads,Thread Datetime,Comments,Comment Datetime,num_words
4002,4583,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,"https://www.sgpc.gov.sg/media_releas...e/P-20210210-1 Six F&B outlets ordered to close Ah Yat Seafood Restaurant (200 Turf Club Road) was found to have allowed a company dinner comprising 65 people to take place in its restaurant on 6 February 2021. The group was seated across nine tables. The Singapore Land Authority (SLA) has issued an order requiring the operator to close the premises for 10 days from 10 February to 19 February 2021 (both dates inclusive). b) East Treasure Chinese Restaurant (3B River Valley Road, #01-16) was found to have accepted a group of 16 diners on 29 January 2021. The group was seated across two tables. Investigations revealed that the gathering was a dinner organised by a company for its employees. The Urban Redevelopment Authority (URA) has issued an order requiring the operator to close the premises for 10 days from 10 February to 19 February 2021 (both dates inclusive). The company and 16 diners involved will be issued fines of $1,000 and $300 (each) respectively. c) Crystal Jade Jiang Nan (VivoCity, #01-52) was found to have accepted a booking for 16 diners from different households and seated them across two tables on 6 February 2021. Enterprise Singapore has issued an order requiring the operator to close the premises for 10 days from 10 February to 19 February 2021 (both dates inclusive). Investigations are continuing. d) Ding Garden (191B New Bridge Road) was found to have accepted a booking for 13 diners from different households and seated them across three tables on 5 February 2021, when they arrived together. The Singapore Tourism Board (STB) has issued an order requiring the operator to close the premises for 10 days from 6 February to 15 February 2021 (both dates inclusive). The 13 diners involved were fined $300 each for gathering in a group larger than eight. e) Wangzi Music Restaurant (19 New Bridge Road) was found to have allowed diners to consume alcohol at 2:30am on 6 February 2021. STB has issued an order requiring the operator to close the premises for 20 days from 6 February to 25 February 2021 (both dates inclusive). f) Zam Zam (697-699 North Bridge Road) was found to have seated different groups of diners less than 1 metre apart on 5 February 2021. The outlet had two previous offences that occurred on 22 May and 19 December 2020, for which the outlet was fined $1,000 and $2,000 respectively. URA has issued an order requiring the operator to close the premises for 10 days from 9 February to 18 February 2021 (both dates inclusive).",2021-10-02 13:42:00,366
4003,4585,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,"Lol just befor cny Posted from PCWX using iPhone8,2",2021-10-02 13:44:00,9
4004,4586,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,lol all the reunion dinner booking habez,2021-10-02 13:45:00,7
4005,4587,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,tomorrow my reunion dinner at ah yat restaurant how?,2021-10-02 13:46:00,9
4006,4588,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,Those who booked CNY reunion dinner sure Kee Siao. Heng I eat leow Cheap cheap good good,2021-10-02 13:46:00,17
4007,4589,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,"Yes, my heart goes out to all the diners who will be inconvenienced by the irresponsible actions of these restaurants. But it's good to hit these restaurants where it hurts most - their bottomline. If you can't abide by the rules, you get shut down - plain and simple.",2021-10-02 13:49:00,45
4008,4590,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,Wow.. all the challenges.. Should close restaurant longer And jail all these ppl who knowingly want to test the system,2021-10-02 13:51:00,20
4009,4591,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,"Song boh, all the bookings made have to be cancelled and refunded. Sent from Nokia 3310 using GAGT",2021-10-02 13:52:00,17
4010,4592,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,Close over Chinese New Year those who have book reunion dinner at this six restaurant GG liao.,2021-10-02 13:52:00,17
4011,4593,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,How about offices? Can WFH still got employees go back office? Cbd so crowded siol,2021-10-02 13:52:00,15
4012,4594,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,busfreaks wrote: Those who booked CNY reunion dinner sure Kee Siao. Heng I eat leow Cheap cheap good good,2021-10-02 13:52:00,19
4013,4595,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,"Actually if the people seated in different tables never mixed during the course of their dining, is it still wrong to book for more than 8 people?",2021-10-02 13:53:00,26
4014,4596,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,How they found out ah? They check if when diners are eating ah Sent from Xiaomi REDMI NOTE 7 using GAGT,2021-10-02 13:54:00,20
4015,4597,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,Looks like those who booked Reunion dinner will need to go buy self heated hotpot to eat.,2021-10-02 13:56:00,17
4016,4598,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,Closed over CNY lolol Sent from my Toilet Bowl using GAGT,2021-10-02 13:57:00,11
4017,4599,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,haha zam zam................. the crystal jade manager going to be fired from the group ma?,2021-10-02 14:01:00,15
4018,4601,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,"Book 16 seats, 8 per table also cannot?",2021-10-02 14:04:00,6
4019,4602,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,"Blusttoy wrote: Actually if the people seated in different tables never mixed during the course of their dining, is it still wrong to book for more than 8 people? report by the public? who knows. especially when they move around the tables.",2021-10-02 14:05:00,41
4020,4603,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,here we are trying to hard to play our part and all our efforts gone to waste cos of these jokers,2021-10-02 14:05:00,21
4021,4604,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,"swordspirit wrote: report by the public? who knows. especially when they move around the tables. yeah if they intermingled, then they're definitely wrong but if the issue is booking for more than 8, then a bit not fair right for the restaurant, especially if the diners never mixed because people can easily exploit loophole. for example, group has 16 people, they use 1 person to book 2 tables, 8 each. but if booking for more than 8 is wrong, then this group use 2 person to book 2 tables, 8 each. end up, same group still go the reason i ask is because the report never say what the diners do, but more so about how restaurants accepted bookings for more than 8 people however, since company event, im sure its because the diners make noise together and mix. but why these 2 restaurants, 1 say only need to close down, the other, states that diners were fined. Quote: Ah Yat Seafood Restaurant (200 Turf Club Road) was found to have allowed a company dinner comprising 65 people to take place in its restaurant on 6 February 2021. The group was seated across nine tables. The Singapore Land Authority (SLA) has issued an order requiring the operator to close the premises for 10 days from 10 February to 19 February 2021 (both dates inclusive). b) East Treasure Chinese Restaurant (3B River Valley Road, #01-16) was found to have accepted a group of 16 diners on 29 January 2021. The group was seated across two tables. Investigations revealed that the gathering was a dinner organised by a company for its employees. The Urban Redevelopment Authority (URA) has issued an order requiring the operator to close the premises for 10 days from 10 February to 19 February 2021 (both dates inclusive). The company and 16 diners involved will be issued fines of $1,000 and $300 (each) respectively.",2021-10-02 14:08:00,282
4022,4605,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,Oh wow Crystal Jade in the List,2021-10-02 14:10:00,7
4023,4607,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,"Jail the diners, fine and **** down the restorans",2021-10-02 14:14:00,8
4024,4608,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,Sent from Send From University Of Hull using GAGT,2021-10-02 14:15:00,9
4025,4609,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,"Blusttoy wrote: yeah if they intermingled, then they're definitely wrong but if the issue is booking for more than 8, then a bit not fair right for the restaurant, especially if the diners never mixed because people can easily exploit loophole. for example, group has 16 people, they use 1 person to book 2 tables, 8 each. but if booking for more than 8 is wrong, then this group use 2 person to book 2 tables, 8 each. end up, same group still go the reason i ask is because the report never say what the diners do, but more so about how restaurants accepted bookings for more than 8 people however, since company event, im sure its because the diners make noise together and mix. but why these 2 restaurants, 1 say only need to close down, the other, states that diners were fined. it is the person writing the booking list stupid.... the caller say 16...just auto change to two bookings of 8 la.... really work without brains",2021-10-02 14:15:00,156
4026,4610,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,Gahmen is not letting you to game the system.,2021-10-02 14:17:00,9
4027,4612,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,The restaurant can also safeguard itself by putting 2 groups of 8 each to separate parts of the room.,2021-10-02 14:22:00,17
4028,4613,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,closed for few days nia,2021-10-02 14:27:00,5
4029,4614,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,wahsehh ZamZam's the odd one out of all 6 anw still have their competitor next door yperic wrote: Close over Chinese New Year those who have book reunion dinner at this six restaurant GG liao. CNY reunion dinner at ZZ restoran? u serious boh?,2021-10-02 14:28:00,42
4030,4615,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,Luckily my restaurant not in the list,2021-10-02 14:29:00,7
4031,4616,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,The one at The Grandstand surely got stabbed in back by someone. That place no way random Social Distance Warriors there Sent from An Alternative Viewpoint On Life using GAGT,2021-10-02 14:30:00,30
4032,4617,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,Why so many different agencies involve??? SLA / URA / STB / Enterprise Singapore?,2021-10-02 14:39:00,11
4033,4619,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,"Blusttoy wrote: Actually if the people seated in different tables never mixed during the course of their dining, is it still wrong to book for more than 8 people? not wrong if nobody find out.....the tables don't intermingle how the SDA know?? Posted from PCWX using SM-N970F",2021-10-02 22:46:00,45
4034,4620,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,anyway sinkies like to return chicken whenever ahgong gave out chicken wings..... Posted from PCWX using SM-N970F,2021-10-02 22:48:00,16
4035,4621,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,Obviously the restaurants are desperate for diners.,2021-10-02 22:50:00,7
4036,4622,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,These are only the ones that got caught....,2021-10-02 22:52:00,8
4037,4624,?­ Six F&B outlets ordered to close for breaching safe management measures,2021-12-02 18:21:00,I believed that many more never get caught.,2021-10-02 22:54:00,8
