Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Threads,Thread Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
571,571,623,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,majestixv3 wrote: Fking dumb idiot edmwers. Dunno why so excited and happy to go into lockdown. This virus is here to stay for a long time. Are you idiots going to stay locked permanently if a number of cases spring up every now and then? People need to move on along with their lives and stimulate the economy instead of being leeches. no brainer lah. they are those who are \x93wfh\x94 and want to continue zou bolan at home and take free salary. and they don\x92t have social lifes so they hope to have lockdown so that those who have social life and friends will suffer and have to stay home like they do during normal times. LOL.,6/7/20 18:28,117,Circuit Breaker,120,4,-11.328106741607504,28,7,1,3.5348409617182446,0,0,1.0
572,572,624,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,FireEmblem wrote: Hahaha by then it is big wide spread liao Harnor... .. why up to this point can still be so reactive and undecisive?...,6/7/20 18:31,24,Circuit Breaker,24,1,-12.897695307026853,4,3,0,16.579132716415376,2,0,0.0
573,573,625,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,Our ministers have no balls mah sk0065 wrote: Our ministers have 2 things that they don\u2019t dare to do. This one don\u2019t dare. That one don\u2019t dare Dishonourable Son is the most Sia Suay Arsehole in Singapore HardwareZone Forums app,6/7/20 18:36,38,Circuit Breaker,43,2,-14.55581094048628,7,0,1,5.985698218087414,1,0,0.0
574,574,626,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,galaxynote wrote: its yr kids kanna leh. I feel you bro ... that was meant to be a sarcastic post.,6/7/20 18:47,19,Circuit Breaker,19,1,-12.60471353594621,7,0,1,36.84829056280765,4,0,0.0
575,575,627,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,"Social Entrepreneur wrote: You will be surprised. When was the last time you walked around among the 1/2 rooms flats? Do you know some households in Singapore has no electricity too or had theirs temporarily cut? (water supply still on though) For these cases, schools allow them to come to school. The risk is low as very few",6/7/20 18:49,57,Circuit Breaker,59,3,-10.643329078449046,14,3,3,6.351523104011695,1,0,1.0
576,576,628,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,Hedging his bets. Previously so confident that schools are as safe as if not safer than homes. Guess he is not so dumb as to miss what could be looming on the horizon after today's cases,6/7/20 18:51,35,Circuit Breaker,36,2,-10.824512595097657,6,2,0,13.654845897862014,2,0,1.0
577,577,629,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,diuuuuuuBABOM! wrote: no brainer lah. they are those who are \x93wfh\x94 and want to continue zou bolan at home and take free salary. and they don\x92t have social lifes so they hope to have lockdown so that those who have social life and friends will suffer and have to stay home like they do during normal times. LOL. Got those with social life also enjoy cbl at home,6/7/20 18:52,67,Circuit Breaker,70,3,-11.629395189155284,17,3,0,5.929484919635073,1,0,1.0
578,578,630,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,"Mackerel wrote: A few cases usually means the real situation is much worse. So must act earlier because symptoms take weeks to show up. They previously farked up and we had to impose lockdown because they thought, ""oh only a few cases, don't affect the economy by implementing drastic measures."" It won't be widespread if ppl observe proper hygiene behaviour. Locking down doesn't solve the crux of the issue, it only delays the inevitable. As such everyone should proceed with their lives as normal instead of hiding and hoping for the best. That being said, everyone should continue practicing good hygiene behaviour.",6/7/20 18:52,99,Circuit Breaker,102,4,-11.310521197754605,25,4,1,4.90758004341326,0,1,1.0
579,579,631,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,Oky really no scare ppl dun vote him still say continue sch open wor,6/7/20 18:54,14,Circuit Breaker,14,1,-15.044357196875913,3,1,0,26.835207397830874,3,0,0.0
580,580,632,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,"trento wrote: For these cases, schools allow them to come to school. The risk is low as very few Yes, this is the more sensible thing to do instead mass back to school for all children. Wonder why they change this policy again and made everyone go back to school.",6/7/20 18:56,50,Circuit Breaker,50,2,-10.159869104780476,11,2,0,10.074379520773423,2,0,0.0
581,581,633,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,"iamnew wrote: Just let the ginnas test for another few weeks to confirm if the coast is clear...... No panic, Be steady. Walau!... so many ginna pigs!... I mean guinea pigs... .",6/7/20 18:57,31,Circuit Breaker,31,2,-12.459004562400425,5,1,0,9.90367603369593,1,0,0.0
582,582,634,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,"majestixv3 wrote: It won't be widespread if ppl observe proper hygiene behaviour. Locking down doesn't solve the crux of the issue, it only delays the inevitable. As such everyone should proceed with their lives as normal instead of hiding and hoping for the best. That being said, everyone should continue practicing good hygiene behaviour. For kids quite hard man",6/7/20 18:59,57,Circuit Breaker,59,3,-11.552395764448223,13,3,0,8.910676533074703,1,1,1.0
583,583,635,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,Edmwers have better foresight than OYK Sent from Realme RMX1921 using GAGT,6/7/20 19:00,12,Circuit Breaker,12,1,-16.876581619685464,3,0,0,20.832255890004944,3,0,0.0
584,584,636,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,"Noobdriver wrote: Oky really no scare ppl dun vote him still say continue sch open wor Sinkies will surely vote them again, as usual... nothing new... .. you just wait and see...",6/7/20 19:00,31,Circuit Breaker,31,2,-13.691869865525671,7,2,1,16.878382655329116,2,0,0.0
585,585,637,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,again knee jerk measures he trying to test the waters,6/7/20 19:01,10,Circuit Breaker,10,0,-11.172140531979158,2,0,0,36.163009064702415,4,0,0.0
586,586,638,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,xiongzzz wrote: Edmwers have better foresight than OYK Sent from Realme RMX1921 using GAGT Ouch it hurts,6/7/20 19:01,17,Circuit Breaker,17,1,-16.732815812451346,5,0,0,16.878382655329112,2,0,0.0
587,587,640,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,"Rich spending money to be healthy while poor risking their healths to become rich so as to do what the rich are doing, become healthy.",6/7/20 19:02,25,Circuit Breaker,25,1,-11.051556194042611,7,1,0,36.84829056280764,4,0,0.0
588,588,641,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,I guess most parents voted for this.,6/7/20 19:03,7,Circuit Breaker,7,0,-9.833511748922835,2,0,0,106.4913812901899,4,0,0.0
589,589,642,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,"For a person who lost at election then parachute into ministar position, I can tell you the civil servants and fellow mp and ministers won't respect or Listen to what he says, I think even seetoh yipin probably is of higher standing amongst the pappy cadre compared to him and anal doctor",6/7/20 19:04,51,Circuit Breaker,52,3,-11.965682695928502,10,3,2,8.276773536896084,1,0,1.0
590,590,643,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,lol i thought he say aft first no need close school?,6/7/20 19:04,11,Circuit Breaker,11,1,-12.279399694358995,2,0,1,26.407150855842463,3,0,0.0
591,591,644,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,Medicated Oil wrote: I think his HP caught fire after it is being bombarded by parents from all the elite schools. He is pretty firm about school attendance before today. I guess...... Neighborhood school kids are expendable bah,6/7/20 19:06,38,Circuit Breaker,38,2,-11.606887196872446,9,0,1,6.321788334713817,1,0,0.0
592,592,646,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,"i think alot of ppl predicted this will happened but unfortunately not OYK saw alot of comments from CNA , parents rather a healthy kid than infected kid with hidden virus in their bodies hence they bar their kids going school.",6/7/20 19:45,40,Circuit Breaker,40,2,-12.611841448989045,6,2,0,6.781551665056364,1,0,0.0
593,593,648,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,dont know how many times must they fark this shiat up. curry nah . . .,6/7/20 21:49,13,Circuit Breaker,13,1,-13.238300501916543,2,0,0,20.832255890004944,3,0,0.0
594,594,649,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,matchy wrote: why not close now?????? He already malu about not closing the school a few months ago. Dun think he want to malu a second time. Or do he ???,6/7/20 21:51,30,Circuit Breaker,30,2,-10.848222745556303,7,0,0,26.40715085584246,3,0,0.0
595,595,650,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,Can we have a recall vote for OYK? The only PAP guy who lost an election and still get to be minister? He is making decisions based on his ego. Wanna be right at the expense of kids.,6/7/20 21:54,38,Circuit Breaker,38,2,-10.275310846551983,8,2,1,8.150067483013354,1,0,0.0
596,596,651,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,"AlmightyOnes wrote: I guess most parents voted for this. Actually during the cb period, many parents were asking for schools to be reopened so they can return to work",6/7/20 22:52,29,Circuit Breaker,29,2,-11.034141823907728,9,0,1,23.24079313703353,3,0,1.0
597,597,654,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,BohemianSG wrote: Can we have a recall vote for OYK? The only PAP guy who lost an election and still get to be minister? He is making decisions based on his ego. Wanna be right at the expense of kids. I think he can only make suggestion. It is up to the emperor to endorse.,6/7/20 23:01,55,Circuit Breaker,55,3,-10.202672812615983,13,2,1,6.1315930586350795,1,0,1.0
598,598,655,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,Hope tomorrow onwards school attendance drop,6/7/20 23:01,6,Circuit Breaker,6,0,-14.0243360656092,0,0,0,16.610322340116003,2,0,0.0
599,599,656,Ong Ye Kung: We will consider closing individual schools if Covid-19 clusters are discovered,6/8/20 14:46,"If cluster is formed, mean too late liao. Children would have passed on to parents and grandparents, and parents would have supposedly to be back to work. Then it jus go one big round again",6/7/20 23:02,35,Circuit Breaker,35,2,-10.763928054525199,9,1,0,12.87565275638792,2,0,1.0
